region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
LGA40070,0,0,4,2938,2595,703,384,109,30,6759,279,417,151,108,48,16,1019,452,344,116,38,11,0,961,602,841,285,126,47,6,1907,1054,1185,401,164,58,6,2868,511,378,104,33,7,3,1036,436,293,84,33,5,0,851,1149,852,224,107,14,10,2356,3,3,3,0,0,0,9,2099,1526,415,173,26,13,4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,3,0,0,0,24,6,15,3,0,0,0,24,7,5,5,0,0,0,17,3445,3148,975,445,132,35,8180
LGA40120,0,0,5,2373,4747,2188,2596,971,348,13223,2223,4791,2185,2567,1026,345,13137,172,81,9,6,3,0,271,24,24,8,4,3,0,63,196,105,17,10,6,0,334,52,22,11,4,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,59,22,11,4,0,0,96,7,4,0,0,0,0,11,8,0,0,0,0,0,8,7,7,0,0,0,5,19,22,11,0,0,0,5,38,7,0,0,0,0,0,7,2507,4929,2213,2581,1032,350,13612
LGA40220,0,0,0,2020,3349,971,935,416,172,7863,2067,3905,1084,1088,465,195,8804,203,130,10,6,0,0,349,15,25,10,0,0,0,50,218,155,20,6,0,0,399,128,36,5,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,131,36,5,0,0,0,172,48,24,3,5,0,0,80,7,8,0,0,3,3,21,4,8,3,3,0,3,21,59,40,6,8,3,6,122,6,0,0,0,0,0,6,2481,4136,1115,1102,468,201,9503
LGA40250,0,0,0,134,91,45,41,40,138,489,106,78,42,54,56,140,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,3,0,0,44,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,141,91,42,57,56,140,527
LGA40310,0,0,0,1769,2949,1120,1243,507,155,7743,1651,3045,1140,1296,518,183,7833,173,114,21,8,8,0,324,0,3,0,0,0,0,3,173,117,21,8,8,0,327,177,71,9,4,3,3,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,182,71,9,4,3,3,272,23,20,3,0,0,0,46,0,0,3,0,0,0,3,5,10,3,0,0,0,18,28,30,9,0,0,0,67,3,5,0,0,0,0,8,2037,3268,1179,1308,529,186,8507
LGA40430,0,0,0,282,435,101,105,63,18,1004,298,430,91,78,53,19,969,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,11,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,14,0,0,0,0,44,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,7,3,8,0,0,0,0,11,0,3,0,0,0,0,3,331,458,91,78,53,19,1030
LGA40520,0,0,3,1129,1551,617,528,275,87,4187,822,1427,559,470,226,91,3595,145,59,22,7,3,3,239,0,0,0,0,0,0,0,145,59,22,7,3,3,239,211,61,7,3,0,3,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,61,7,3,0,3,285,24,14,0,0,0,0,38,3,0,0,0,0,0,3,3,3,3,0,0,0,9,30,17,3,0,0,0,50,0,3,0,0,0,0,3,1208,1567,591,480,229,97,4172
LGA40700,0,0,0,4845,5568,2227,2498,937,276,16351,2103,4002,1766,2317,938,271,11397,801,600,163,86,20,3,1673,182,198,89,71,13,3,556,983,798,252,157,33,6,2229,1503,714,179,63,16,0,2475,143,50,11,4,3,0,211,136,91,20,11,3,0,261,5,0,0,3,0,0,8,1787,855,210,81,22,0,2955,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,8,7,4,0,0,0,0,11,4,0,0,0,0,0,4,4884,5659,2228,2555,993,277,16596
LGA40910,0,0,0,4746,6154,2882,2850,967,314,17913,3023,5156,2578,2797,993,324,14871,757,544,205,156,41,16,1719,78,82,54,38,11,3,266,835,626,259,194,52,19,1985,1082,462,173,86,19,0,1822,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,3,0,0,12,1085,468,176,89,19,0,1837,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,4,0,0,0,0,4,6,4,0,0,0,0,10,4,3,0,0,0,0,7,4953,6257,3013,3080,1064,343,18710
LGA41010,0,0,0,306,429,142,164,88,65,1194,266,453,149,147,84,54,1153,3,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,6,59,11,3,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,11,3,3,0,0,76,21,5,0,0,0,0,26,0,0,0,0,0,0,0,0,5,3,0,0,0,8,21,10,3,0,0,0,34,3,0,3,0,0,0,6,352,477,158,150,84,54,1275
LGA41060,0,0,3,12635,14161,5924,5513,1975,666,40874,6977,10736,5044,5357,1810,711,30635,2423,1591,535,279,89,65,4982,528,670,273,180,41,6,1698,2951,2261,808,459,130,71,6680,2625,1309,342,173,34,13,4496,186,76,42,17,3,3,327,90,74,15,9,0,0,188,24,11,4,0,0,0,39,2925,1470,403,199,37,16,5050,7,14,0,0,0,0,21,3,4,0,0,0,0,7,24,12,4,11,3,0,54,34,30,4,11,3,0,82,4,3,4,0,0,0,11,12891,14500,6263,6026,1980,798,42458
LGA41140,0,0,3,802,1304,440,392,170,70,3178,791,1318,404,416,219,68,3216,46,15,4,0,0,0,65,0,0,0,0,0,0,0,46,15,4,0,0,0,65,61,6,3,3,0,0,73,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,0,0,0,0,0,0,67,11,3,3,0,0,84,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,15,5,4,0,0,27,7,15,5,4,0,0,31,3,0,0,0,0,0,3,914,1359,416,423,219,68,3399
LGA41190,0,0,0,206,259,86,93,60,16,720,204,259,70,75,48,14,670,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,7,7,0,0,4,0,0,11,0,3,0,0,0,0,3,215,262,70,79,48,14,688
LGA41330,0,0,0,341,222,76,48,30,20,737,315,196,65,50,17,23,666,8,3,3,0,3,0,17,0,0,0,0,0,0,0,8,3,3,0,3,0,17,3,3,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,12,6,0,0,0,0,0,6,3,0,0,0,0,0,3,3,0,0,0,0,0,3,12,0,0,0,0,0,12,0,3,0,0,0,0,3,338,205,68,53,20,26,710
LGA41560,0,0,3,1330,1946,532,516,230,78,4632,1330,2154,606,541,230,99,4960,150,78,7,4,0,0,239,4,7,6,7,0,0,24,154,85,13,11,0,0,263,50,11,4,3,0,0,68,3,0,0,0,0,0,3,14,5,0,0,0,0,19,3,0,0,0,0,0,3,70,16,4,3,0,0,93,20,13,0,0,0,0,33,0,0,0,3,0,0,3,0,0,0,0,0,0,0,20,13,0,3,0,0,36,0,0,0,4,0,0,4,1574,2268,623,562,230,99,5356
LGA41750,0,0,0,101,156,58,56,36,10,417,119,140,57,37,22,12,387,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,7,3,0,0,0,0,10,0,3,0,0,0,0,3,3,6,3,0,0,0,12,10,12,3,0,0,0,25,0,3,0,0,0,0,3,137,155,60,40,22,12,426
LGA41830,0,0,0,199,242,83,73,33,21,651,168,265,79,68,29,21,630,4,4,3,0,0,0,11,0,0,0,0,0,0,0,4,4,3,0,0,0,11,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,12,4,0,0,0,0,16,0,0,0,0,0,0,0,0,4,3,0,0,0,7,12,8,3,0,0,0,23,0,3,0,0,0,0,3,203,280,85,68,29,21,686
LGA41960,0,0,0,125,191,69,72,27,8,492,100,194,56,43,36,7,436,4,0,0,0,0,0,4,0,3,0,0,0,0,3,4,3,0,0,0,0,7,19,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,23,7,0,0,0,0,0,7,3,0,0,0,0,0,3,3,0,0,0,0,0,3,13,0,0,0,0,0,13,0,0,0,0,0,0,0,136,201,56,43,36,7,479
LGA42030,0,0,3,1933,2604,1117,1110,384,159,7307,1617,2602,1201,1076,375,154,7025,500,240,64,25,7,6,842,0,3,3,0,0,0,6,500,243,67,25,7,6,848,133,80,17,5,3,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,80,17,5,3,0,238,43,12,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,12,3,0,0,0,58,3,3,3,0,0,0,9,2296,2940,1291,1106,385,160,8178
LGA42110,0,0,0,495,639,218,211,86,37,1686,470,621,194,185,91,37,1598,33,9,4,0,0,0,46,0,0,0,0,0,0,0,33,9,4,0,0,0,46,11,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,0,17,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,8,3,0,0,0,11,3,11,3,0,0,0,17,3,0,0,0,0,0,3,520,644,204,185,91,37,1681
LGA42250,0,0,3,463,931,384,450,211,60,2499,482,1027,374,489,221,67,2660,0,0,4,0,0,0,4,0,3,0,3,0,0,6,0,3,4,3,0,0,10,15,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,18,9,3,0,3,0,0,15,3,3,3,0,0,0,9,3,0,0,0,0,0,3,15,6,3,3,0,0,27,0,0,3,0,0,0,3,512,1039,384,495,221,67,2718
LGA42600,0,0,0,5503,5260,1600,1509,510,139,14521,1746,2911,1247,1373,523,121,7921,1041,803,182,89,25,0,2140,170,298,107,59,13,0,647,1211,1101,289,148,38,0,2787,1809,827,190,35,13,3,2877,290,214,42,19,0,0,565,292,257,44,11,7,0,611,11,4,0,0,0,0,15,2402,1302,276,65,20,3,4068,18,4,3,0,0,0,25,0,0,0,0,0,0,0,17,6,6,0,0,0,29,35,10,9,0,0,0,54,4,0,0,0,0,0,4,5398,5324,1821,1586,581,124,14834
LGA42750,0,0,0,450,647,216,206,76,27,1622,488,697,210,174,76,24,1669,13,4,0,0,0,0,17,3,3,0,0,0,0,6,16,7,0,0,0,0,23,47,20,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,3,0,0,0,70,0,3,3,0,0,0,6,3,3,3,0,0,0,9,5,0,0,0,0,0,5,8,6,6,0,0,0,20,0,0,0,0,0,0,0,559,730,219,174,76,24,1782
LGA43080,0,0,0,112,175,58,55,32,11,443,107,156,54,43,32,9,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,3,3,0,0,0,0,6,6,3,0,3,0,0,12,0,0,0,0,0,0,0,113,159,54,46,32,9,413
LGA43220,0,0,0,120,196,44,48,31,10,449,112,158,51,46,33,3,403,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,112,161,51,50,33,3,410
LGA43360,0,0,0,246,351,121,111,50,18,897,245,371,108,98,34,10,866,6,14,0,0,3,0,23,0,0,0,0,0,0,0,6,14,0,0,3,0,23,18,7,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,3,0,0,28,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,3,0,0,0,8,0,0,0,0,0,0,0,274,392,111,101,37,10,925
LGA43650,0,0,0,692,1470,699,871,339,135,4206,807,1630,729,960,406,144,4676,28,5,5,0,0,0,38,0,7,4,0,0,0,11,28,12,9,0,0,0,49,35,14,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,0,0,0,0,49,5,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,6,0,11,0,0,0,0,0,3,3,875,1656,738,960,412,147,4788
LGA43710,0,0,0,356,591,204,236,111,56,1554,349,632,233,263,125,55,1657,7,3,3,0,0,0,13,0,5,0,0,0,0,5,7,8,3,0,0,0,18,8,7,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,0,0,19,17,7,0,0,0,0,24,3,5,0,3,0,0,11,3,0,0,3,0,0,6,23,12,0,6,0,0,41,0,0,0,0,0,0,0,387,659,240,269,125,55,1735
LGA43790,0,0,4,1220,1680,602,624,258,121,4505,984,1641,539,542,241,97,4044,133,63,26,5,4,0,231,0,0,0,0,0,0,0,133,63,26,5,4,0,231,106,19,7,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,19,7,0,0,0,132,32,12,3,0,0,0,47,3,3,0,0,0,0,6,7,0,3,0,0,0,10,42,15,6,0,0,0,63,3,0,0,0,0,0,3,1268,1738,578,547,245,97,4473
LGA43920,0,0,0,481,919,444,486,210,112,2652,542,983,483,524,213,111,2856,0,0,3,3,3,0,9,5,3,0,0,0,0,8,5,3,3,3,3,0,17,18,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,21,3,0,0,0,0,24,8,5,0,0,0,0,13,0,4,0,0,0,0,4,3,3,0,0,0,0,6,11,12,0,0,0,0,23,0,0,0,0,0,0,0,579,1001,486,527,216,111,2920
LGA44000,0,0,0,3,7,0,3,0,9,22,8,5,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,4,0,0,24
LGA44060,0,0,0,9852,11494,4769,4387,1433,492,32427,5473,8797,4418,4126,1427,505,24746,2319,1592,473,276,65,20,4745,379,452,191,90,24,12,1148,2698,2044,664,366,89,32,5893,1821,818,233,81,20,9,2982,5,6,3,3,0,0,17,99,48,7,3,0,0,157,15,6,3,0,0,0,24,1940,878,246,87,20,9,3180,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,0,0,0,3,11,6,5,0,0,0,3,14,3,0,0,0,0,0,3,10120,11724,5328,4579,1536,549,33836
LGA44210,0,0,8,955,1267,399,343,151,66,3181,933,1273,368,308,147,51,3080,36,39,6,0,3,0,84,7,12,0,0,4,0,23,43,51,6,0,7,0,107,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,15,0,0,0,0,0,15,35,20,0,3,0,0,58,5,0,0,0,0,0,5,3,0,3,0,0,3,9,43,20,3,3,0,3,72,6,5,0,0,0,0,11,1040,1349,377,311,154,54,3285
LGA44340,0,0,7,6003,8183,3621,3871,1358,430,23466,3606,6885,3372,3949,1365,428,19605,765,611,125,57,20,7,1585,30,31,23,9,0,0,93,795,642,148,66,20,7,1678,1372,604,180,69,21,3,2249,56,29,24,20,4,4,137,0,0,0,0,0,0,0,25,14,0,0,0,0,39,1453,647,204,89,25,7,2425,19,10,0,0,0,0,29,4,0,0,0,0,0,4,5,3,3,3,0,0,14,28,13,3,3,0,0,47,5,0,0,0,0,0,5,5887,8187,3727,4107,1410,442,23760
LGA44550,0,0,4,2016,3260,1572,1705,676,261,9490,1897,3621,1638,1896,783,289,10124,187,95,19,9,3,3,316,5,6,3,0,3,0,17,192,101,22,9,6,3,333,210,78,26,9,3,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,6,3,0,0,35,226,88,32,12,3,0,361,35,4,3,0,0,0,42,0,4,3,0,0,0,7,9,10,0,0,3,0,22,44,18,6,0,3,0,71,3,4,0,0,0,0,7,2362,3832,1698,1917,795,292,10896
LGA44620,0,0,0,2724,3406,1355,1274,533,175,9467,1970,3141,1290,1199,543,194,8337,327,204,52,31,6,10,630,17,14,3,3,0,0,37,344,218,55,34,6,10,667,797,260,63,14,3,0,1137,7,3,0,0,0,0,10,22,17,3,0,0,0,42,4,0,0,0,0,0,4,830,280,66,14,3,0,1193,7,8,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,4,11,8,0,0,0,0,19,0,3,0,0,0,0,3,3155,3650,1411,1247,552,204,10219
LGA44830,0,0,7,278,469,131,112,68,31,1089,310,483,112,120,60,23,1108,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,17,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,20,8,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,3,3,0,9,11,3,0,3,3,0,20,0,0,0,0,0,0,0,342,489,112,123,63,23,1152
LGA45040,0,0,0,1896,2474,956,871,410,184,6791,1586,2481,952,867,455,182,6523,361,145,53,35,25,20,639,0,4,0,0,0,0,4,361,149,53,35,25,20,643,153,56,17,14,4,0,244,4,6,0,3,0,0,13,3,0,3,0,0,0,6,5,0,0,0,0,3,8,165,62,20,17,4,3,271,35,24,0,0,0,0,59,3,3,3,0,0,0,9,0,0,0,0,0,0,0,38,27,3,0,0,0,68,0,0,0,4,0,0,4,2150,2719,1028,923,484,205,7509
LGA45090,0,0,0,784,1158,437,474,172,65,3090,681,1166,417,453,169,57,2943,17,10,0,3,0,0,30,0,0,0,0,0,0,0,17,10,0,3,0,0,30,81,34,3,3,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,85,34,3,3,0,0,125,6,3,0,0,0,0,9,0,3,0,0,0,0,3,3,3,3,0,0,0,9,9,9,3,0,0,0,21,5,0,0,0,0,0,5,797,1219,423,459,169,57,3124
LGA45120,0,0,0,503,721,239,185,121,53,1822,501,718,208,194,101,40,1762,34,9,0,0,0,0,43,0,0,0,0,0,0,0,34,9,0,0,0,0,43,5,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,11,5,4,0,0,0,0,9,0,0,0,0,0,0,0,4,3,0,6,0,0,13,9,7,0,6,0,0,22,0,0,0,0,0,0,0,549,737,208,203,101,40,1838
LGA45290,0,0,3,5522,4863,1897,1605,512,140,14539,1936,2788,1313,1496,516,133,8182,1080,752,184,88,20,12,2136,473,532,212,92,21,4,1334,1553,1284,396,180,41,16,3470,1733,890,240,91,20,3,2977,178,76,13,5,0,0,272,19,35,4,0,0,0,58,11,4,0,3,0,0,18,1941,1005,257,99,20,3,3325,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,3,3,3,3,0,17,5,6,3,3,3,0,20,6,0,0,0,0,0,6,5441,5083,1969,1778,580,152,15003
LGA45340,0,0,7,12739,19731,9461,9370,3451,1211,55963,10763,19992,9541,9533,3413,1311,54553,1760,927,150,80,25,11,2953,127,187,75,39,10,5,443,1887,1114,225,119,35,16,3396,1342,566,129,38,13,4,2092,57,8,4,0,0,0,69,10,3,0,0,0,0,13,21,4,0,0,0,0,25,1430,581,133,38,13,4,2199,230,84,5,0,0,0,319,0,0,0,0,0,0,0,10,8,4,0,0,0,22,240,92,9,0,0,0,341,5,12,7,3,7,0,34,14325,21791,9915,9693,3468,1331,60523
LGA45400,0,0,0,109,154,33,37,25,8,366,97,152,39,31,19,8,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,6,0,0,0,0,0,0,0,103,152,42,31,19,8,355
LGA45540,0,0,0,288,324,83,65,29,16,805,297,285,73,58,20,18,751,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,13,12,4,0,0,0,0,16,3,0,0,0,0,0,3,3,3,0,0,0,0,6,3,0,0,0,0,0,3,9,3,0,0,0,0,12,0,0,0,0,0,0,0,318,292,76,58,20,18,782
LGA45680,0,0,11,6561,8408,4235,3835,1736,901,25676,4572,8017,4255,3757,1796,1049,23446,1656,1264,551,337,147,113,4068,55,56,23,17,8,4,163,1711,1320,574,354,155,117,4231,806,205,34,14,4,3,1066,53,15,3,3,0,0,74,37,12,3,3,0,0,55,6,3,3,3,0,0,15,902,235,43,23,4,3,1210,83,25,0,5,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,25,0,5,0,0,113,0,3,0,0,0,0,3,7268,9600,4872,4139,1955,1169,29003
LGA45890,0,0,3,13660,13950,6104,5043,1855,865,41477,8176,10871,5590,5099,1908,988,32632,2632,1568,657,403,172,134,5566,467,501,194,112,37,12,1323,3099,2069,851,515,209,146,6889,2593,1201,476,200,57,19,4546,98,45,11,3,0,0,157,132,92,14,3,0,0,241,17,10,0,3,0,0,30,2840,1348,501,209,57,19,4974,37,29,3,0,0,0,69,0,0,0,0,0,0,0,29,23,6,5,6,0,69,66,52,9,5,6,0,138,12,3,3,3,0,0,21,14193,14343,6954,5831,2180,1153,44654
LGA46090,0,0,0,1448,1709,744,717,286,139,5043,1087,1623,658,623,242,126,4359,194,92,38,28,12,10,374,12,11,3,4,0,0,30,206,103,41,32,12,10,404,145,20,4,3,0,3,175,0,0,0,0,0,0,0,35,7,3,0,0,0,45,0,0,0,3,0,0,3,180,27,7,6,0,3,223,21,6,0,0,3,3,33,0,0,0,0,0,0,0,0,4,5,0,0,0,9,21,10,5,0,3,3,42,4,0,0,0,0,0,4,1498,1763,711,661,257,142,5032
LGA46300,0,0,0,1427,1833,756,687,290,126,5119,902,1613,642,649,274,99,4179,369,245,80,43,18,7,762,22,26,12,10,3,3,76,391,271,92,53,21,10,838,240,91,21,7,9,0,368,34,8,0,0,0,0,42,21,14,3,3,0,0,41,6,0,0,0,0,0,6,301,113,24,10,9,0,457,26,10,0,0,0,0,36,3,0,0,0,0,0,3,3,4,0,0,0,0,7,32,14,0,0,0,0,46,0,0,0,0,0,0,0,1626,2011,758,712,304,109,5520
