region_id,C01_CF_1F1NW_800_999,C01_CF_1F1NW_1000_1499,C01_CF_1F1NW_1500_1999,C01_CF_1F1NW_2000_2499,C01_CF_1F1NW_2500_2999,C01_CF_1F1NW_3000mo,C01_CF_1F1NW_Ns,C01_CF_1F1NW_Tot,C01_CF_1P1NW_N,C01_CF_1P1NW_1_199,C01_CF_1P1NW_200_399,C01_CF_1P1NW_400_599,C01_CF_1P1NW_600_799,C01_CF_1P1NW_800_999,C01_CF_1P1NW_1000_1499,C01_CF_1P1NW_1500_1999,C01_CF_1P1NW_2000_2499,C01_CF_1P1NW_2500_2999,C01_CF_1P1NW_3000_mr,C01_CF_1P1NW_Ns,C01_CF_1P1NW_T,C01_CF_1A1NW_N,C01_CF_1A1NW__1_199,C01_CF_1A1NW_200_399,C01_CF_1A1NW_400_599,C01_CF_1A1NW_600_799,C01_CF_1A1NW_800_999,C01_CF_1A1NW_1000_1499,C01_CF_1A1NW_1500_1999,C01_CF_1A1NW_2000_2499,C01_CF_1A1NW_2500_2999,C01_CF_1A1NW_3000m,C01_CF_1A1NW_Ns,C01_CF_1A1NW_T,C01_CF_BA_N,C01_CF_BA_1_199,C01_CF_BA_200_399,C01_CF_BA_400_599,C01_CF_BA_600_799,C01_CF_BA_800_999,C01_CF_BA_1000_1499,C01_CF_BA_1500_1999,C01_CF_BA_2000_2499,C01_CF_BA_2500_2999,C01_CF_BA_3000_more,C01_CF_BA_Ns,C01_fc_BA_Tot,C01_CF_BNW_N,C01_CF_BNW_1_199,C01_CF_BNW_200_399,C01_CF_BNW_400_599,C01_CF_BNW_600_799,C01_CF_BNW_800_999,C01_CF_BNW_1000_1499,C01_CF_BNW_1500_1999,C01_CF_BNW_2000_2499,C01_CF_BNW_2500_2999,C01_CF_BNW_3000_more,C01_CF_BNW_Ns,C01_CF_BNW_Tot,C01_CF_LFns_N,C01_CF_LFns_1_199,C01_CF_LFns_200_399,C01_CF_LFns_400_599,C01_CF_LFns_600_799,C01_CF_LFns_800_999,C01_CF_LFns_1000_1499,C01_CF_LFns_1500_1999,C01_CF_LFns_2000_2499,C01_CF_LFns_2500_2999,C01_CF_LFns_3000_more,C01_CF_LFns_Ns,C01_CF_LFns_Tot,C01_CF_Tot_N,C01_CF_Tot_1_199,C01_CF_Tot_200_399,C01_CF_Tot_400_599,C01_CF_Tot_600_799,C01_CF_Tot_800_999,C01_CF_Tot_1000_1499,C01_CF_Tot_1500_1999,C01_CF_Tot_2000_2499,C01_CF_Tot_2500_2999,C01_CF_Tot_3000_more,C01_CF_TFI_Ns,C01_CF_T_T,C01_1PF_F_N,C01_1PF_F_1_199,C01_1PF_F_200_399,C01_1PF_F_400_599,C01_1PF_F_600_799,C01_1PF_F_800_999,C01_1PF_F_1000_1499,C01_1PF_F_1500_1999,C01_1PF_F_2000_2499,C01_1PF_F_2500_2999,C01_1PF_F_3000_more,C01_1PF_F_Ns,C01_1PF_F_T,C01_1PF_P_N,C01_1PF_P_1_199,C01_1PF_P_200_399,C01_1PF_P_400_599,C01_1PF_P_600_799,C01_1PF_P_800_999,C01_1PF_P_1000_1499,C01_1PF_P_1500_1999,C01_1PF_P_2000_2499,C01_1PF_P_2500_2999,C01_1PF_P_3000_more,C01_1PF_P_Ns,C01_1PF_P_T,C01_1PF_A_N,C01_1PF_A_1_199,C01_1PF_A_200_399,C01_1PF_A_400_599,C01_1PF_A_600_799,C01_1PF_A_800_999,C01_1PF_A_1000_1499,C01_1PF_A_1500_1999,C01_1PF_A_2000_2499,C01_1PF_A_2500_2999,C01_1PF_A_3000_more,C01_1PF_A_Ns,C01_1PF_A_T,C01_1PF_U_N,C01_1PF_U_1_199,C01_1PF_U_200_399,C01_1PF_U_400_599,C01_1PF_U_600_799,C01_1PF_U_800_999,C01_1PF_U_1000_1499,C01_1PF_U_1500_1999,C01_1PF_U_2000_2499,C01_1PF_U_2500_2999,C01_1PF_U_3000_more,C01_1PF_U_Ns,C01_1PF_U_T,C01_1PF_N_lf_Fi_N,C01_1PF_N_lf_Fi_1_199,C01_1PF_N_lf_Fi_200_399,C01_1PF_N_lf_Fi_400_599,C01_1PF_N_lf_Fi_600_799,C01_1PF_N_lf_Fi_800_999,C01_1PF_N_lf_Fi_1000_1499,C01_1PF_N_lf_Fi_1500_1999,C01_1PF_N_lf_Fi_2000_2499,C01_1PF_N_lf_Fi_2500_2999,C01_1PF_N_lf_Fi_3000_more,C01_1PF_N_lf_Fi_Ns,C01_1PF_N_the_lf_Tot,C01_1PF_LFns_N,C01_1PF_LFns_1_199,C01_1PF_LFns_200_399,C01_1PF_LFns_400_599,C01_1PF_LFns_600_799,C01_1PF_LFns_800_999,C01_1PF_LFns_1000_1499,C01_1PF_LFns_1500_1999,C01_1PF_LFns_2000_2499,C01_1PF_LFns_2500_2999,C01_1PF_LFns_3000mo,C01_1PF_LFns_Ns,C01_1PF_LF_NS_T,C01_1PF_TFI_N,C01_1PF_TFI_1_199,C01_1PF_TFI_200_399,C01_1PF_TFI_400_599,C01_1PF_TFI_600_799,C01_1PF_TFI_800_999,C01_1PF_T_Fi_1000_1499,C01_1PF_T_Fi_1500_1999,C01_1PF_T_Fi_2000_2499,C01_1PF_T_Fi_2500_2999,C01_1PF_TFI_3000_mr,C01_One_par_f_TFI_Ns,C01_One_parent_f_T_T,C01_TFI_N,C01_TFI_1_199,C01_TFI_200_399,C01_TFI_400_599,C01_TFI_600_799,C01_TFI_800_999,C01_TFI_1000_1499,C01_TFI_1500_1999,C01_TFI_2000_2499,C01_TFI_2500_2999,C01_TFI_3000_more,C01_TFI_Ns,C01_T_T,C06_CFNC_BF_N,C06_CFNC_BF_1_199,C06_CFNC_BF_200_399,C06_CFNC_BF_400_599,C06_CFNC_BF_600_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999
LGA57980,22,49,104,24,20,4,16,262,0,0,4,11,5,5,5,9,0,3,0,3,45,0,0,0,0,0,0,4,6,3,0,0,0,13,0,0,0,0,0,0,0,0,3,3,0,0,6,6,0,11,16,10,7,7,6,4,0,0,11,78,0,0,0,3,0,0,0,3,0,0,0,74,80,9,0,18,47,40,54,176,279,204,112,73,167,1179,0,0,5,6,23,33,46,36,9,3,0,26,187,0,5,14,25,19,12,14,3,3,0,0,8,103,0,0,3,0,0,0,3,0,0,0,0,5,11,0,0,14,6,0,0,0,0,0,0,0,3,23,4,9,40,28,19,8,15,5,0,0,0,15,143,0,0,0,0,0,0,0,0,0,0,0,3,3,4,14,76,65,61,53,78,44,12,3,0,60,470,24,26,183,226,196,226,489,569,411,260,126,370,3106,0,0,0,0,3,0,42,75,115,81
LGA58050,756,732,231,66,16,10,230,2935,0,7,64,196,133,92,91,26,13,0,3,59,684,4,3,11,37,52,67,57,18,6,0,0,51,306,0,0,3,4,11,15,35,28,13,3,3,29,144,11,13,221,293,189,148,137,32,9,3,3,145,1204,0,0,6,3,12,4,7,0,0,0,0,616,648,22,36,372,922,1421,1770,3076,1410,561,171,90,1629,11480,0,0,21,125,190,161,170,74,13,4,0,100,858,0,16,195,297,127,45,47,9,0,0,0,51,787,0,0,21,18,13,15,10,5,0,0,0,18,100,3,22,144,57,19,6,3,0,3,0,0,34,291,21,107,628,401,142,78,74,21,7,0,0,177,1656,0,0,3,3,3,3,3,0,0,0,0,29,44,24,145,1012,901,494,308,307,109,23,4,0,409,3736,86,218,2362,2677,2676,2787,4941,2303,797,233,126,2651,21857,3,4,0,10,34,33,745,667,457,148
LGA58190,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,9,16,0,6,3,0,0,0,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,0,0,0,0,0,15,6,3,11,18,31,4,16,6,0,0,0,7,102,3,0,0,3,3,3,0,0,3,3
LGA58260,6,8,3,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,6,15,9,12,11,9,0,0,0,16,81,0,0,3,3,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,0,0,0,0,0,15,3,9,24,28,19,16,35,19,3,0,3,26,185,3,0,0,3,0,3,11,4,3,3
LGA58330,20,22,11,3,0,0,10,102,0,0,5,11,0,4,3,0,0,0,0,7,30,0,0,3,3,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,16,17,9,3,6,0,3,0,0,6,60,0,0,0,0,3,0,0,0,0,0,0,40,43,3,3,33,59,52,56,93,39,9,5,3,93,448,3,0,3,4,4,5,5,0,0,0,0,3,27,0,0,8,10,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,12,3,7,17,20,3,0,0,0,3,0,0,11,64,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,34,37,10,5,5,0,3,0,0,14,121,16,17,174,183,118,98,170,68,23,8,6,175,1056,3,0,0,0,3,3,29,26,20,3
LGA58400,3,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,6,6,7,0,0,0,0,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,3,22,15,12,12,13,0,3,0,3,11,100,3,0,0,0,0,0,6,0,0,0
LGA58470,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,12,3,0,0,3,0,3,37,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,0,0,0,0,0,15,3,0,18,13,3,15,6,6,0,3,3,9,79,0,0,0,4,0,0,3,0,3,0
LGA58510,86,142,74,6,3,0,29,426,0,5,14,36,19,13,19,4,3,3,0,7,123,0,0,3,3,7,6,4,0,0,0,0,7,30,0,0,0,0,0,0,4,4,0,0,0,4,12,4,3,49,67,37,29,38,10,3,3,3,33,279,0,0,0,0,0,0,3,0,0,0,0,104,107,4,11,77,157,181,231,473,298,134,46,16,261,1889,0,0,9,37,51,53,67,23,5,0,0,29,274,0,4,37,76,28,17,8,0,0,0,0,18,188,0,0,8,9,5,3,4,4,0,0,0,3,36,3,6,28,8,4,3,0,0,0,0,0,10,62,5,22,170,100,51,24,37,4,4,0,0,46,463,0,0,0,3,0,0,0,0,0,0,0,17,20,8,32,252,233,139,100,116,31,9,0,0,123,1043,24,59,756,725,592,549,1102,757,321,126,38,611,5660,3,0,0,3,3,8,171,217,244,174
LGA58540,7,6,0,0,0,0,3,37,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,12,15,21,10,16,6,3,3,0,26,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,0,0,0,0,0,3,21,9,15,39,29,43,27,35,11,3,6,0,39,256,0,0,0,0,3,0,13,3,3,0
LGA58570,73,150,111,18,3,3,39,477,0,0,11,26,17,14,21,7,4,0,0,8,108,0,0,3,3,3,12,15,6,3,0,0,4,49,0,0,0,0,3,3,4,5,0,3,0,3,21,3,6,36,55,47,41,61,22,6,0,0,39,316,0,0,0,0,0,0,0,0,3,0,0,126,129,3,6,56,136,173,217,517,392,213,97,31,303,2144,0,0,4,19,30,52,61,29,6,0,0,23,224,0,4,35,45,30,17,9,9,0,0,0,11,160,0,0,0,3,4,4,3,3,0,0,0,4,21,3,8,20,8,3,3,0,0,0,0,0,4,49,7,17,112,81,56,31,42,7,7,3,3,30,396,0,0,0,0,0,0,0,0,0,0,0,9,9,10,29,171,156,123,107,115,48,13,3,3,81,859,28,41,644,527,500,490,1009,880,557,274,79,633,5662,3,3,0,4,12,0,141,198,262,219
LGA58610,9,14,3,0,0,0,7,55,0,0,3,3,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,3,3,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,14,40,29,36,40,7,9,3,0,38,219,0,3,0,0,0,3,0,3,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,12,10,3,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,19,10,3,3,0,3,0,0,0,9,53,9,9,66,79,59,63,67,21,12,3,6,66,460,0,0,0,0,6,3,17,9,0,3
LGA58680,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,6,9,6,0,3,0,0,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,9,3,0,18,24,12,18,6,9,6,0,0,12,108,0,0,0,0,3,0,3,0,3,3
LGA58760,724,724,246,42,14,17,245,2908,0,9,63,178,144,97,115,19,7,0,3,68,703,0,0,11,36,58,61,65,33,12,3,0,53,332,0,3,3,7,10,20,40,31,9,5,0,31,159,21,22,298,302,214,161,159,44,12,6,3,179,1421,0,3,3,7,3,6,6,3,0,0,0,610,641,25,52,462,926,1411,1775,2981,1386,510,157,90,1728,11503,3,0,19,131,180,125,157,47,18,7,0,90,777,0,14,165,305,107,48,47,11,3,0,0,66,766,0,3,13,28,25,17,21,4,0,0,0,21,132,4,23,139,67,22,8,9,4,0,0,0,24,300,21,119,599,397,153,69,71,24,7,0,0,166,1626,0,4,0,3,5,0,0,0,0,0,0,28,40,28,163,935,931,492,267,305,90,28,7,0,395,3641,99,255,2581,2856,2766,2775,4704,2165,769,213,109,2729,22021,9,0,3,12,18,41,767,813,623,191
LGA58820,23,38,10,5,0,0,16,112,0,0,0,4,3,3,0,0,0,0,0,3,13,0,0,0,3,3,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,8,9,3,6,0,0,0,0,9,39,0,0,0,0,0,0,3,0,0,0,0,19,22,0,0,7,27,41,47,116,47,20,7,0,82,394,0,0,3,3,0,4,5,0,0,0,0,3,18,0,3,8,9,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,7,29,18,0,3,0,0,0,0,0,9,66,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,45,30,0,7,5,0,0,0,0,18,115,3,16,134,128,83,74,171,80,31,13,3,133,869,0,0,0,0,3,3,12,25,12,4
LGA58890,0,3,0,3,0,0,4,34,0,0,0,0,5,0,3,0,0,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,3,9,0,0,0,3,0,0,0,0,0,0,0,3,6,0,3,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,10,23,26,6,12,7,7,0,3,24,124,0,0,0,0,3,0,3,0,0,0,0,3,9,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,9,21,15,12,29,52,41,15,41,16,7,0,3,45,276,6,0,0,4,0,0,14,9,6,0
LGA59030,3,0,0,0,0,0,3,9,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,6,6,0,6,3,3,0,0,3,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,13,9,3,12,6,3,0,0,3,17,75,0,0,3,0,0,0,3,3,0,0
LGA59100,0,4,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,8,10,6,12,26,13,7,10,3,0,0,0,19,106,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,11,0,3,0,0,0,0,0,3,26,20,9,36,51,19,24,22,6,0,0,0,28,215,3,0,0,3,3,0,11,0,6,0
LGA59170,3,5,0,0,0,0,4,23,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,3,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,3,18,21,15,21,14,0,3,3,30,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,9,3,6,18,33,30,30,45,23,3,3,3,46,243,0,0,0,3,0,0,17,8,6,6
LGA59250,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,6,6,3,3,3,0,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,3,17,0,8,13,16,9,6,6,6,3,0,0,18,85,0,0,0,0,0,0,3,0,0,0
LGA59310,17,11,3,0,0,0,6,57,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,9,12,0,3,17,17,29,34,47,19,4,0,6,31,207,0,0,0,6,0,3,3,0,0,0,0,0,12,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,7,5,3,3,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,11,17,6,6,3,0,0,0,0,6,52,3,6,55,52,48,64,78,27,11,0,9,57,410,4,0,3,3,4,3,17,15,3,3
LGA59320,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,14,6,9,6,0,0,0,0,10,48,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,0,0,0,0,15,6,3,22,23,15,12,15,0,3,0,0,16,115,4,0,0,0,6,0,3,0,3,0
