region_id,C01_C_Tot_0_14,C01_C_Tot_15_24,C01_C_Tot_25_34,C01_C_Tot_35_44,C01_C_Tot_45_54,C01_C_Tot_55_64,C01_C_Tot_65_74,C01_C_Tot_75_84,C01_C_Tot_85ov,C01_C_T_T,C01_Hinduism_0_14,C01_Hinduism_15_24,C01_Hinduism_25_34,C01_Hinduism_35_44,C01_Hinduism_45_54,C01_Hinduism_55_64,C01_Hinduism_65_74,C01_Hinduism_75_84,C01_Hinduism_85ov,C01_Hinduism_Tot,C01_Islam_0_14,C01_Islam_15_24,C01_Islam_25_34,C01_Islam_35_44,C01_Islam_45_54,C01_Islam_55_64,C01_Islam_65_74,C01_Islam_75_84,C01_Islam_85ov,C01_Islam_Tot,C01_Judaism_0_14,C01_Judaism_15_24,C01_Judaism_25_34,C01_Judaism_35_44,C01_Judaism_45_54,C01_Judaism_55_64,C01_Judaism_65_74,C01_Judaism_75_84,C01_Judaism_85ov,C01_Judaism_Tot,C01_OR_Au_Ab_Tr_R_0_14,C01_OR_Au_Ab_Tr_R_15_24,C01_OR_Au_Ab_Tr_R_25_34,C01_OR_Au_Ab_Tr_R_35_44,C01_OR_Au_Ab_Tr_R_45_54,C01_OR_Au_Ab_Tr_R_55_64,C01_OR_Au_Ab_Tr_R_65_74,C01_OR_Au_Ab_Tr_R_75_84,C01_OR_A_Ab_Tr_Re_85oe,C01_OR_Au_Ab_Tr_Re_Tot,C01_OR_OR_0_14,C01_OR_OR_15_24,C01_OR_OR_25_34,C01_OR_OR_35_44,C01_OR_OR_45_54,C01_OR_OR_55_64,C01_OR_OR_65_74,C01_OR_OR_75_84,C01_OR_OR_85oe,C01_OR_OR_Tot,C01_OR_Tot_0_14,C01_OR_Tot_15_24,C01_OR_Tot_25_34,C01_OR_Tot_35_44,C01_OR_Tot_45_54,C01_OR_Tot_55_64,C01_OR_Tot_65_74,C01_OR_Tot_75_84,C01_OR_Tot_85ov,C01_OR_T_T,C01_No_religion_0_14,C01_No_religion_15_24,C01_No_religion_25_34,C01_No_religion_35_44,C01_No_religion_45_54,C01_No_religion_55_64,C01_No_religion_65_74,C01_No_religion_75_84,C01_No_religion_85ov,C01_No_religion_Tot,C01_Oth_rel_affi_0_14,C01_Oth_rel_aff_15_24,C01_Oth_rel_aff_25_34,C01_Oth_rel_aff_35_44,C01_Oth_rel_aff_45_54,C01_Oth_rel_aff_55_64,C01_Oth_rel_aff_65_74,C01_Oth_rel_aff_75_84,C01_Oth_rel_affil_85ov,C01_Oth_rel_affil_Tot,C01_Rel_aff_ns_0_14,C01_Rel_aff_ns_15_24,C01_Rel_aff_ns_25_34,C01_Rel_aff_ns_35_44,C01_Rel_aff_ns_45_54,C01_Rel_aff_ns_55_64,C01_Rel_aff_ns_65_74,C01_Rel_aff_ns_75_84,C01_Rel_aff_ns_85ov,C01_Rel_aff_NS_T,C01_OS_vis_0_14,C01_OS_vis_15_24,C01_OS_vis_25_34,C01_OS_vis_35_44,C01_OS_vis_45_54,C01_OS_vis_55_64,C01_OS_vis_65_74,C01_OS_vis_75_84,C01_OS_vis_85ov,C01_OS_vis_Tot,C01_Tot_0_14_yrs,C01_Tot_15_24_yrs,C01_Tot_25_34_yrs,C01_Tot_35_44_yrs,C01_Tot_45_54_yrs,C01_Tot_55_64_yrs,C01_Tot_65_74_yrs,C01_Tot_75_84_yrs,C01_Tot_85o,C01_T_T,C06_Buddhism_0_14_yrs,C06_Buddhism_15_24,C06_Buddhism_25_34,C06_Buddhism_35_44,C06_Buddhism_45_54,C06_Buddhism_55_64,C06_Buddhism_65_74,C06_Buddhism_75_84,C06_Buddhism_85ov,C06_Buddhism_Tot,C06_Christ_Angl_0_14,C06_Christ_Angl_15_24,C06_Christ_Angl_25_34,C06_Christ_Angl_35_44,C06_Christ_Angl_45_54,C06_Christ_Angl_55_64,C06_Christ_Angl_65_74,C06_Christ_Angl_75_84,C06_Christ_Angl_85ov,C06_Christ_Angl_Tot,C06_C_Assyr_Apo_0_14,C06_C_Assyr_Apo_15_24,C06_C_Assyr_Apo_25_34,C06_C_Assyr_Apo_35_44,C06_C_Assyr_Apo_45_54,C06_C_Assyr_Apo_55_64,C06_C_Assyr_Apo_65_74,C06_C_Assyr_Apo_75_84,C06_C_Assyr_Apo_85ov,C06_C_Assyr_Apo_Tot,C06_C_Baptist_0_14,C06_C_Baptist_15_24,C06_C_Baptist_25_34,C06_C_Baptist_35_44,C06_C_Baptist_45_54,C06_C_Baptist_55_64,C06_C_Baptist_65_74,C06_C_Baptist_75_84,C06_C_Baptist_85ov,C06_C_Baptist_Tot,C06_Christ_Breth_0_14,C06_Christ_Breth_15_24,C06_Christ_Breth_25_34,C06_Christ_Breth_35_44,C06_Christ_Breth_45_54,C06_Christ_Breth_55_64,C06_Christ_Breth_65_74,C06_Christ_Breth_75_84,C06_Christ_Breth_85ov,C06_Christ_Breth_To,C06_Ch_Catholic_0_14,C06_Ch_Catholic_15_24,C06_Ch_Catholic_25_34,C06_Ch_Catholic_35_44,C06_Ch_Catholic_45_54,C06_Ch_Catholic_55_64,C06_Ch_Catholic_65_74,C06_Ch_Catholic_75_84,C06_Ch_Catholic_85ov,C06_C_Catholic_Tot,C06_C_Chur_Christ_0_14,C06_C_Chur_Christ_15_24,C06_C_Chur_Christ_25_34,C06_C_Chur_Christ_35_44,C06_C_Chur_Christ_45_54,C06_C_Chur_Christ_55_64,C06_C_Chur_Christ_65_74,C06_C_Chur_Christ_75_84,C06_C_Chur_Christ_85ov,C06_C_Chur_Christ_Tot,C06_C_East_Ortho_0_14,C06_C_East_Ortho_15_24,C06_C_East_Ortho_25_34,C06_C_East_Ortho_35_44,C06_C_East_Ortho_45_54,C06_C_East_Ortho_55_64,C06_C_East_Ortho_65_74,C06_C_East_Ortho_75_84,C06_C_East_Ortho_85ov,C06_C_East_Ortho_To
LGA40250,387,250,247,151,143,113,53,14,6,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,33,37,19,12,12,3,0,0,167,0,0,0,0,3,0,0,0,0,3,51,33,37,19,15,12,3,0,0,170,74,49,49,51,48,16,0,0,0,287,0,3,3,3,3,0,3,0,0,15,261,173,168,87,62,47,22,14,3,837,0,0,0,0,0,0,0,0,0,0,773,508,504,317,274,188,81,28,9,2682,0,0,0,4,0,0,0,0,0,4,4,0,0,3,13,13,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,11,11,19,24,18,5,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,2422,1398,1448,2026,2121,1495,1227,840,288,13265,3,0,3,0,0,0,0,0,0,6,3,0,3,4,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,9,9,15,8,0,3,0,0,47,3,9,9,15,8,0,3,0,0,47,978,473,517,664,416,202,85,57,20,3412,97,57,70,52,45,19,10,9,3,362,431,202,189,283,227,136,97,70,42,1677,10,25,19,14,4,5,4,0,0,81,3954,2167,2271,3071,2830,1857,1426,976,353,18905,3,9,8,6,13,3,3,0,0,45,321,227,174,384,474,430,257,159,49,2475,0,0,0,0,0,0,0,0,0,0,38,12,12,42,27,31,30,13,3,208,0,0,0,0,3,0,0,0,0,3,436,221,233,385,322,260,156,75,25,2113,20,3,4,14,10,25,9,9,4,98,5,0,5,7,10,0,0,0,0,27
LGA40430,318,142,168,232,267,235,243,170,36,1811,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,113,29,47,74,62,30,24,8,0,387,9,10,3,4,9,6,0,3,0,44,54,18,25,33,24,27,20,10,3,214,0,0,0,0,0,0,0,0,0,0,494,199,246,343,371,298,287,191,39,2468,0,0,0,3,0,0,3,0,0,6,28,11,19,42,49,58,46,23,7,283,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,55,23,15,31,37,52,32,25,4,274,0,0,0,0,3,7,0,0,0,10,5,3,0,3,3,0,0,0,0,14
LGA40520,1299,743,799,1082,1113,844,773,430,102,7185,4,0,3,3,3,0,0,0,0,13,4,15,9,8,0,0,3,0,0,39,0,0,3,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,9,30,15,21,23,17,10,8,3,0,127,30,18,24,26,17,10,8,3,0,136,663,448,413,376,276,126,71,30,9,2412,74,44,38,41,25,14,15,9,0,260,293,132,152,142,160,85,77,71,49,1161,10,34,8,3,3,0,0,0,0,58,2377,1434,1449,1685,1603,1084,947,543,160,11282,3,3,12,7,8,3,0,0,0,36,127,82,115,152,211,222,167,125,39,1240,0,0,0,0,0,0,0,0,0,0,7,10,6,8,10,12,8,3,0,64,0,0,3,0,0,0,0,0,0,3,408,199,184,266,261,197,156,109,29,1809,4,4,11,8,19,19,14,23,3,105,158,55,75,136,68,58,109,34,0,693
LGA40700,4314,3183,2420,3628,4140,3270,2731,2548,1039,27273,51,38,32,55,47,31,8,3,3,268,49,48,37,38,29,29,4,3,0,237,48,33,10,28,49,26,17,7,6,224,0,0,0,3,0,0,0,0,0,3,24,60,51,35,49,34,25,12,6,296,24,60,51,38,49,34,25,12,6,299,1208,1286,992,1087,1304,637,319,237,82,7152,109,183,165,105,101,56,29,27,7,782,685,551,359,479,570,313,243,202,68,3470,74,106,57,46,73,28,16,4,0,404,6643,5615,4240,5611,6491,4479,3405,3050,1214,40748,83,140,115,130,151,110,25,14,3,771,944,826,435,797,1124,1260,903,885,456,7630,0,0,0,0,0,0,0,0,0,0,85,89,64,68,101,107,55,68,31,668,0,3,0,0,3,0,3,3,0,12,1907,1196,818,1347,1404,1100,782,594,173,9321,6,0,10,8,11,15,0,19,22,91,294,201,129,241,245,111,106,84,18,1429
LGA40910,5458,4020,4250,4673,4117,4189,3535,2171,764,33177,38,33,30,33,31,14,10,0,0,189,61,63,54,29,42,14,7,3,0,273,14,8,0,9,8,5,3,3,0,50,3,0,0,3,0,0,0,0,0,6,74,81,60,65,72,38,18,11,3,422,77,81,60,68,72,38,18,11,3,428,1147,1120,1146,894,714,462,243,174,54,5954,143,165,133,120,77,41,18,18,3,718,765,451,501,531,433,327,206,147,82,3443,23,70,33,35,21,15,16,7,0,220,7811,6108,6270,6502,5635,5144,4062,2545,909,44986,100,128,101,103,155,84,19,10,7,707,422,374,373,482,531,648,584,494,215,4123,0,0,0,0,0,0,0,0,0,0,81,79,71,102,67,93,68,46,23,630,0,6,5,0,3,0,3,0,0,17,3439,2294,1928,2875,2299,1924,1924,1120,271,18074,17,15,9,17,16,35,38,28,12,187,344,315,261,376,300,231,191,108,13,2139
LGA41010,637,281,336,380,418,326,197,94,38,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,6,0,3,0,0,3,3,0,0,0,9,167,80,108,99,56,42,20,12,3,587,19,10,18,3,13,4,3,0,0,70,81,42,42,43,43,27,15,7,0,300,0,4,3,0,0,0,6,0,3,16,904,423,507,525,533,405,241,113,44,3695,0,0,3,0,3,3,0,0,0,9,71,25,52,54,105,108,56,38,11,520,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,15,6,3,0,3,0,0,0,0,0,12,59,40,36,56,66,54,27,6,8,352,8,8,6,8,5,0,3,0,0,38,7,12,10,4,10,6,7,6,0,62
LGA41060,10421,7565,8755,9923,9588,8137,7656,5956,1796,69797,43,18,46,31,21,11,0,3,0,173,246,209,204,154,84,52,22,6,5,982,3,3,6,9,4,3,7,7,3,45,0,3,3,0,4,0,0,0,0,10,68,73,95,80,59,22,14,9,0,420,68,76,98,80,63,22,14,9,0,430,3117,2589,3033,2547,2026,909,586,411,105,15323,353,361,403,276,231,82,52,35,15,1808,1831,1079,1263,1165,1085,689,598,499,190,8399,69,148,66,50,40,31,23,5,0,432,16674,12460,14379,14719,13514,10102,9068,6986,2135,100037,511,415,383,502,473,244,104,59,26,2717,953,884,944,1365,1728,1765,1275,1396,537,10847,0,0,0,0,0,0,0,0,0,0,186,155,131,213,249,242,173,206,76,1631,0,0,0,3,4,3,3,0,0,13,5446,3660,3424,4620,4058,3371,2928,2346,568,30421,15,18,15,27,50,66,63,54,28,336,1536,892,1026,1546,1060,965,1026,577,149,8777
LGA41140,1111,516,550,815,885,738,552,390,162,5719,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,6,4,6,5,8,4,4,0,0,0,31,7,6,8,8,4,4,0,0,0,37,379,186,186,266,238,89,52,21,10,1427,42,13,28,23,23,9,4,0,0,142,209,88,91,108,95,64,47,14,3,719,3,7,6,0,5,3,0,0,0,24,1757,822,872,1224,1254,914,655,425,175,8098,4,0,3,5,9,3,0,0,0,24,141,77,88,170,192,239,162,103,35,1207,0,0,0,0,0,0,0,0,0,0,8,3,9,16,14,16,11,3,5,85,0,0,0,0,0,0,0,0,0,0,320,154,147,193,197,203,121,57,26,1418,0,0,3,4,0,0,3,0,0,10,3,3,0,3,0,3,0,3,3,18
LGA41190,296,126,156,214,202,172,123,86,34,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,3,0,3,0,0,0,6,77,23,43,47,40,17,5,3,3,258,10,5,3,3,3,3,3,0,0,30,41,12,17,21,14,9,10,4,0,128,0,0,0,0,0,0,0,0,0,0,424,166,219,291,259,204,141,93,37,1834,0,0,0,0,0,0,0,0,0,0,32,14,17,35,63,60,41,20,9,291,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,13,0,0,0,30,0,0,0,0,0,6,0,0,0,6,54,40,37,39,34,44,20,16,0,284,4,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
LGA41330,237,134,185,235,286,357,166,32,0,1632,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,7,0,0,0,22,3,0,0,0,0,3,0,0,0,6,12,6,5,13,10,3,8,3,0,60,4,4,3,5,0,0,0,0,0,16,16,10,8,18,10,3,8,3,0,76,108,49,70,102,82,67,19,4,0,501,10,10,5,13,9,9,0,0,0,56,124,56,72,86,85,69,40,14,6,552,6,49,54,20,12,20,19,4,0,184,507,314,400,480,497,539,252,57,6,3052,3,0,0,0,4,4,0,0,0,11,13,10,10,16,54,65,34,6,0,208,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,5,0,0,0,18,3,3,0,4,0,0,0,0,0,10,32,31,29,47,52,103,68,16,0,378,0,0,0,0,0,3,0,0,0,3,23,9,23,28,32,58,52,11,0,236
LGA41560,1093,486,563,871,984,1101,1028,647,164,6937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,5,0,0,0,20,0,5,0,7,3,5,0,0,0,20,637,295,305,368,260,171,105,59,16,2216,42,18,25,15,19,18,14,3,0,154,276,123,127,158,152,116,112,78,31,1173,0,3,3,3,0,3,4,0,0,16,2057,933,1029,1429,1424,1417,1263,787,211,10550,3,3,3,9,4,3,0,0,0,25,150,84,72,155,231,272,291,164,46,1465,0,0,0,0,0,0,0,0,0,0,9,4,3,9,13,28,22,11,4,103,0,0,0,0,0,0,0,0,0,0,232,111,101,181,176,199,162,86,29,1277,34,7,15,23,18,27,30,14,3,171,10,6,4,5,7,10,3,4,0,49
LGA41750,214,46,127,153,125,125,75,32,8,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,34,38,16,9,4,3,3,176,4,3,0,0,3,0,0,0,0,10,31,4,8,10,9,13,5,0,3,83,0,0,0,0,0,0,0,0,0,0,304,67,169,201,153,147,84,35,14,1174,0,4,0,0,0,0,0,0,0,4,36,10,15,26,45,26,25,7,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,11,0,0,0,0,0,0,0,0,0,0,24,11,19,34,37,28,21,7,0,181,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
LGA41830,211,88,99,172,200,180,163,70,21,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,9,126,50,64,65,48,30,18,7,0,408,4,0,3,4,6,3,0,0,0,20,56,20,25,25,32,19,15,4,3,199,3,9,9,5,3,0,0,0,0,29,403,167,200,277,292,232,196,81,24,1872,3,0,0,3,0,0,3,3,0,12,26,10,12,27,43,54,39,17,6,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,3,0,0,0,9,70,16,21,41,28,48,24,16,11,275,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
LGA41960,161,67,73,101,149,122,66,64,16,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,36,41,33,26,19,8,6,0,234,6,4,0,4,3,4,3,0,0,24,39,12,29,25,25,15,15,10,9,179,0,0,0,0,0,0,0,0,0,0,271,119,143,163,203,160,92,80,25,1256,0,0,0,3,0,0,0,0,0,3,21,17,17,34,30,53,19,16,11,218,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,3,0,24,0,3,0,0,0,0,3,0,0,6,24,18,12,21,35,31,16,16,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42030,2059,1286,1167,1783,1673,1283,1201,794,253,11499,0,0,0,3,0,0,3,0,0,6,3,3,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,16,10,8,3,3,3,64,7,5,9,16,10,8,3,3,3,64,1048,646,624,652,450,157,135,93,17,3822,106,52,70,62,54,23,14,8,3,392,481,276,235,293,219,143,118,80,19,1864,8,18,10,10,5,8,5,3,0,67,3725,2293,2135,2841,2426,1626,1479,984,295,17804,19,8,15,18,14,8,7,0,0,89,475,369,230,458,556,449,428,316,104,3385,0,0,0,0,0,0,0,0,0,0,48,35,17,47,41,43,40,21,12,304,3,0,0,3,3,3,0,0,0,12,516,432,319,438,473,297,273,176,37,2961,17,6,0,10,17,11,7,21,7,96,18,9,10,24,11,9,21,10,3,115
LGA42110,621,293,285,492,462,407,311,213,57,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,6,180,76,71,104,92,45,26,10,5,609,25,6,10,8,7,6,4,3,0,69,81,41,60,45,58,53,23,11,7,379,0,4,4,3,3,3,3,0,0,20,916,420,436,657,626,514,367,237,69,4242,3,0,3,3,3,6,0,0,0,18,55,38,30,78,96,105,82,41,11,536,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,0,21,0,3,0,0,0,0,0,0,0,3,90,58,49,71,90,63,57,27,7,512,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,10
LGA42250,875,463,443,796,794,542,340,157,35,4445,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,3,0,3,0,0,0,6,438,245,228,269,173,81,39,8,3,1484,38,23,35,22,10,8,5,3,3,147,167,108,108,150,129,74,44,24,14,818,4,18,12,10,10,17,5,3,0,79,1525,863,826,1256,1120,728,433,195,55,7001,0,3,0,0,7,0,0,0,0,10,127,54,64,139,152,162,65,27,20,810,0,0,0,0,0,0,0,0,0,0,24,18,9,19,18,11,9,3,0,111,0,0,0,0,0,3,0,0,0,3,267,141,129,220,227,156,85,46,11,1282,0,0,0,0,0,11,0,0,0,11,0,3,3,7,0,3,0,3,0,19
LGA42600,2603,2224,2099,2872,3125,2281,2418,2746,1078,21446,8,4,7,6,5,3,3,0,0,36,16,20,22,19,19,4,3,0,0,103,4,7,7,4,9,14,7,9,0,61,0,0,0,0,0,0,0,0,0,0,11,23,22,25,19,6,11,6,0,123,11,23,22,25,19,6,11,6,0,123,913,1131,1084,939,941,440,259,244,77,6028,89,153,176,107,81,43,32,25,8,714,564,449,518,532,555,315,254,261,191,3639,41,105,88,69,37,43,13,7,0,403,4267,4152,4061,4618,4822,3164,3003,3302,1354,32743,15,47,70,56,57,32,7,3,3,290,583,432,448,754,869,982,703,989,443,6203,0,0,0,0,0,0,0,0,0,0,65,62,61,82,85,82,54,65,34,590,0,0,0,0,3,0,0,0,0,3,1229,1086,807,1040,1156,837,614,652,200,7621,12,23,3,22,22,38,37,38,22,217,102,54,55,123,77,64,55,24,10,564
LGA42750,424,160,212,374,446,310,214,190,45,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,3,0,0,0,21,3,3,3,3,6,3,0,0,0,21,340,136,191,231,186,90,42,19,0,1235,38,12,15,19,15,8,7,4,0,118,121,45,59,91,59,46,38,16,4,479,28,33,29,18,21,10,5,0,0,144,961,389,512,749,744,467,306,229,49,4406,11,3,3,16,12,5,0,0,0,50,66,35,28,91,122,141,91,66,27,667,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,3,5,3,29,0,0,0,0,0,0,0,0,0,0,94,31,53,81,74,65,29,13,6,446,0,3,0,3,3,0,0,0,0,9,5,3,3,4,0,3,0,3,0,21
LGA43080,196,79,98,155,171,102,100,46,24,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,20,25,18,9,4,3,3,151,3,3,0,3,3,0,0,0,0,12,21,12,8,11,15,12,3,0,3,85,0,0,0,0,0,0,0,0,0,0,271,112,126,194,207,123,107,49,30,1219,0,0,5,0,0,0,0,0,0,5,13,7,10,18,19,16,12,11,7,113,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,3,0,15,0,0,0,0,0,0,0,0,0,0,30,9,13,25,19,15,4,9,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
LGA43220,153,59,62,115,104,75,83,52,21,724,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,36,59,47,31,21,11,5,3,304,11,3,6,3,0,0,4,0,0,27,27,11,16,21,19,9,10,3,3,119,0,0,0,0,0,0,0,0,0,0,282,109,143,186,154,105,108,60,30,1177,0,0,0,0,0,0,0,0,0,0,6,5,11,8,21,16,13,8,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,22,15,15,29,7,12,7,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43360,308,153,137,205,265,205,159,106,30,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,59,59,60,43,23,17,4,3,376,22,5,6,8,3,0,5,0,0,49,65,14,29,24,31,17,14,12,3,209,0,4,3,4,0,0,0,0,0,11,503,235,234,304,346,245,195,122,36,2220,0,0,0,0,0,0,0,0,0,0,56,32,20,50,68,71,62,18,9,386,0,0,0,0,0,0,0,0,0,0,9,4,4,6,3,0,3,4,0,33,0,0,0,0,0,0,0,0,0,0,50,26,26,34,45,30,14,8,4,237,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,5
LGA43650,1374,780,721,1209,1023,745,499,297,86,6734,0,0,3,0,0,3,0,0,0,6,3,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,6,3,3,0,0,29,5,5,4,3,6,3,3,0,0,29,646,304,328,380,267,102,48,21,4,2100,59,23,25,43,19,12,6,5,3,195,260,152,132,193,125,95,56,34,25,1072,0,23,9,11,3,0,3,0,0,49,2350,1290,1228,1843,1446,966,615,357,118,10213,5,4,3,9,11,3,0,0,0,35,294,160,124,312,325,233,176,89,21,1734,0,0,0,0,0,0,0,0,0,0,32,18,9,24,14,20,12,5,0,134,0,0,0,0,0,3,0,0,0,3,415,218,216,305,258,188,119,48,14,1781,8,3,5,10,8,3,0,4,0,41,6,8,3,8,10,3,3,3,0,44
LGA43710,608,222,302,449,401,327,225,147,35,2716,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,6,217,98,110,152,107,56,36,24,3,803,33,10,13,25,10,8,3,3,0,105,111,44,71,80,64,46,15,12,3,446,0,6,0,0,0,0,0,0,0,6,969,389,499,709,585,437,279,189,41,4097,0,0,0,0,3,7,0,0,0,10,114,54,38,112,127,127,71,48,9,700,0,0,0,0,0,0,0,0,0,0,5,5,3,0,8,3,6,5,0,35,0,0,0,0,0,0,0,0,0,0,184,60,60,110,97,79,50,21,9,670,0,0,0,0,0,4,0,0,0,4,0,5,0,5,0,0,0,0,0,10
LGA43790,1635,815,924,1242,1313,993,695,561,204,8382,0,0,0,0,0,0,0,0,0,0,9,7,16,9,4,0,0,0,0,45,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,25,29,33,18,8,8,5,0,166,40,25,29,33,18,8,8,5,0,166,553,284,372,324,229,126,55,49,9,2001,52,24,30,37,26,13,9,9,0,200,290,143,131,138,136,84,68,54,12,1056,4,35,21,3,0,3,0,0,0,66,2583,1340,1526,1793,1738,1227,835,678,225,11945,0,4,5,9,0,0,0,0,0,18,196,90,121,179,228,241,187,140,47,1429,0,0,0,0,0,0,0,0,0,0,20,8,6,16,9,30,14,6,0,109,0,0,0,0,0,0,0,0,0,0,252,150,154,203,186,146,77,63,9,1240,19,9,10,17,10,16,15,10,0,106,22,14,12,24,24,27,20,6,4,153
