region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
LGA55320,18,15,13,10,14,21,8,9,3,111,472,444,304,414,589,682,522,459,196,4082,483,486,367,322,405,319,141,81,22,2626,14,11,8,21,18,18,10,15,4,119,9550,7719,5203,7239,8862,8231,5450,4336,1992,58582,208,230,209,203,195,104,40,21,6,1216,198,208,208,168,104,58,34,12,4,994,7,8,9,19,12,25,10,11,0,101,0,0,0,5,0,0,0,0,0,5,103,146,139,91,117,97,39,28,7,767,103,146,139,96,117,97,39,28,7,772,4553,4220,3300,3126,3058,2337,947,554,225,22320,85,206,171,114,77,37,20,8,0,718,1221,983,699,799,788,690,443,400,271,6294,123,368,171,110,126,113,67,33,6,1117,16341,14628,10534,12307,13788,12194,7236,5470,2528,95026
LGA55390,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,22,20,19,17,33,36,24,3,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,23,26,33,29,24,21,11,3,0,170,0,4,0,4,0,0,0,0,0,8,31,21,20,17,22,12,8,3,0,134,0,3,0,0,0,0,0,0,0,3,76,74,75,70,82,69,43,9,0,498
LGA55460,18,4,12,7,10,8,5,0,0,64,46,17,21,33,34,28,38,18,8,243,26,20,10,26,9,4,4,3,0,102,0,3,0,0,0,0,0,0,0,3,371,168,196,287,294,290,197,128,29,1960,0,0,0,0,0,3,0,0,0,3,3,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,3,0,0,0,14,3,3,0,5,0,3,0,0,0,14,237,196,158,105,93,72,29,12,3,905,6,15,0,0,4,3,0,0,0,28,72,62,24,39,48,23,13,11,5,297,3,20,0,0,0,3,0,3,0,29,698,472,378,443,445,400,242,154,37,3269
LGA55530,0,0,0,0,0,0,0,0,0,0,7,0,4,4,6,4,4,0,0,29,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,65,22,26,49,50,59,33,16,3,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,35,18,27,16,9,12,4,4,0,125,0,0,0,0,0,0,0,0,0,0,16,5,3,5,3,5,3,3,0,43,0,0,0,3,0,3,0,0,0,6,116,45,56,73,65,79,40,23,3,500
LGA55600,4,0,0,0,0,6,9,3,0,22,19,11,13,14,17,28,20,5,5,132,19,3,7,11,3,6,3,3,0,55,5,5,0,0,0,0,0,0,0,10,336,153,179,230,272,240,143,70,43,1666,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,155,97,70,69,59,32,16,5,0,503,0,8,0,0,3,0,3,0,0,14,55,27,29,22,25,20,11,9,3,201,0,3,3,3,0,0,3,0,0,12,546,292,281,334,362,292,176,84,46,2413
LGA55670,3,3,0,0,3,0,0,0,0,9,3,3,3,3,7,4,6,4,3,36,4,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,115,56,52,85,94,71,50,41,12,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,78,69,29,33,23,15,7,3,0,257,6,0,0,0,4,0,0,0,0,10,18,16,10,7,24,9,5,3,0,92,0,6,4,0,0,0,0,0,0,10,220,147,98,128,151,95,66,47,12,964
LGA55740,0,0,3,0,0,0,0,0,0,3,48,44,21,26,63,51,30,24,7,314,26,27,21,22,25,19,14,3,3,160,3,3,0,0,0,0,6,0,0,12,928,681,497,608,752,671,507,302,169,5115,15,9,41,14,7,3,0,0,0,89,14,22,16,11,8,3,0,0,0,74,4,0,0,0,3,0,3,3,0,13,0,0,0,3,0,0,0,0,0,3,12,7,9,14,8,0,3,3,0,56,12,7,9,17,8,0,3,3,0,59,375,426,387,295,261,208,118,47,22,2139,10,16,18,13,8,6,3,3,0,77,110,103,108,95,89,87,59,33,23,707,15,54,33,7,16,22,3,0,0,150,1496,1339,1140,1090,1176,1015,704,397,214,8571
LGA55810,25,14,3,3,0,3,0,0,0,48,3,0,0,0,5,6,4,5,0,23,5,0,0,4,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,82,52,51,88,106,77,64,14,0,534,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,58,33,30,16,6,0,0,197,0,4,4,4,5,0,0,0,0,17,10,17,30,33,47,18,6,0,0,161,3,0,5,4,3,0,0,0,0,15,122,100,148,166,191,115,76,14,0,932
LGA55880,3,0,0,0,3,0,0,0,0,6,5,3,3,4,5,9,6,0,0,35,5,7,3,6,6,0,3,0,0,30,0,0,0,0,4,0,0,0,0,4,68,18,44,67,64,48,32,14,3,358,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,16,9,10,16,0,0,0,90,0,3,0,0,0,3,0,0,0,6,6,5,0,0,9,0,0,0,0,20,0,0,0,3,0,0,0,0,0,3,107,35,60,79,83,67,32,14,3,480
LGA55950,0,0,0,0,0,0,0,0,0,0,5,3,0,3,7,3,13,3,0,37,4,4,3,4,7,0,5,0,0,27,0,0,0,0,0,0,0,0,0,0,59,29,32,40,67,53,49,31,3,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,16,9,10,13,3,3,0,91,0,0,0,4,0,0,0,0,0,4,7,3,3,6,3,3,3,0,0,28,0,0,0,0,3,0,0,0,0,3,89,46,51,59,83,69,58,34,3,492
LGA56020,9,5,3,3,5,3,0,3,0,31,0,0,6,3,8,4,7,0,0,28,0,0,5,3,4,3,0,0,0,15,6,0,0,0,0,0,4,0,0,10,115,42,85,86,104,83,60,27,3,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,3,0,3,0,0,0,0,6,25,21,33,25,23,10,9,3,0,149,5,0,3,0,0,0,0,3,0,11,8,13,11,8,18,11,7,3,0,79,0,3,3,0,0,3,3,0,0,12,153,79,138,119,151,107,79,36,3,865
LGA56090,44,22,6,24,19,20,16,11,3,165,124,99,43,118,204,223,179,76,21,1087,290,206,102,161,192,189,117,28,12,1297,12,6,9,8,11,19,8,3,3,79,3334,2381,1244,2583,3407,3211,2125,1040,365,19690,14,7,12,14,15,10,4,4,0,80,10,12,9,10,18,7,0,0,0,66,0,5,0,6,6,6,4,0,0,27,4,0,0,0,0,3,0,0,0,7,31,14,46,54,36,28,19,3,0,231,35,14,46,54,36,31,19,3,0,238,2728,1632,1152,1580,1561,1106,467,208,46,10480,69,75,43,74,44,31,8,3,0,347,735,682,776,793,577,459,248,128,60,4458,21,28,21,9,20,20,3,8,3,133,6975,4859,3339,5174,5747,4923,2898,1397,474,35786
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,3,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,7,11,8,8,15,12,16,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,8,4,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,13,0,5,10,0,0,0,0,0,0,15,22,19,28,20,19,16,16,0,0,140
LGA56230,0,3,3,3,0,3,0,4,0,16,34,31,28,39,86,113,113,62,15,521,71,48,35,40,41,39,23,9,3,309,3,3,5,0,5,4,0,0,0,20,1411,709,647,1001,1196,1331,1202,626,135,8258,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,3,0,0,11,0,0,0,0,3,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,7,9,7,11,13,3,0,3,3,56,7,9,7,11,13,3,0,3,3,56,974,568,469,477,474,364,210,90,16,3642,28,23,12,26,17,4,3,3,0,116,364,172,133,156,151,176,91,60,20,1323,8,15,9,3,8,8,5,3,0,59,2810,1504,1302,1694,1889,1906,1524,788,174,13591
LGA56300,0,0,0,4,0,0,4,3,0,11,7,4,0,4,9,12,16,3,3,58,6,3,8,0,7,10,0,0,0,34,0,0,0,3,0,0,0,0,0,3,96,51,32,77,97,152,113,33,9,660,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,14,0,0,3,4,0,7,0,0,0,14,89,37,47,56,65,73,33,7,0,407,4,3,3,3,3,3,0,0,0,19,25,9,18,13,17,25,23,8,3,141,0,7,3,0,0,3,0,3,3,19,214,107,109,156,189,275,169,51,15,1285
LGA56370,3,0,3,5,3,3,5,3,0,25,3,3,4,3,4,6,0,7,0,30,7,3,4,8,7,4,0,0,0,33,0,0,0,0,3,0,0,0,0,3,75,43,53,79,108,75,58,49,19,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,21,21,21,17,16,7,3,3,177,0,0,0,0,0,0,0,0,0,0,10,3,4,7,10,5,3,10,8,60,0,5,0,0,3,0,0,0,0,8,153,72,78,107,138,96,68,62,30,804
LGA56450,0,0,0,0,0,0,0,0,0,0,9,10,4,8,12,12,6,3,0,64,5,12,0,0,11,3,6,0,0,37,0,0,0,0,0,0,0,0,0,0,101,85,31,78,91,77,59,16,0,538,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,72,29,25,25,22,5,3,0,224,0,3,0,0,3,3,0,0,0,9,19,7,5,15,12,6,6,0,0,70,0,0,0,0,3,0,0,0,0,3,163,170,65,118,137,111,70,19,0,853
LGA56520,3,0,0,0,3,0,0,3,3,12,48,24,30,27,53,44,31,32,19,308,34,10,15,8,7,7,9,0,0,90,0,0,0,0,0,0,3,0,0,3,581,274,255,359,381,375,225,168,88,2706,4,0,3,0,3,0,0,0,0,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,4,5,0,0,0,0,23,5,6,3,4,5,0,0,0,0,23,312,212,142,133,107,62,38,12,5,1023,0,13,3,10,5,0,0,0,0,31,77,36,31,36,41,38,25,36,19,339,0,3,3,3,0,0,3,0,0,12,982,547,443,553,547,480,291,219,112,4174
LGA56580,4,5,0,3,4,5,4,0,0,25,187,161,65,107,202,182,119,90,48,1161,93,72,44,52,69,33,21,17,10,411,3,0,3,0,8,0,3,0,0,17,2444,1678,806,1425,1975,1791,1244,808,543,12714,50,29,28,43,35,21,20,10,3,239,60,51,59,28,20,18,7,0,0,243,19,14,3,10,16,19,14,4,6,105,4,0,0,0,0,0,0,0,0,4,19,16,24,17,22,19,7,3,3,130,23,16,24,17,22,19,7,3,3,134,1109,1146,589,617,805,674,280,159,65,5444,16,34,23,17,18,14,4,0,0,126,249,265,177,193,247,236,144,121,145,1777,32,129,49,27,22,31,13,9,3,315,4046,3437,1801,2447,3233,2889,1778,1132,771,21534
LGA56620,3,3,3,3,0,0,0,0,0,12,51,29,34,30,13,21,19,0,0,197,45,30,32,22,7,16,9,13,4,178,0,0,0,0,0,0,0,0,0,0,291,174,193,141,115,111,53,18,4,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,27,26,16,10,6,4,0,0,134,0,0,3,0,0,0,0,0,0,3,45,27,29,16,10,6,4,0,0,137,31,32,43,31,40,32,3,3,0,215,0,3,4,3,0,0,0,0,0,10,28,6,20,13,9,13,0,3,0,92,0,0,0,0,0,3,0,0,0,3,395,245,289,207,178,165,60,24,4,1567
LGA56730,3,0,8,3,3,6,4,3,0,30,49,40,22,51,72,72,65,43,11,425,73,67,45,37,50,37,23,3,4,339,5,4,0,4,5,0,0,3,0,21,1170,596,555,765,958,1007,669,385,145,6250,6,0,3,0,0,0,0,0,0,9,3,0,0,4,0,4,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,7,9,6,7,14,0,3,0,54,8,7,9,6,7,14,0,3,0,54,739,408,343,347,310,224,108,59,11,2549,14,15,18,22,9,6,0,0,0,84,267,171,123,148,144,158,82,61,17,1171,4,13,11,8,0,0,3,0,0,39,2219,1218,1067,1314,1435,1431,868,508,173,10233
LGA56790,0,0,0,0,3,4,0,0,0,7,14,9,9,25,31,79,87,28,5,287,11,0,0,10,10,18,17,9,3,78,0,4,0,0,0,0,3,0,0,7,356,107,158,291,363,560,594,221,46,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,20,0,0,0,0,5,12,3,0,0,20,237,99,93,120,127,122,85,32,8,923,4,3,0,4,3,9,0,0,0,23,84,28,35,53,50,57,64,42,7,420,13,16,20,7,17,10,19,0,0,102,694,253,306,475,570,780,772,295,61,4206
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,8,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,24,14,8,15,27,32,7,11,6,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,3,0,0,0,6,23,6,5,10,6,3,4,0,3,60,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,6,3,0,0,19,0,3,3,0,0,0,0,0,0,6,52,23,16,30,39,44,14,11,9,238
LGA56930,0,0,0,0,0,0,0,0,0,0,13,5,5,0,9,12,3,3,6,56,3,7,3,3,0,5,0,0,0,21,0,0,0,3,3,0,0,0,0,6,210,192,45,89,162,145,84,68,29,1024,3,0,0,0,0,3,0,0,0,6,5,3,0,0,0,0,0,0,0,8,3,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,56,73,34,22,49,32,14,9,7,296,0,0,5,0,0,0,0,0,0,5,23,36,22,16,5,20,15,8,5,150,3,14,0,3,0,0,0,0,0,20,303,322,106,130,225,209,116,85,41,1537
LGA57000,4,0,0,3,0,0,0,3,0,10,3,0,7,3,13,8,3,3,0,40,0,0,4,3,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,62,41,121,135,182,103,35,16,3,698,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,45,42,102,64,57,33,4,3,0,350,3,0,9,6,3,3,0,0,0,24,7,10,58,34,33,26,3,4,0,175,0,5,12,0,3,0,0,0,0,20,117,98,305,248,284,168,42,23,3,1288
LGA57080,0,6,9,4,6,0,0,0,0,25,10,51,111,64,108,109,70,34,9,566,11,89,135,50,68,45,20,6,5,429,3,0,6,6,9,7,3,3,0,37,316,1228,2344,1297,1516,1392,766,357,141,9357,53,75,287,68,20,14,4,4,0,525,70,142,243,85,28,29,23,4,0,624,4,3,15,8,9,22,29,17,8,115,0,0,3,0,3,0,0,0,0,6,12,21,63,27,22,13,10,0,0,168,12,21,66,27,25,13,10,0,0,174,201,958,1880,874,685,505,196,74,25,5398,0,35,69,40,32,14,0,0,0,190,236,647,1382,735,712,521,219,66,28,4546,118,651,782,431,384,342,115,15,0,2838,1063,3911,7369,3738,3494,2943,1396,552,205,24671
LGA57140,0,0,0,0,0,0,0,3,0,3,9,3,0,5,20,7,15,11,8,78,7,3,5,5,5,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,112,37,47,82,99,117,105,49,23,671,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,102,35,39,37,28,33,14,10,3,301,0,3,0,0,3,0,3,0,0,9,32,10,4,6,21,10,9,4,3,99,0,3,4,0,0,0,0,0,0,7,246,88,94,129,154,163,134,66,29,1103
LGA57210,13,0,0,0,0,8,0,14,0,35,18,10,6,22,33,49,42,17,12,209,48,23,22,27,29,27,9,4,0,189,0,0,0,0,0,0,0,0,0,0,401,192,182,297,425,440,333,159,75,2504,0,0,0,0,0,0,0,0,0,0,15,25,10,9,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,8,4,0,0,30,0,5,0,6,7,8,4,0,0,30,399,194,162,211,217,161,90,29,6,1469,3,3,3,3,11,3,3,0,0,29,119,69,71,79,66,88,34,18,9,553,0,4,8,0,3,0,3,0,0,18,937,492,440,611,734,704,470,206,90,4684
LGA57280,11,6,9,11,6,7,3,0,0,53,65,49,79,78,117,102,42,12,0,544,77,45,79,87,54,29,8,3,0,382,7,3,6,7,16,7,0,0,0,46,1288,858,1596,1512,1491,1026,374,72,15,8232,25,3,24,32,13,4,0,0,0,101,86,81,58,63,63,45,17,0,0,413,0,3,3,0,3,0,0,0,0,9,23,22,19,22,7,7,4,0,0,104,5,4,12,17,8,4,0,0,0,50,28,26,31,39,15,11,4,0,0,154,872,712,1110,802,561,279,66,24,13,4439,9,33,66,45,18,4,5,3,0,183,802,613,982,842,777,443,103,19,4,4585,14,34,58,38,25,24,13,7,0,213,3153,2387,3982,3427,3003,1855,585,125,32,18549
LGA57350,0,0,0,0,0,0,0,0,0,0,16,8,9,11,24,21,12,14,3,118,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,0,0,0,0,3,118,24,43,75,139,118,91,54,21,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,12,38,30,24,32,22,7,0,231,0,0,0,3,0,0,0,0,0,3,10,8,7,9,12,11,8,6,0,71,0,3,3,0,0,0,0,0,0,6,194,47,91,117,175,161,121,67,21,994
LGA57420,0,0,0,0,0,0,0,0,0,0,14,6,18,15,23,31,19,8,5,139,19,4,9,18,5,3,0,3,0,61,3,0,0,4,0,0,0,0,0,7,209,56,165,205,221,179,130,46,12,1223,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,12,3,0,0,5,4,0,0,0,0,12,179,75,120,97,95,52,22,8,0,648,3,3,12,3,0,0,0,0,0,21,59,22,39,40,32,31,31,25,7,286,3,6,12,3,4,0,0,0,0,28,460,165,359,361,359,268,183,79,19,2253
LGA57490,41,10,21,20,21,21,13,3,4,154,529,332,271,421,501,433,344,217,91,3139,815,496,464,455,354,229,129,54,16,3012,45,22,35,42,24,22,8,6,0,204,11834,7433,6425,8984,8926,6904,5193,3130,949,59778,56,17,67,49,12,9,0,3,0,213,159,60,99,79,45,31,3,3,3,482,4,10,10,8,11,9,8,3,0,63,4,0,3,0,3,0,0,0,0,10,53,68,93,103,84,37,21,11,0,470,57,68,96,103,87,37,21,11,0,480,8930,5499,4945,4324,3134,1676,796,368,94,29766,170,245,228,182,117,37,12,3,4,998,2268,1346,1139,1198,1009,727,456,337,169,8649,32,142,81,55,59,75,66,8,3,521,23650,14953,13253,15190,13562,9596,6585,3870,1225,101884
LGA57560,17,5,10,12,11,6,0,0,0,61,78,55,116,144,150,153,72,18,0,786,142,70,121,109,102,73,18,7,3,645,7,8,8,14,22,11,0,0,0,70,2009,1213,2262,2601,2568,1731,613,123,16,13136,41,13,49,47,33,8,0,0,0,191,39,6,53,34,23,14,0,0,0,169,4,0,4,8,3,0,0,0,0,19,19,11,6,6,3,0,0,0,0,45,8,8,22,33,17,7,0,0,0,95,27,19,28,39,20,7,0,0,0,140,1483,1050,1909,1356,1019,464,99,18,3,7401,35,52,110,55,29,11,5,3,0,300,961,897,1775,1656,1525,821,165,21,3,7824,5,54,96,51,62,63,20,8,0,359,4632,3334,6380,5945,5392,3185,908,173,22,29971
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,26,31,0,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,5,12,8,0,0,43,0,0,0,0,0,0,0,0,0,0,6,8,0,6,12,4,0,0,0,36,0,0,0,0,0,0,3,0,0,3,12,13,12,13,29,42,42,0,3,166
