region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
LGA22110,351,10758,0,0,0,0,0,0,9,3,0,0,0,12,80,10,3,0,0,93,69,25,18,7,0,119,15,8,8,10,0,41,4,3,0,0,0,7,177,49,29,17,0,272,0,0,0,0,0,0,16,3,0,0,0,19,148,24,5,0,0,177,94,21,13,4,4,136,15,3,0,4,0,22,4,0,4,0,0,8,277,51,22,8,4,362,6,0,3,0,0,9,39,3,0,0,0,42,59,9,0,0,0,68,12,3,9,7,0,31,5,6,0,0,0,11,10,0,0,0,0,10,131,21,12,7,0,171,6,0,3,0,0,9,6570,2016,1796,835,355,11572
LGA22170,1196,29918,0,3,0,0,0,3,28,0,0,0,0,28,483,97,22,3,3,608,417,225,97,21,6,766,45,25,32,16,12,130,19,3,0,0,0,22,992,353,151,40,21,1557,0,0,0,0,0,0,54,6,0,3,0,63,773,156,55,6,4,994,367,156,76,21,8,628,14,19,17,3,3,56,32,5,0,3,0,40,1240,342,148,36,15,1781,0,0,0,0,0,0,33,0,0,0,0,33,37,10,4,3,0,54,9,6,5,3,3,26,4,0,3,0,0,7,4,0,3,0,0,7,87,16,15,6,3,127,5,4,0,0,0,9,14203,7626,7353,2975,1235,33392
LGA22250,111,2711,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,12,0,0,0,0,0,0,0,3,0,0,0,3,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,22,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,3,17,0,0,0,0,0,0,1553,446,405,244,114,2762
LGA22310,829,22148,4,0,0,0,0,4,61,4,0,0,0,65,1236,422,161,26,10,1855,1104,771,639,142,37,2693,125,127,206,86,39,583,25,4,6,0,3,38,2555,1328,1012,254,89,5238,14,4,3,4,0,25,914,136,27,0,0,1077,2139,746,292,55,14,3246,539,338,280,62,40,1259,30,24,52,15,6,127,41,18,3,3,0,65,3677,1266,657,139,60,5799,0,0,0,0,0,0,14,3,0,0,0,17,38,17,3,3,3,64,11,6,20,3,3,43,0,3,0,0,0,3,0,0,0,0,0,0,63,29,23,6,6,127,10,3,3,0,0,16,13793,7356,8222,2973,984,33328
LGA22410,135,5033,0,0,0,0,0,0,0,0,0,0,0,0,23,7,5,0,0,35,32,4,10,0,0,46,12,3,6,4,3,28,0,0,0,0,0,0,67,14,21,4,3,109,0,0,0,0,0,0,5,0,0,0,0,5,38,8,0,4,0,50,8,7,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,51,15,4,4,0,74,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,4,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,20,0,0,5,0,0,5,2698,1008,1010,387,138,5241
LGA22490,259,5084,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,3,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,6,0,3,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,9,3,3,3,0,18,0,0,3,0,0,3,2140,940,1184,597,262,5123
LGA22620,1012,24934,0,0,0,0,0,0,19,3,0,0,0,22,209,50,9,5,0,273,108,62,24,11,0,205,20,15,13,5,4,57,6,0,0,0,0,6,362,130,46,21,4,563,0,0,0,0,0,0,34,0,0,0,0,34,330,73,13,3,3,422,115,44,17,7,3,186,6,9,3,3,0,21,9,0,0,3,3,15,494,126,33,16,9,678,8,3,0,0,0,11,19,0,0,0,0,19,24,0,5,0,0,29,11,6,7,3,0,27,3,3,4,3,0,13,0,0,0,0,0,0,65,12,16,6,0,99,3,0,3,0,0,6,12369,5499,5029,2358,1025,26280
LGA22670,2556,25214,4,3,3,3,3,16,58,13,7,3,0,81,493,239,148,34,14,928,407,318,296,101,47,1169,75,75,94,74,55,373,21,16,5,7,6,55,1058,664,553,222,125,2622,15,9,3,4,3,34,242,77,26,3,0,348,1689,953,545,161,41,3389,446,455,351,177,103,1532,26,28,36,21,31,142,74,50,27,9,8,168,2492,1572,988,375,186,5613,3,3,3,0,0,9,26,0,0,0,0,26,90,10,0,3,0,103,9,10,8,3,0,30,0,0,0,3,0,3,5,0,0,0,0,5,133,23,11,9,0,176,9,0,0,0,0,9,11751,8021,7234,3761,2867,33634
LGA22750,1786,51518,5,0,0,0,0,5,71,3,3,0,0,77,634,110,23,3,3,773,388,141,88,23,8,648,33,17,20,16,9,95,17,3,3,0,0,23,1148,274,137,42,20,1621,3,4,0,0,0,7,165,16,3,0,0,184,1232,203,58,12,0,1505,359,135,74,13,3,584,24,11,13,10,0,58,25,5,0,0,0,30,1808,374,148,35,3,2368,10,0,0,0,0,10,28,3,0,0,0,31,68,8,4,0,0,80,23,11,7,3,3,47,3,3,3,3,3,15,0,3,0,0,0,3,132,28,14,6,6,186,8,3,0,0,0,11,26028,11645,11452,4764,1815,55704
LGA22830,798,14396,0,0,0,0,0,0,5,0,0,0,0,5,138,26,13,3,0,180,56,23,16,5,4,104,7,10,6,3,0,26,7,0,0,0,0,7,213,59,35,11,4,322,0,0,0,0,0,0,20,3,3,3,0,29,285,92,39,5,6,427,54,19,8,3,4,88,0,0,0,0,0,0,10,5,0,3,0,18,369,119,50,14,10,562,9,3,0,0,0,12,34,3,3,0,0,40,41,8,6,3,3,61,11,5,0,3,0,19,0,3,0,3,0,6,4,0,0,0,0,4,99,22,9,9,3,142,3,4,0,3,0,10,6857,3160,3131,1469,815,15432
LGA22910,119,3720,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,16,9,0,0,0,0,9,3,3,0,0,0,6,0,0,0,0,0,0,24,7,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,19,3,3,0,0,25,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,28,3,3,0,0,34,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,5,3,0,0,0,0,3,3,0,3,3,3,12,0,0,0,0,0,0,19,0,3,3,3,28,0,0,0,0,0,0,2088,700,622,281,122,3813
LGA22980,50,1513,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,7,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,3,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,830,270,277,121,50,1548
LGA23110,807,18119,0,0,0,0,0,0,27,8,0,0,0,35,490,115,44,7,4,660,668,359,336,77,25,1465,78,64,111,57,14,324,14,3,0,0,0,17,1277,549,491,141,43,2501,0,0,0,0,0,0,70,14,0,0,0,84,584,168,70,19,5,846,149,94,60,15,10,328,9,5,0,7,0,21,14,5,4,0,0,23,826,286,134,41,15,1302,10,0,0,0,0,10,12,3,0,0,0,15,13,3,4,0,0,20,5,7,8,3,0,23,6,0,0,3,0,9,3,0,0,0,0,3,49,13,12,6,0,80,4,0,0,0,0,4,9183,4990,5082,1886,865,22006
LGA23190,157,4873,0,0,0,0,0,0,3,0,0,0,0,3,54,3,3,0,0,60,33,14,8,0,0,55,6,0,0,0,0,6,0,0,0,0,3,3,96,17,11,0,3,127,0,0,0,0,0,0,3,0,3,0,0,6,75,13,0,3,0,91,16,5,0,3,0,24,0,0,0,0,0,0,6,0,0,0,0,6,100,18,3,6,0,127,3,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0,0,6,3,3,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,12,3,9,0,0,24,0,0,0,0,0,0,2605,970,958,458,160,5151
LGA23270,3211,38178,7,3,3,0,0,13,16,3,0,0,0,19,303,100,39,15,0,457,569,523,475,223,92,1882,101,132,259,228,199,919,22,17,13,8,6,66,1018,778,789,474,297,3356,0,0,3,3,0,6,34,4,3,0,0,41,345,111,45,17,0,518,183,128,105,34,22,472,5,3,6,6,8,28,17,8,3,0,0,28,584,254,165,60,30,1093,0,0,0,0,0,0,9,0,0,0,0,9,13,5,0,0,3,21,6,3,7,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,28,8,7,3,6,52,9,0,5,3,0,17,13124,9631,10917,5480,3544,42696
LGA23350,146,3978,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,0,29,19,5,6,0,0,30,0,0,0,0,0,0,3,0,0,0,0,3,44,12,6,0,0,62,0,0,0,0,0,0,3,0,0,0,0,3,20,3,3,0,0,26,0,3,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,26,6,6,0,0,38,0,0,0,0,0,0,4,3,0,0,0,7,4,3,0,0,0,7,4,0,0,0,0,4,4,3,0,0,0,7,3,0,0,0,0,3,19,9,0,0,0,28,0,0,0,0,0,0,2054,763,796,347,146,4106
LGA23430,1018,28691,0,0,3,0,0,3,63,3,0,4,0,70,1307,354,130,20,0,1811,1433,733,551,116,27,2860,150,143,195,90,41,619,32,6,4,3,3,48,2985,1239,883,233,71,5411,3,3,0,0,0,6,163,14,3,0,3,183,1592,444,145,27,7,2215,504,308,204,53,16,1085,29,19,25,14,6,93,33,12,6,3,3,57,2324,800,383,97,35,3639,3,3,3,0,0,9,25,3,0,0,0,28,38,18,0,3,0,59,8,13,3,5,0,29,0,3,3,0,0,6,0,0,0,0,0,0,74,40,9,8,0,131,7,0,0,0,0,7,15763,8540,9132,3320,1124,37879
LGA23670,1587,37464,0,3,0,0,0,3,32,0,0,0,0,32,791,127,55,7,0,980,536,291,200,48,6,1081,40,29,31,11,8,119,17,4,0,0,0,21,1416,454,286,66,14,2236,0,0,0,0,0,0,20,0,3,0,0,23,328,74,23,5,0,430,249,132,68,19,3,471,11,18,13,10,0,52,10,0,0,0,0,10,618,224,107,34,3,986,0,3,0,0,0,3,7,0,0,0,0,7,15,3,0,0,0,18,3,6,9,0,3,21,0,0,0,0,3,3,3,0,0,0,0,3,28,12,9,0,6,55,6,0,0,0,0,6,15059,9346,10455,4277,1610,40747
LGA23810,690,17821,0,3,0,0,0,3,7,0,0,0,0,7,92,17,8,3,0,120,127,50,48,18,0,243,25,20,25,11,5,86,4,0,0,0,0,4,255,90,81,32,5,463,0,0,0,0,0,0,71,6,0,0,0,77,365,57,22,3,0,447,54,33,12,3,3,105,8,0,8,3,0,19,24,5,0,0,3,32,522,101,42,9,6,680,0,0,0,0,0,0,14,3,0,0,3,20,57,0,4,0,0,61,0,5,0,3,0,8,0,0,0,3,0,3,4,0,0,0,0,4,75,8,4,6,3,96,0,4,3,0,0,7,9153,4013,3648,1549,704,19067
LGA23940,74,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,0,3,0,0,0,3,6,0,0,0,0,6,3,0,3,0,0,6,5,3,0,0,0,8,3,0,0,0,3,6,3,0,0,0,0,3,20,6,3,0,3,32,0,0,0,0,0,0,1131,319,288,165,77,1980
LGA24130,463,11093,0,0,0,0,0,0,3,0,0,0,0,3,25,11,0,0,0,36,29,11,4,0,0,44,0,0,0,4,0,4,0,0,0,0,0,0,57,22,4,4,0,87,0,0,0,0,0,0,3,0,0,0,0,3,60,14,3,0,3,80,20,9,7,0,0,36,5,0,0,0,0,5,4,0,0,0,0,4,92,23,10,0,3,128,0,0,0,0,0,0,5,0,3,0,0,8,7,5,0,0,0,12,7,5,3,3,0,18,3,3,0,0,0,6,0,0,0,0,0,0,22,13,6,3,0,44,0,0,0,0,3,3,4715,2242,2680,1249,469,11355
LGA24210,1039,26889,0,0,0,0,0,0,29,6,3,0,0,38,459,116,37,6,0,618,803,436,334,74,19,1666,150,137,177,71,39,574,18,7,3,0,0,28,1459,702,554,151,58,2924,3,3,0,0,0,6,55,0,0,0,0,55,303,92,29,9,0,433,292,197,128,29,11,657,19,20,17,12,10,78,8,3,0,0,0,11,680,315,174,50,21,1240,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,12,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,11,4,6,0,0,21,3,0,0,0,0,3,12142,6881,7704,3232,1118,31077
LGA24250,63,1912,0,0,0,0,0,0,0,0,0,0,0,0,31,4,3,0,0,38,13,5,3,3,0,24,0,0,0,0,0,0,5,0,0,0,0,5,49,9,6,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,11,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,5,0,0,4,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,4,5,4,3,0,16,0,0,0,0,3,3,1133,332,323,152,69,2009
LGA24330,617,11877,0,0,0,0,0,0,52,3,6,0,0,61,439,185,58,14,11,707,561,389,295,95,38,1378,76,62,82,40,41,301,9,4,3,0,3,19,1137,643,444,149,93,2466,15,6,3,0,0,24,358,88,25,0,3,474,979,401,190,67,18,1655,188,144,103,32,25,492,9,4,4,9,3,29,23,11,6,4,4,48,1572,654,331,112,53,2722,0,0,0,0,0,0,5,0,0,0,0,5,10,8,7,0,3,28,11,13,7,0,0,31,0,0,4,0,0,4,0,0,0,0,0,0,26,21,18,0,3,68,12,6,3,3,0,24,7253,4225,3611,1302,766,17157
LGA24410,933,23676,4,0,0,0,0,4,54,6,0,0,0,60,1240,313,136,27,7,1723,696,352,180,50,27,1305,25,32,34,15,5,111,30,4,3,3,0,40,2049,707,353,95,39,3243,0,3,0,0,0,3,11,0,0,0,0,11,333,108,34,12,3,490,141,99,53,12,0,305,10,7,9,6,3,35,12,0,0,0,0,12,507,217,96,30,6,856,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,3,0,10,4,5,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,3,3,28,0,0,3,0,3,6,11554,6097,6450,2724,984,27809
LGA24600,35,1356,4,0,0,0,0,4,154,10,0,0,0,164,975,274,114,18,3,1384,711,472,363,79,13,1638,146,107,166,81,40,540,17,3,3,0,3,26,2007,866,646,178,59,3756,246,26,7,4,3,286,2849,264,30,3,0,3146,4985,1439,424,78,16,6942,1070,607,374,107,111,2269,63,43,47,22,15,190,82,27,14,11,6,140,9295,2406,896,225,151,12973,0,0,0,0,0,0,4,0,0,0,0,4,5,5,0,0,0,10,5,0,7,3,0,15,3,3,0,0,0,6,0,0,0,0,0,0,17,8,7,3,0,35,11,4,5,0,0,20,11942,3610,1817,526,245,18140
LGA24650,1563,26477,3,0,0,0,0,3,12,0,0,0,0,12,257,33,13,6,0,309,389,234,195,40,20,878,88,78,114,57,30,367,11,4,5,0,3,23,760,349,327,103,53,1592,0,0,0,0,0,0,12,0,0,0,0,12,104,18,7,4,0,133,109,68,42,11,5,235,5,6,0,5,5,21,0,0,4,0,0,4,230,92,53,20,10,405,0,0,0,0,0,0,15,0,0,0,0,15,7,0,3,0,0,10,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,5,7,0,0,34,4,0,0,5,0,9,9158,6672,7669,3392,1626,28517
LGA24780,576,12293,0,0,0,0,0,0,13,0,0,0,0,13,149,18,7,5,0,179,79,32,22,7,0,140,6,3,3,3,0,15,3,6,0,0,0,9,250,59,32,15,0,356,0,0,0,0,0,0,18,5,0,0,0,23,200,61,22,5,3,291,93,33,13,8,0,147,6,4,0,0,0,10,10,4,0,0,0,14,327,107,35,13,3,485,11,0,3,0,0,14,28,3,0,0,0,31,25,0,3,0,0,28,18,10,0,0,0,28,3,3,0,3,0,9,4,0,3,0,0,7,89,16,9,3,0,117,0,4,0,0,0,4,6214,2681,2517,1264,579,13255
LGA24850,437,8545,0,0,0,0,0,0,6,3,0,0,0,9,67,8,0,0,0,75,54,26,19,5,4,108,14,13,12,11,11,61,3,0,3,3,0,9,144,50,34,19,15,262,0,0,0,0,0,0,6,0,0,0,0,6,64,16,7,0,0,87,27,21,7,3,0,58,0,0,5,4,0,9,8,0,0,0,0,8,105,37,19,7,0,168,0,0,0,0,0,0,10,0,3,0,0,13,3,8,0,0,0,11,3,0,3,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,20,8,6,0,0,34,0,0,0,0,0,0,3674,1856,2036,991,452,9009
LGA24900,355,7047,0,0,0,0,0,0,3,0,0,0,0,3,34,15,3,0,0,52,38,8,6,0,0,52,5,0,0,0,0,5,6,0,0,0,0,6,86,23,9,0,0,118,4,0,0,0,0,4,10,3,0,0,0,13,120,14,3,0,0,137,38,7,5,6,0,56,0,3,5,0,0,8,10,0,0,0,0,10,182,27,13,6,0,228,3,0,0,3,0,6,17,0,0,0,0,17,19,0,0,0,0,19,8,4,0,3,0,15,0,3,3,0,0,6,0,0,0,0,0,0,47,7,3,6,0,63,10,0,0,0,3,13,3928,1305,1188,690,358,7469
LGA24970,1379,36664,5,0,3,0,0,8,42,4,0,0,0,46,747,300,128,15,5,1195,947,662,533,108,30,2280,148,157,228,117,59,709,22,10,3,4,0,39,1911,1133,895,244,94,4277,9,4,3,0,0,16,120,18,4,0,3,145,974,367,168,40,5,1554,539,386,284,78,27,1314,36,38,70,37,11,192,17,10,4,5,3,39,1695,823,533,160,49,3260,0,0,0,3,0,3,3,0,0,0,0,3,11,6,5,0,0,22,10,3,6,0,0,19,3,3,0,3,3,12,3,0,0,0,0,3,30,12,11,6,3,62,4,9,4,0,0,17,17513,10295,11055,3892,1525,44280
LGA25060,685,21093,0,0,0,3,0,3,33,0,4,0,0,37,674,203,71,8,3,959,787,477,378,82,24,1748,58,49,67,47,15,236,15,5,3,0,0,23,1567,734,523,140,42,3006,11,4,0,0,3,18,424,40,15,3,0,482,1456,501,215,62,24,2258,390,278,167,47,37,919,12,8,14,9,10,53,45,8,12,10,8,83,2338,839,423,131,82,3813,0,0,0,0,0,0,4,0,0,0,0,4,14,7,4,0,0,25,11,5,3,0,4,23,3,0,0,0,0,3,3,0,0,0,0,3,35,12,7,0,4,58,3,4,0,3,0,10,11888,6225,6453,2601,813,27980
LGA25150,349,7441,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,17,22,5,3,0,0,30,0,0,0,4,0,4,3,0,0,0,0,3,39,5,6,4,0,54,0,0,0,0,0,0,5,3,0,0,0,8,77,9,5,0,0,91,18,8,0,0,3,29,0,0,0,0,4,4,0,0,0,0,0,0,100,20,5,0,7,132,0,0,0,0,0,0,7,3,0,0,0,10,3,0,0,0,0,3,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,20,0,0,0,0,0,0,3231,1561,1713,786,356,7647
LGA25250,1393,26371,3,3,3,0,0,9,102,14,0,0,0,116,1663,550,224,50,23,2510,938,604,477,139,39,2197,89,93,144,75,37,438,40,17,13,6,3,79,2835,1281,861,270,102,5349,23,6,4,0,0,33,577,90,19,0,0,686,1827,605,242,64,20,2758,312,235,141,47,20,755,9,11,10,14,8,52,30,13,9,3,3,58,2778,960,425,128,51,4342,0,0,0,0,0,0,11,3,3,0,0,17,35,14,3,0,0,52,6,12,12,3,3,36,0,0,3,3,5,11,0,0,3,3,0,6,52,29,24,9,8,122,9,3,3,3,3,21,16051,8091,7579,2927,1557,36205
LGA25340,1182,35152,3,0,0,0,0,3,30,3,0,0,0,33,886,76,17,7,0,986,765,200,92,19,3,1079,79,36,38,24,10,187,31,0,0,0,0,31,1794,315,147,50,13,2319,4,0,0,0,0,4,18,0,0,0,0,18,403,67,11,0,0,481,264,99,41,10,3,417,18,5,10,6,0,39,10,0,7,0,0,17,717,171,69,16,3,976,7,0,3,3,0,13,27,0,0,0,0,27,116,3,0,0,0,119,21,6,6,0,0,33,3,3,0,0,0,6,0,0,0,0,0,0,174,12,9,3,0,198,9,0,3,0,0,12,18878,7292,8002,3287,1198,38657
LGA25430,148,4481,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,9,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20,6,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,38,3,0,0,3,3,9,0,3,0,0,0,3,0,0,3,0,0,3,38,6,3,3,3,53,6,0,0,0,0,6,5,0,0,0,0,5,3,0,3,0,0,6,0,0,3,4,0,7,4,3,0,0,0,7,0,0,0,0,0,0,18,3,6,4,0,31,0,3,0,0,0,3,2474,864,754,355,151,4598
LGA25490,192,4213,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,12,19,3,6,0,0,28,3,3,3,4,0,13,0,0,0,0,0,0,38,6,9,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,14,0,0,0,3,0,3,3,3,0,0,0,6,8,3,0,0,0,11,5,3,0,0,0,8,0,0,0,0,3,3,0,0,0,0,0,0,16,9,0,3,3,31,0,0,0,0,0,0,2042,792,811,475,195,4315
LGA25620,97,3406,0,0,0,3,0,3,0,0,0,0,0,0,13,0,4,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,3,0,24,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,4,3,0,0,0,7,13,0,3,0,0,16,17,3,3,0,0,23,5,5,3,0,0,13,0,0,3,0,3,6,3,0,0,0,0,3,42,11,12,0,3,68,4,0,0,0,0,4,1851,636,683,244,100,3514
LGA25710,662,15970,0,0,0,0,0,0,5,0,0,0,0,5,66,19,3,0,0,88,80,56,31,5,3,175,4,3,4,4,3,18,3,0,3,0,0,6,158,78,41,9,6,292,0,0,0,0,0,0,11,0,0,0,0,11,57,9,3,3,0,72,34,21,9,3,3,70,0,0,9,0,0,9,0,0,0,0,0,0,102,30,21,6,3,162,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,3,5,3,3,0,0,11,0,0,0,3,0,3,0,0,0,0,0,0,9,3,6,3,0,21,0,0,3,0,0,3,5355,3354,4919,2149,671,16448
