region_id,C01_N_inc_R0_74,C01_N_inc_R75_99,C01_Ne_Ni_inc_R100_149,C01_Ne_Ni_inc_R150_199,C01_Ne_Ni_inc_R200_224,C01_Ne_Ni_inc_R225_274,C01_Ne_Ni_inc_R275_349,C01_Ne_Ni_inc_R350_449,C01_Ne_Ni_inc_R450_549,C01_Ne_Ni_inc_R550_649,C01_Ne_Ni_inc_R650m,C01_Ne_Nil_inc_R_NS,C01_N_inc_Re_Tot,C01_1_199_R0_74,C01_1_199_R75_99,C01_1_199_R100_149,C01_1_199_R150_199,C01_1_199_R200_224,C01_1_199_R225_274,C01_1_199_R275_349,C01_1_199_R350_449,C01_1_199_R450_549,C01_1_199_R550_649,C01_1_199_R650m,C01_1_199_R_NS,C01_1_199_R_Tot,C01_200_299_R0_74,C01_200_299_R75_99,C01_200_299_R100_149,C01_200_299_R150_199,C01_200_299_R200_224,C01_200_299_R225_274,C01_200_299_R275_349,C01_200_299_R350_449,C01_200_299_R450_549,C01_200_299_R550_649,C01_200_299_R650m,C01_200_299_R_NS,C01_200_299_R_Tot,C01_300_399_R0_74,C01_300_399_R75_99,C01_300_399_R100_149,C01_300_399_R150_199,C01_300_399_R200_224,C01_300_399_R225_274,C01_300_399_R275_349,C01_300_399_R350_449,C01_300_399_R450_549,C01_300_399_R550_649,C01_300_399_R650m,C01_300_399_R_NS,C01_300_399_R_Tot,C01_400_599_R0_74,C01_400_599_R75_99,C01_400_599_R100_149,C01_400_599_R150_199,C01_400_599_R200_224,C01_400_599_R225_274,C01_400_599_R275_349,C01_400_599_R350_449,C01_400_599_R450_549,C01_400_599_R550_649,C01_400_599_R650m,C01_400_599_R_NS,C01_400_599_R_Tot,C01_600_799_R0_74,C01_600_799_R75_99,C01_600_799_R100_149,C01_600_799_R150_199,C01_600_799_R200_224,C01_600_799_R225_274,C01_600_799_R275_349,C01_600_799_R350_449,C01_600_799_R450_549,C01_600_799_R550_649,C01_600_799_R650m,C01_600_799_R_NS,C01_600_799_R_Tot,C01_800_999_R0_74,C01_800_999_R75_99,C01_800_999_R100_149,C01_800_999_R150_199,C01_800_999_R200_224,C01_800_999_R225_274,C01_800_999_R275_349,C01_800_999_R350_449,C01_800_999_R450_549,C01_800_999_R550_649,C01_800_999_R650m,C01_800_999_R_NS,C01_800_999_R_Tot,C01_1000_1249_R0_74,C01_1000_1249_R75_99,C01_1000_1249_R_100_149,C01_1000_1249_R_150_199,C01_1000_1249_R_200_224,C01_1000_1249_R_225_274,C01_1000_1249_R_275_349,C01_1000_1249_R_350_449,C01_1000_1249_R_450_549,C01_1000_1249_R_550_649,C01_1000_1249_R650m,C01_1000_1249_R_NS,C01_1000_1249_R_Tot,C01_1250_1499_R0_74,C01_1250_1499_R75_99,C01_1250_1499_R_100_149,C01_1250_1499_R_150_199,C01_1250_1499_R_200_224,C01_1250_1499_R_225_274,C01_1250_1499_R_275_349,C01_1250_1499_R_350_449,C01_1250_1499_R_450_549,C01_1250_1499_R_550_649,C01_1250_1499_R650m,C01_1250_1499_R_NS,C01_1250_1499_R_Tot,C01_1500_1999_R0_74,C01_1500_1999_R75_99,C01_1500_1999_R_100_149,C01_1500_1999_R_150_199,C01_1500_1999_R_200_224,C01_1500_1999_R_225_274,C01_1500_1999_R_275_349,C01_1500_1999_R_350_449,C01_1500_1999_R_450_549,C01_1500_1999_R_550_649,C01_1500_1999_R650m,C01_1500_1999_R_NS,C01_1500_1999_R_Tot,C01_2000_2499_R0_74,C01_2000_2499_R75_99,C01_2000_2499_R100_149,C01_2000_2499_R150_199,C01_2000_2499_R200_224,C01_2000_2499_R225_274,C01_2000_2499_R275_349,C01_2000_2499_R350_449,C01_2000_2499_R450_549,C01_2000_2499_R550_649,C01_2000_2499_R650m,C01_2000_2499_R_NS,C01_2000_2499_R_Tot,C01_2500_2999_R0_74,C01_2500_2999_R75_99,C01_2500_2999_R_100_149,C01_2500_2999_R_150_199,C01_2500_2999_R_200_224,C01_2500_2999_R_225_274,C01_2500_2999_R_275_349,C01_2500_2999_R_350_449,C01_2500_2999_R_450_549,C01_2500_2999_R_550_649,C01_2500_2999_Re_650mo,C01_2500_2999_R_NS,C01_2500_2999_Re_Tot,C01_3000m_R0_74,C01_3000m_R75_99,C01_3000m_R100_149,C01_3000m_R150_199,C01_3000m_R200_224,C01_3000m_R225_274,C01_3000m_R275_349,C01_3000m_R350_449,C01_3000m_R450_549,C01_3000m_R550_649,C01_3000m_R650m,C01_3000m_R_NS,C01_3000m_R_Tot,C01_PI_S_R0_74,C01_PI_S_R75_99,C01_PI_S_R100_149,C01_PI_S_R150_199,C01_PI_S_R200_224,C01_PI_S_R225_274,C01_PI_S_R275_349,C01_PI_S_R350_449,C01_PI_S_R450_549,C01_PI_S_R550_649,C01_PI_S_Re_650mo,C01_PI_S_R_NS,C01_PI_S_Re_Tot,C01_AI_NS_R0_74,C01_AI_NS_R75_99,C01_AI_NS_R100_149,C01_AI_NS_R150_199,C01_AI_NS_R200_224,C01_AI_NS_R225_274,C01_AI_NS_R275_349,C01_AI_NS_R350_449,C01_AI_NS_R450_549,C01_AI_NS_R550_649,C01_AI_NS_R650m,C01_AI_NS_R_NS,C01_AI_NS_R_Tot,C01_Tot_R0_74,C01_Tot_R75_99,C01_Tot_R100_149,C01_Tot_R150_199,C01_Tot_R200_224
LGA57080,6,6,17,19,9,19,11,8,0,0,3,5,103,99,27,39,15,10,5,3,0,0,0,4,11,213,108,62,47,15,8,8,0,3,0,0,3,7,261,29,55,31,12,5,11,5,3,0,3,3,4,161,28,55,67,40,13,29,4,3,0,3,3,5,250,19,17,35,45,22,16,17,3,3,4,3,8,192,4,13,27,38,23,13,16,6,4,3,0,3,150,14,7,22,36,34,47,18,18,5,3,0,5,209,3,3,4,16,9,11,9,3,0,0,0,0,58,14,0,8,18,28,54,45,26,24,5,13,17,252,5,0,0,9,11,10,15,17,3,3,0,0,73,0,0,0,4,0,4,10,7,3,0,3,0,31,0,0,0,0,0,4,3,4,3,3,3,0,20,8,0,13,11,9,16,7,8,3,0,0,8,83,26,15,39,21,13,16,12,17,14,12,22,25,232,363,260,349,299,194
LGA57140,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,0,0,0,0,0,0,0,0,0,12,5,5,5,0,0,0,0,0,0,0,0,0,15,7,5,3,0,0,0,0,0,0,0,0,0,15,5,5,0,0,0,0,3,0,0,0,0,0,13,3,0,3,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,3,9,3,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,7,51,27,17,0,0
LGA57210,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,0,0,0,0,0,0,0,3,27,14,6,7,0,0,0,0,0,0,0,0,0,27,14,10,26,3,0,0,0,0,0,0,3,3,59,37,10,36,0,3,0,0,0,0,0,0,4,90,23,7,19,3,0,0,0,0,0,0,0,3,55,20,4,14,3,0,0,0,0,0,0,0,0,41,17,4,9,0,0,0,0,3,0,0,0,3,36,5,3,8,0,0,0,0,0,0,0,0,0,16,6,0,3,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,6,9,3,0,0,0,0,0,0,0,0,24,4,3,6,0,0,0,0,0,0,0,0,0,13,167,56,140,15,3
LGA57280,3,0,0,0,0,0,0,0,0,0,0,0,3,65,5,7,3,0,0,0,0,0,0,0,8,88,52,6,4,0,0,3,0,0,0,0,0,4,69,55,18,18,9,0,0,3,0,0,0,0,5,108,53,18,41,28,14,0,5,3,0,0,0,12,174,68,24,34,31,6,3,5,3,3,0,3,6,186,73,25,32,35,10,3,3,6,0,3,3,12,205,140,38,47,62,15,10,18,7,3,3,0,16,359,48,25,8,27,14,10,5,3,0,0,0,5,145,163,46,31,48,31,25,38,7,6,0,3,20,418,74,24,20,14,8,12,20,5,3,3,0,3,186,20,9,9,13,3,16,8,5,0,0,3,6,92,12,3,3,3,3,3,4,3,0,0,0,0,34,60,28,29,33,16,10,5,6,0,0,3,17,207,31,12,11,7,5,0,0,3,0,0,3,16,88,917,281,294,313,125
LGA57350,3,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,8,8,8,3,0,0,0,0,0,0,0,0,0,19,10,6,0,0,0,0,0,0,0,0,0,0,16,12,7,0,0,0,0,0,0,0,0,0,0,19,6,3,0,0,0,0,0,0,0,0,0,0,9,6,5,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,5,68,35,9,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,0,0,17,6,3,3,0,0,0,0,0,0,0,0,0,12,5,0,5,0,0,0,0,0,0,0,0,0,10,9,5,4,0,0,0,0,0,0,0,0,0,18,13,7,6,3,0,0,0,0,0,0,0,0,29,9,0,5,3,0,0,0,0,0,0,0,0,17,5,0,0,0,3,0,0,0,0,0,0,3,11,3,0,3,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,3,78,27,35,9,3
LGA57490,4,0,15,7,0,0,0,0,0,0,0,3,29,120,52,145,20,3,0,0,0,0,3,3,12,358,159,126,321,45,3,0,0,0,0,0,3,19,676,117,116,477,128,9,5,0,3,0,0,3,20,878,94,101,601,224,9,0,3,3,0,3,3,20,1061,40,51,352,185,11,3,0,0,0,0,7,14,663,24,18,252,161,11,3,0,0,3,0,3,8,483,29,17,188,140,15,4,0,0,3,0,3,12,411,12,5,94,70,8,3,0,0,0,0,0,0,192,12,4,73,81,11,4,0,0,0,0,0,8,193,0,0,19,37,4,3,0,0,0,0,0,0,63,0,0,3,5,3,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,3,23,18,239,131,14,5,5,0,3,0,3,13,454,34,33,73,23,4,0,0,0,0,0,3,25,195,668,541,2852,1260,105
LGA57560,3,3,0,0,0,0,0,0,0,0,0,3,9,42,6,4,4,3,0,0,0,0,0,0,7,66,35,6,6,3,0,0,0,0,0,0,0,4,54,41,10,16,7,3,3,0,0,0,0,3,4,87,63,26,41,26,10,13,4,0,0,0,0,10,193,74,26,37,37,11,11,4,3,0,0,3,10,216,94,35,32,47,14,11,8,5,0,0,3,7,256,160,56,45,55,29,23,20,9,0,0,3,22,422,78,24,32,39,15,16,5,5,0,0,0,8,222,280,74,54,57,29,28,16,15,8,3,0,32,596,155,26,25,15,15,19,5,3,0,0,4,9,276,61,9,15,8,7,5,3,3,3,0,0,5,119,27,0,0,3,3,4,3,3,3,0,0,3,49,115,31,50,28,17,18,10,5,8,0,0,32,314,19,12,11,9,5,3,3,3,0,0,0,20,85,1247,344,368,338,161
LGA57630,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
LGA57700,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,0,0,3,0,0,0,0,3,24,12,5,23,3,0,0,0,0,0,0,0,0,43,16,4,29,9,0,0,0,0,0,0,3,0,61,22,6,37,12,7,4,3,0,0,0,0,3,94,13,3,26,12,3,0,0,0,0,0,0,0,57,15,3,14,13,3,0,3,0,0,0,0,3,54,12,8,12,9,3,0,0,0,0,0,0,3,47,11,0,3,5,0,5,3,0,0,0,0,0,27,5,3,6,5,0,3,3,0,0,0,0,3,28,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,18,10,0,3,0,0,0,0,0,3,48,5,0,4,3,0,0,0,0,0,0,0,4,16,131,38,181,81,16
LGA57770,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,3,11,10,3,4,0,0,0,0,0,0,0,0,0,17,3,5,10,0,0,0,3,0,0,0,0,3,24,7,4,17,0,0,0,3,5,0,0,0,3,39,5,3,6,3,0,3,0,0,0,0,0,0,20,6,0,3,0,0,0,0,0,0,0,0,0,9,8,0,0,3,0,3,3,0,0,0,0,0,17,7,3,3,0,0,0,3,0,0,0,0,0,16,6,3,3,0,0,0,0,0,0,0,0,3,15,5,3,3,3,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,3,0,0,0,18,5,3,3,0,0,3,3,0,0,0,3,3,23,71,30,63,12,0
LGA57840,10,5,23,32,16,16,14,5,0,0,3,5,129,189,30,91,62,5,9,4,0,0,0,4,26,420,229,55,171,83,8,12,4,0,0,0,4,9,575,110,56,155,116,15,14,5,3,0,0,3,17,494,100,66,328,296,56,34,9,3,0,0,3,25,920,65,30,257,314,55,45,15,10,3,3,3,10,810,37,14,153,232,60,43,15,5,3,0,4,16,582,32,15,135,273,92,56,35,11,5,3,0,7,664,11,3,44,115,45,32,10,7,3,0,0,3,273,25,5,52,192,83,80,54,37,22,16,27,12,605,7,3,10,54,33,40,28,11,6,0,3,6,201,0,0,6,17,11,20,15,10,4,0,0,3,86,6,0,3,7,3,5,6,7,4,0,0,0,41,19,11,43,105,38,54,24,15,6,3,4,13,335,55,16,49,47,15,14,18,17,8,8,12,45,304,895,309,1520,1945,535
LGA57910,30,18,88,68,14,9,7,7,3,3,3,13,263,828,238,474,158,22,13,7,10,6,4,8,78,1846,1045,448,875,245,27,19,8,4,0,0,16,96,2783,457,338,1113,467,53,23,9,4,0,4,14,68,2550,362,441,1853,995,126,49,13,8,8,0,24,96,3975,169,183,1299,934,136,70,18,15,8,0,12,39,2883,111,84,768,753,124,54,35,8,5,0,8,29,1979,89,59,560,724,170,95,33,17,8,3,9,24,1791,30,21,192,391,75,59,16,11,6,0,3,8,812,50,25,228,429,166,144,61,28,18,11,17,16,1193,12,7,48,106,48,60,36,14,3,0,3,7,344,8,0,7,23,21,28,19,7,3,3,3,0,122,4,0,5,12,6,11,7,7,0,0,5,0,57,90,67,321,359,79,77,41,21,8,3,12,35,1113,201,88,209,148,17,23,6,13,13,6,16,115,855,3486,2017,8040,5812,1084
LGA57980,4,3,31,12,10,7,3,0,0,0,0,0,70,103,45,92,19,8,9,5,0,0,0,0,12,293,101,73,118,33,8,11,4,0,0,0,0,13,361,25,46,93,40,14,12,0,0,3,0,0,3,236,41,54,150,97,37,34,13,0,0,0,6,5,437,18,28,130,85,43,38,16,7,3,0,3,4,375,14,8,74,91,38,35,13,3,0,0,0,7,283,10,10,63,93,48,59,25,5,0,0,0,3,316,0,0,17,26,20,21,9,0,0,0,0,0,93,3,7,37,60,40,58,46,28,10,5,5,7,306,3,0,10,15,13,38,23,6,3,0,0,0,111,3,0,0,0,7,10,20,8,3,0,0,0,51,3,0,0,0,3,0,5,8,5,0,0,0,24,7,5,25,42,27,35,26,10,4,0,3,4,188,30,17,48,26,7,9,8,5,3,3,9,12,177,365,296,888,639,323
LGA58050,13,3,11,10,0,0,3,0,0,0,0,4,44,234,37,85,28,3,3,0,0,0,3,3,23,419,293,65,200,46,3,0,0,0,0,0,0,29,636,193,123,309,138,13,5,0,3,0,0,5,21,810,160,110,464,301,22,7,4,3,0,0,5,23,1099,81,50,350,234,26,8,5,3,0,0,3,23,783,43,22,200,176,21,5,5,0,0,0,5,11,488,41,17,127,158,16,11,0,0,0,0,0,6,376,19,3,72,76,12,3,0,3,0,0,3,3,194,12,5,53,93,21,5,3,3,0,0,3,9,207,5,3,7,22,9,5,3,0,0,3,3,3,63,3,0,6,5,3,3,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,3,54,30,113,96,21,11,4,3,4,0,0,22,358,75,23,47,24,4,4,0,0,0,0,0,41,218,1226,491,2044,1407,174
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,12,7,3,0,0,0,0,0,0,0,0,0,22,13,0,3,0,0,0,0,0,0,0,0,0,16,10,3,0,0,0,0,0,0,0,0,0,0,13,5,0,3,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,3,6,61,16,12,0,3
LGA58330,0,0,0,0,3,0,0,0,0,0,0,0,3,14,3,8,3,0,0,0,0,0,0,0,0,28,12,3,8,3,0,0,0,0,0,0,0,3,29,8,3,16,3,0,0,0,0,0,0,0,0,30,9,3,12,0,0,0,0,0,0,0,0,3,27,6,3,10,0,0,0,0,0,0,0,0,0,19,4,3,11,0,0,0,0,0,0,0,0,0,18,3,0,5,0,0,0,0,0,0,0,0,0,8,5,0,4,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,3,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,5,66,21,95,15,6
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,9,7,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,7,7,3,4,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,7,0,0
LGA58510,8,13,57,19,10,5,0,0,0,0,0,6,118,189,66,121,41,4,4,0,3,0,3,3,25,459,385,153,187,53,9,4,3,3,0,0,5,35,837,120,68,206,108,8,5,3,0,0,0,4,13,535,89,103,388,211,23,16,6,0,0,3,5,23,867,56,42,266,212,39,18,7,3,0,0,3,12,658,28,12,177,193,17,18,3,0,3,0,3,7,461,15,8,132,206,42,26,6,0,0,0,3,6,444,7,8,46,103,27,13,0,0,0,0,0,0,204,9,3,45,125,47,32,4,3,3,0,0,5,276,0,0,9,26,14,12,3,0,0,0,0,0,64,0,0,4,12,8,8,3,0,0,0,0,0,35,3,0,3,3,0,0,0,0,0,0,0,0,9,14,5,85,100,24,14,4,0,0,0,3,13,262,96,28,69,35,8,9,4,0,0,0,0,47,296,1019,509,1795,1447,280
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,0,0,0,0,0,0,0,0,11,13,3,3,0,0,0,0,0,0,0,0,3,22,15,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,3,13,10,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9,3,0,0
LGA58570,3,16,25,18,5,6,5,0,0,0,0,5,83,120,59,79,41,9,3,4,3,0,0,3,20,341,121,95,159,46,16,11,0,0,3,0,3,13,467,57,54,112,82,13,15,4,0,3,0,3,12,355,52,95,183,208,44,30,13,4,3,0,3,11,646,36,41,147,239,49,39,13,7,0,0,0,11,582,24,27,87,175,63,32,12,0,0,0,3,7,430,20,12,61,185,68,53,12,3,0,0,5,6,425,8,3,14,85,44,27,7,0,0,0,0,5,193,14,4,29,122,82,93,32,3,0,0,3,3,385,4,0,8,40,35,49,21,4,0,0,3,3,167,0,0,3,9,8,21,11,0,0,0,0,0,52,3,0,3,5,0,6,6,0,0,0,0,0,23,15,6,30,80,35,50,16,4,0,0,3,10,249,26,24,54,29,13,17,5,3,6,0,0,21,198,503,436,994,1364,484
LGA58610,3,0,0,0,0,0,0,0,0,0,0,0,3,13,3,3,0,0,0,0,0,0,0,0,3,22,17,3,3,0,0,0,0,0,0,0,0,3,26,7,3,0,0,0,0,0,0,0,0,0,0,10,11,10,7,0,0,0,0,0,0,0,0,0,28,6,8,0,0,0,0,0,0,0,0,0,0,14,7,6,4,0,0,0,0,0,0,0,0,0,17,7,0,5,0,0,0,0,0,0,0,0,4,16,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,6,87,39,28,0,0
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0
LGA58760,5,3,12,9,3,0,0,0,0,0,0,3,35,205,27,70,34,6,3,0,3,3,3,4,16,374,238,40,143,50,3,3,0,0,0,3,0,18,498,173,95,243,179,9,3,3,0,0,0,4,23,732,143,96,351,288,19,7,0,0,0,0,8,18,930,51,35,244,197,22,11,6,3,0,0,3,16,588,38,19,129,187,15,9,0,3,3,0,0,13,416,18,16,95,157,22,12,3,0,0,0,3,5,331,12,7,44,71,15,7,0,0,3,0,0,3,162,16,3,28,64,26,16,4,0,0,0,3,3,163,4,0,13,19,5,7,0,0,0,0,0,3,51,3,0,3,5,0,3,0,0,0,0,0,0,14,0,0,3,4,0,0,0,0,0,0,0,0,7,46,31,96,127,18,12,3,0,0,3,0,19,355,51,15,57,28,4,3,3,3,0,0,0,39,203,1003,387,1531,1419,167
LGA58820,3,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,0,0,0,0,0,0,0,0,0,14,16,4,11,0,0,0,0,0,0,0,3,0,34,6,9,14,3,0,0,0,0,0,0,0,0,32,9,5,19,0,0,0,0,0,0,0,0,0,33,5,3,14,0,0,0,0,0,0,0,0,3,25,3,3,13,3,0,0,0,0,0,0,0,4,26,6,3,9,3,0,0,0,0,0,0,0,3,24,3,3,6,0,0,0,0,0,0,0,0,0,12,3,0,9,3,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,15,4,0,3,3,0,0,0,0,0,0,0,0,10,74,37,110,15,0
