region_id,C01_0_74_REA,C01_0_74_ST_HA,C01_0_74_Per_no_sa_ho,C01_0_74_Ho_co_op_c_c_g,C01_0_74_Oth_land_typ,C01_0_74_LLT_NS,C01_0_74_Tot,C01_75_99_REA,C01_75_99_ST_HA,C01_75_99_Pe_no_sa_ho,C01_75_99_H_c_op_c_c_gr,C01_75_99_Oth_lan_typ,C01_75_99_Lan_type_ns,C01_75_99_Tot,C01_100_149_REA,C01_100_149_ST_HA,C01_100_149_Pe_no_sa_ho,C01_100_149_H_c_o_c_c_g,C01_100_149_Ot_lan_ty,C01_100_149_Lan_typ_ns,C01_100_149_Tot,C01_150_199_REA,C01_150_199_ST_HA,C01_150_199_Pe_no_sa_ho,C01_150_199_H_c_o_c_c_g,C01_150_199_Ot_lan_ty,C01_150_199_Lan_ty_ns,C01_150_199_Tot,C01_200_224_REA,C01_200_224_ST_HA,C01_200_224_Pe_no_sa_ho,C01_200_224_H_c_o_c_c_g,C01_200_224_Ot_lan_ty,C01_200_224_Lan_ty_ns,C01_200_224_Tot,C01_225_274_REA,C01_225_274_ST_HA,C01_225_274_Pe_no_sa_ho,C01_225_274_H_c_o_c_c_g,C01_225_274_Ot_la_typ,C01_225_274_Lan_ty_ns,C01_225_274_Tot,C01_275_349_REA,C01_275_349_ST_HA,C01_275_349_Pe_no_sa_ho,C01_275_349_H_c_o_c_c_g,C01_275_349_Ot_lan_ty,C01_275_349_Lan_ty_ns,C01_275_349_Tot,C01_350_449_REA,C01_350_449_ST_HA,C01_350_449_Pe_no_sa_ho,C01_350_449_H_c_o_c_c_g,C01_350_449_Ot_lan_ty,C01_350_449_Lan_ty_ns,C01_350_449_Tot,C01_450_549_REA,C01_450_549_ST_HA,C01_450_549_Pe_no_sa_ho,C01_450_549_H_c_o_c_c_g,C01_450_549_Oth_lan_typ,C01_450_549_Lan_ty_ns,C01_450_549_Tot,C01_550_649_REA,C01_550_649_ST_HA,C01_550_649_Pe_no_sa_ho,C01_550_649_H_c_o_c_c_g,C01_550_649_Ot_lan_ty,C01_550_649_Lan_ty_ns,C01_550_649_Tot,C01_650_over_REA,C01_650over_ST_HA,C01_650over_Pe_no_sa_ho,C01_650ov_H_co_op_c_ch_gr,C01_650over_Oth_lan_typ,C01_650over_LLT_NS,C01_650_over_Tot,C01_R_NS_REA,C01_R_NS_ST_HA,C01_R_NS_Pe_no_sa_ho,C01_R_NS_H_co_op_c_ch_gr,C01_R_NS_Oth_lan_typ,C01_R_NS_Land_typ_ns,C01_Rent_not_statd_Tot,C01_Tot_REA,C01_Tot_ST_HA,C01_T_Pe_no_sa_ho,C01_Tot_Ho_co_op_co_ch_gr,C01_Tot_Oth_lan_typ,C01_Tot_LLT_NS,C01_T_T,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_over_REA,C06_650over_ST_HA,C06_650over_Pe_no_sa_ho,C06_650ov_H_co_op_c_ch_gr,C06_650over_Oth_lan_typ,C06_650over_LLT_NS,C06_650_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g
LGA52310,0,3,11,0,12,6,32,0,0,5,0,0,0,5,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,0,15,6,43,0,3,4,0,6,8,21,0,3,3,0,0,0,6,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,6,20,0,6,11,43,0,0,5,0,6,8,19,0,0,0,0,0,0,0,0,0,0,0
LGA52380,0,4,3,0,34,5,46,0,3,3,0,6,0,12,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,12,0,43,5,70,0,6,3,3,9,5,26,0,0,0,0,3,0,3,0,3,3,0,3,3,12,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,15,8,44,0,0,0,0,10,5,15,0,0,0,0,0,0,0,0,3,9,0
LGA52450,0,14,16,6,43,5,84,0,4,17,3,7,0,31,0,0,11,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,18,50,9,56,5,138,0,3,10,0,23,10,46,0,20,7,0,0,0,27,0,0,20,0,5,0,25,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,7,0,10,0,23,43,4,38,10,118,0,3,8,0,16,10,37,0,9,3,4,0,0,16,0,8,14,0
LGA52520,0,9,18,3,66,14,110,0,4,10,3,8,0,25,0,0,18,3,8,0,29,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,11,0,16,52,9,87,14,178,0,10,12,0,22,18,62,3,4,8,0,9,0,24,3,7,20,0,7,0,37,0,0,3,0,3,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,4,11,6,21,49,0,49,22,147,0,0,13,0,25,9,47,0,0,5,3,3,0,11,3,8,20,0
LGA52590,0,8,18,4,92,15,137,0,3,14,0,4,0,21,26,3,78,3,12,0,122,0,0,17,0,0,0,17,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,5,3,11,26,14,133,7,116,18,314,0,4,22,4,32,41,103,0,6,4,0,6,0,16,12,7,39,0,14,0,72,35,3,37,0,13,3,91,10,0,7,0,0,0,17,6,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,4,0,7,5,4,6,0,10,0,25,71,24,126,4,82,44,351,0,4,24,3,33,28,92,0,4,0,0,3,0,7,3,3,10,3
LGA52660,0,14,23,0,24,8,69,0,6,13,0,3,0,22,49,4,124,0,13,0,190,180,0,82,0,0,3,265,12,0,3,0,0,0,15,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,3,0,20,244,27,259,0,43,11,584,0,11,25,3,3,20,62,0,4,0,0,3,0,7,7,6,60,3,19,0,95,78,3,83,0,20,3,187,86,0,51,0,8,0,145,111,0,43,0,3,0,157,31,0,10,0,0,0,41,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,3,3,11,0,6,0,23,322,30,286,6,65,23,732,4,3,19,0,4,16,46,0,10,0,3,0,0,13,4,13,25,0
LGA52730,4,24,27,10,34,13,112,4,11,23,0,5,0,43,97,4,104,3,8,0,216,52,0,25,0,3,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,3,6,157,39,182,13,56,19,466,3,18,27,4,12,21,85,3,15,14,8,0,0,40,39,18,49,11,10,0,127,102,7,66,0,10,0,185,17,3,15,0,0,0,35,3,0,6,0,0,0,9,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,5,0,5,5,20,170,66,185,23,40,26,510,3,9,22,0,6,27,67,3,18,9,3,0,0,33,8,28,19,9
LGA52800,0,102,15,341,179,26,663,0,53,4,63,55,0,175,7,41,21,76,32,0,177,11,40,27,15,12,3,108,4,3,11,7,3,0,28,4,4,4,5,6,0,23,3,0,5,3,3,0,14,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,16,0,28,4,9,20,6,67,29,275,94,525,313,38,1274,0,166,5,282,115,46,614,3,53,3,69,28,3,159,0,50,15,31,31,4,131,0,36,22,11,14,0,83,6,9,11,9,3,0,38,18,4,17,4,3,0,46,8,0,5,3,4,0,20,0,0,3,0,0,0,3,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,5,3,14,5,0,27,0,46,3,50,25,6,130,35,369,91,476,228,59,1258,3,146,13,338,122,48,670,0,49,0,19,28,0,96,3,78,7,16
LGA52870,0,16,37,3,35,11,102,3,6,17,7,3,3,39,59,0,95,0,7,0,161,6,0,15,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,10,3,0,3,19,68,25,184,13,45,17,352,3,3,25,0,9,15,55,0,13,18,5,3,0,39,21,11,77,0,8,0,117,41,3,38,0,5,0,87,6,0,6,0,0,0,12,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,7,3,0,3,0,16,84,37,167,5,28,15,336,3,3,15,0,12,18,51,0,9,3,0,0,0,12,3,17,22,3
LGA52940,0,3,6,3,25,4,41,0,0,20,3,3,0,26,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6,0,3,29,9,34,4,79,0,5,11,0,6,8,30,0,4,4,0,0,4,12,0,3,8,0,5,0,16,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,18,23,0,14,12,67,0,3,13,3,7,3,29,0,4,0,3,0,0,7,0,3,12,0
LGA53010,0,9,14,3,23,3,52,0,3,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,12,20,3,26,6,67,0,10,10,0,10,9,39,0,0,0,0,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,10,20,0,15,9,54,0,3,9,3,5,10,30,0,5,0,0,9,0,14,0,0,8,0
LGA53080,3,5,22,6,94,12,142,0,0,10,0,13,0,23,3,0,13,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,14,6,5,52,6,121,15,205,0,10,7,10,50,16,93,0,9,7,0,4,0,20,8,3,10,0,11,0,32,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,6,0,15,0,24,8,25,35,10,87,16,181,0,7,3,4,28,14,56,3,0,9,0,0,0,12,0,7,10,0
LGA53150,4,35,14,3,20,13,89,11,9,14,3,0,0,37,68,6,60,0,22,0,156,82,0,74,0,6,0,162,37,0,32,0,0,3,72,40,0,20,0,0,0,60,21,0,17,0,3,0,41,16,0,11,0,0,0,27,4,0,4,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,3,0,9,8,6,14,0,0,3,31,294,59,260,6,54,19,692,4,22,14,0,3,11,54,0,11,5,4,3,0,23,30,14,39,0,6,0,89,55,0,53,0,12,3,123,37,0,26,0,3,0,66,50,0,48,0,6,0,104,48,0,32,0,0,0,80,30,0,10,0,0,0,40,14,0,5,0,0,0,19,5,0,0,0,0,0,5,6,0,4,0,0,0,10,3,0,6,0,0,3,12,282,47,242,4,33,17,625,0,4,11,0,4,17,36,0,23,3,3,0,0,29,0,8,5,7
LGA53220,0,32,12,81,361,17,503,3,5,6,6,25,3,48,13,13,28,11,33,0,98,7,4,23,0,19,0,53,4,0,15,0,14,0,33,0,0,9,0,23,0,32,3,0,4,0,4,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,29,4,50,30,57,107,102,511,24,831,4,50,9,122,294,53,532,0,27,0,3,56,0,86,0,20,3,3,75,0,101,3,5,0,0,39,0,47,0,0,0,0,15,0,15,0,0,3,0,13,0,16,5,4,5,0,14,0,28,3,0,4,0,3,0,10,8,0,5,0,5,0,18,3,0,3,0,3,0,9,0,0,5,0,0,0,5,8,9,6,7,81,4,115,34,115,43,135,598,57,982,12,29,9,66,461,56,633,0,17,0,12,60,0,89,4,38,4,29
LGA53290,8,122,99,9,216,40,494,15,52,50,21,55,3,196,202,28,244,0,32,3,509,121,3,99,3,7,3,236,15,0,14,0,0,0,29,6,0,7,0,5,0,18,0,0,4,0,0,0,4,3,0,0,0,3,0,6,0,0,3,0,0,0,3,0,3,3,0,3,0,9,3,0,3,0,0,0,6,12,13,14,0,23,7,69,385,221,540,33,344,56,1579,0,81,62,20,98,97,358,9,51,17,8,39,0,124,125,78,141,13,44,8,409,165,4,128,3,12,0,312,47,0,46,0,7,0,100,50,0,25,0,4,0,79,17,4,11,0,8,0,40,8,0,7,0,14,0,29,0,0,3,0,3,0,6,0,0,0,0,3,0,3,0,7,10,0,3,0,20,10,20,19,3,18,3,73,431,245,469,47,253,108,1553,0,17,66,8,82,72,245,0,54,7,14,14,3,92,12,97,61,23
LGA53360,3,48,8,6,63,7,135,3,19,6,3,35,0,66,9,16,22,0,37,0,84,77,3,35,0,11,0,126,15,0,3,0,0,0,18,6,0,7,0,4,0,17,0,0,4,0,3,0,7,4,0,3,0,5,0,12,4,0,7,0,4,0,15,0,0,5,0,0,3,8,0,0,10,0,7,0,17,3,4,7,0,8,3,25,124,90,117,9,177,13,530,3,48,7,0,28,19,105,0,28,0,0,15,0,43,4,38,4,0,34,0,80,37,3,12,0,24,0,76,28,4,9,0,3,0,44,32,4,13,0,0,0,49,17,0,4,0,4,0,25,6,0,4,0,3,0,13,3,0,0,0,3,0,6,5,0,0,0,4,0,9,15,0,9,0,27,0,51,7,8,6,0,8,0,29,157,133,68,0,153,19,530,0,26,7,3,25,17,78,0,20,0,0,6,4,30,0,28,4,0
LGA53430,7,722,73,20,75,39,936,29,143,57,14,9,0,252,347,139,378,13,37,8,922,373,34,396,6,20,7,836,141,5,124,0,5,0,275,199,3,122,0,9,3,336,65,3,43,0,3,0,114,22,3,23,0,3,0,51,12,3,13,0,0,0,28,8,3,6,0,0,0,17,9,3,5,0,3,0,20,20,61,24,3,11,13,132,1232,1122,1264,56,175,70,3919,4,522,66,9,15,63,679,6,151,26,6,3,3,195,86,178,164,14,11,6,459,287,67,255,15,17,7,648,179,15,178,0,14,3,389,305,0,200,0,10,4,519,258,0,135,0,0,0,393,113,3,47,0,3,0,166,41,0,13,3,3,0,60,11,3,7,0,3,0,24,29,31,13,0,3,3,79,18,71,35,5,9,3,141,1337,1041,1139,52,91,92,3752,6,219,72,3,8,31,339,0,375,5,3,0,0,383,10,211,45,13
LGA53520,23,476,116,20,156,51,842,127,182,118,14,64,3,508,636,120,503,15,137,5,1416,274,7,136,0,7,4,428,46,0,14,0,8,0,68,20,3,7,0,4,0,34,6,0,5,0,0,0,11,3,3,8,0,3,0,17,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,3,7,0,8,0,27,24,59,28,3,23,12,149,1168,853,945,52,410,75,3503,12,253,84,19,48,109,525,25,168,31,8,17,4,253,425,226,313,25,75,11,1075,496,42,270,0,53,3,864,129,4,82,0,5,0,220,146,3,67,0,6,0,222,86,3,24,0,4,0,117,15,0,9,0,0,0,24,0,0,8,0,0,0,8,0,0,0,0,0,0,0,3,17,0,4,0,3,27,30,55,27,6,25,5,148,1367,771,915,62,233,135,3483,8,79,100,6,47,77,317,3,197,9,3,10,0,222,33,229,89,34
LGA53570,3,3,22,0,44,23,95,3,3,11,0,5,3,25,34,3,97,0,14,0,148,15,0,18,0,3,0,36,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,3,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8,0,9,0,17,61,9,165,3,78,26,342,0,4,27,0,24,27,82,0,4,8,0,3,0,15,8,0,41,0,14,0,63,30,0,41,0,9,0,80,12,0,14,0,0,0,26,5,0,4,0,0,0,9,4,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,5,0,16,62,8,146,0,58,27,301,0,0,26,0,28,25,79,0,0,6,0,3,0,9,4,10,15,3
LGA53640,0,6,17,3,59,13,98,0,5,11,0,4,0,20,0,3,7,3,5,0,18,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,18,35,6,76,13,148,0,3,5,0,35,27,70,4,6,5,4,3,0,22,5,6,16,0,10,0,37,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,3,0,5,0,11,9,21,29,4,57,27,147,0,4,5,0,33,21,63,0,0,3,0,3,0,6,3,10,16,3
LGA53710,0,13,15,3,21,5,57,0,3,7,0,3,0,13,3,0,8,0,3,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,6,19,33,3,31,5,97,0,9,8,0,13,12,42,0,9,0,3,0,0,12,0,7,17,0,3,3,30,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,25,32,3,19,15,94,0,7,7,0,11,5,30,0,3,3,0,0,0,6,3,9,3,3
LGA53780,12,519,105,30,150,56,872,20,207,101,17,37,3,385,918,179,1215,10,71,20,2413,528,26,411,3,24,10,1002,76,0,48,0,3,0,127,27,0,26,0,6,0,59,13,3,5,0,3,0,24,4,0,0,0,0,0,4,0,3,3,0,0,0,6,0,3,3,0,0,0,6,11,0,8,0,0,3,22,31,58,55,5,18,12,179,1640,998,1980,65,312,104,5099,8,282,110,11,12,104,527,5,204,38,19,6,8,280,223,294,458,53,87,16,1131,1143,90,1018,4,66,19,2340,484,3,324,7,17,6,841,405,8,202,4,6,3,628,387,3,111,0,6,4,511,40,0,13,3,3,4,63,0,0,3,0,3,0,6,0,0,0,3,0,0,3,5,29,15,0,6,0,55,45,60,85,12,17,22,241,2745,973,2377,116,229,186,6626,8,109,135,15,20,91,378,3,230,13,8,3,3,260,7,281,120,59
LGA53920,0,45,0,295,90,7,437,0,13,0,8,6,0,27,0,23,4,9,3,0,39,0,15,5,4,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,15,9,0,36,0,110,13,331,108,7,569,0,38,3,264,67,24,396,0,8,0,8,7,0,23,0,13,0,21,3,3,40,0,6,0,3,5,0,14,0,3,3,3,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,3,28,14,4,55,0,77,12,330,99,31,549,0,255,7,65,89,22,438,0,32,0,6,9,0,47,0,43,3,7
LGA53990,3,88,56,3,105,33,288,12,40,55,5,32,3,147,161,25,319,3,39,7,554,212,3,113,0,8,3,339,18,0,9,0,3,0,30,5,0,4,0,0,0,9,4,0,3,0,0,0,7,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,10,11,9,17,3,11,3,54,432,165,584,14,201,49,1445,3,53,42,3,22,48,171,8,39,16,0,7,0,70,81,43,174,5,38,0,341,215,19,146,0,32,3,415,101,0,57,0,12,0,170,138,0,47,0,3,4,192,53,0,27,0,0,0,80,3,0,3,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,7,8,11,16,0,13,3,51,616,169,528,8,127,58,1506,3,26,41,0,15,44,129,0,53,10,0,4,0,67,13,72,51,8
LGA54060,3,37,20,7,26,9,102,4,14,10,0,4,0,32,57,5,51,0,14,0,127,20,0,11,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,3,5,0,0,0,8,87,59,103,7,44,9,309,0,15,20,0,13,23,71,0,23,3,0,4,0,30,21,29,36,0,15,0,101,79,3,24,0,4,0,110,11,0,5,0,0,0,16,11,0,3,0,0,0,14,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,3,0,3,0,11,125,75,105,0,42,23,370,4,6,8,0,11,10,39,0,19,3,0,3,0,25,0,37,18,8
LGA54130,0,7,21,0,33,12,73,0,4,10,3,5,3,25,0,0,17,0,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,48,3,48,15,125,0,8,19,3,19,21,70,0,7,4,0,5,0,16,3,6,12,3,6,0,30,3,0,6,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,8,0,8,6,21,45,6,44,21,143,0,3,5,0,17,17,42,0,8,0,3,3,3,17,0,8,16,0
