region_id,C06_CF_1P1NW_200_399,C06_CF_1P1NW_400_599,C06_CF_1P1NW_600_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_Tot,C06_CF_1A1NW_N,C06_CF_1A1NW__1_199,C06_CF_1A1NW_200_399,C06_CF_1A1NW_400_599,C06_CF_1A1NW_600_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_Tot,C06_CF_BA_N,C06_CF_BA_1_199,C06_CF_BA_200_399,C06_CF_BA_400_599,C06_CF_BA_600_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_more,C06_CF_BA_Ns,C06_CF_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_199,C06_CF_BNW_200_399,C06_CF_BNW_400_599,C06_CF_BNW_600_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_199,C06_CF_LFns_200_399,C06_CF_LFns_400_599,C06_CF_LFns_600_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_C_f_c_T_Fi_N,C06_C_f_c_T_Fi_1_199,C06_C_f_c_T_Fi_200_399,C06_C_f_c_T_Fi_400_599,C06_C_f_c_T_Fi_600_799,C06_C_f_c_T_Fi_800_999,C06_CF_c_T_Fi_1000_1499,C06_CF_c_T_Fi_1500_1999,C06_CF_c_T_Fi_2000_2499,C06_CF_c_T_Fi_2500_2999,C06_CF_c_T_Fi_3000_more,C06_C_f_with_c_TFI_Ns,C06_C_f_with_c_T_T,C06_1PF_F_N,C06_1PF_F_1_199,C06_1PF_F_200_399,C06_1PF_F_400_599,C06_1PF_F_600_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_more,C06_1PF_F_Ns,C06_1PF_F_Tot,C06_1PF_P_N,C06_1PF_P_1_199,C06_1PF_P_200_399,C06_1PF_P_400_599,C06_1PF_P_600_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_more,C06_1PF_P_Ns,C06_1PF_P_Tot,C06_1PF_A_N,C06_1PF_A_1_199,C06_1PF_A_200_399,C06_1PF_A_400_599,C06_1PF_A_600_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_more,C06_1PF_A_Ns,C06_1PF_A_Tot,C06_1PF_U_N,C06_1PF_U_1_199,C06_1PF_U_200_399,C06_1PF_U_400_599,C06_1PF_U_600_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_more,C06_1PF_U_Ns,C06_1PF_U_To,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_199,C06_1PF_N_lf_Fi_200_399,C06_1PF_N_lf_Fi_400_599,C06_1PF_N_lf_Fi_600_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_more,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_the_lf_Tot,C06_1PF_LFns_N,C06_1PF_LFns_1_199,C06_1PF_LFns_200_399,C06_1PF_LFns_400_599,C06_1PF_LFns_600_799,C06_1PF_LFns_800_999,C06_1PF_lf_ns_Fi_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_lf_ns_Fi_2500_2999,C06_1PF_LFns_3000mo,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_199,C06_1PF_TFI_200_399,C06_1PF_TFI_400_599,C06_1PF_TFI_600_799,C06_1PF_TFI_800_999,C06_1PF_T_Fi_1000_1499,C06_1PF_T_Fi_1500_1999,C06_1PF_T_Fi_2000_2499,C06_1PF_T_Fi_2500_2999,C06_1PF_TFI_3000_mr,C06_One_par_f_TFI_Ns,C06_One_parent_f_T_T,C06_TFI_N,C06_TFI_1_199,C06_TFI_200_399,C06_TFI_400_599,C06_TFI_600_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_more,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_199,C11_CFNC_BF_200_399,C11_CFNC_BF_400_599,C11_CFNC_BF_600_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_mr,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_N,C11_CFNC_BPT_1_199,C11_CFNC_BPT_200_399,C11_CFNC_BPT_400_599,C11_CFNC_BPT_600_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499
LGA37010,21,75,91,67,155,62,20,16,6,53,569,0,4,4,15,29,48,120,47,14,24,10,35,350,3,0,3,3,0,3,45,44,43,16,22,49,231,15,11,39,185,185,136,213,102,28,15,6,123,1058,0,0,0,5,11,9,23,4,7,3,0,2067,2129,40,42,114,445,772,997,4265,3382,2046,1309,1041,3334,17787,4,0,37,241,349,329,635,212,74,45,24,210,2160,5,15,208,407,218,160,176,38,11,0,3,120,1361,6,0,32,49,39,22,54,8,5,7,0,40,262,10,8,169,110,41,21,15,5,0,0,4,33,416,36,43,605,571,260,167,230,57,8,10,6,276,2269,0,0,3,6,7,5,11,4,0,0,0,110,146,61,66,1054,1384,914,704,1121,324,98,62,37,789,6614,189,253,1383,3864,3047,2516,9072,5728,3471,2032,1667,6057,39279,19,4,3,13,26,85,499,1028,1499,630,1056,70,4932,4,4,3,24,56,104,118
LGA37300,0,0,0,0,0,0,3,0,5,3,11,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,29,32,0,0,0,7,4,4,49,71,62,61,48,66,372,0,0,0,3,3,3,15,6,3,3,0,11,47,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,6,6,3,3,15,6,3,3,0,16,61,0,0,6,13,7,13,107,111,108,92,95,114,666,0,0,0,0,0,3,4,7,26,25,83,3,151,0,0,0,0,0,0,0
LGA37310,6,15,25,23,26,3,0,3,0,15,116,0,0,0,3,13,8,15,0,0,0,0,5,44,0,3,0,0,0,0,8,4,4,5,0,13,37,5,7,10,67,52,39,35,6,5,0,3,32,261,0,0,0,3,4,0,3,3,0,0,3,200,216,26,29,55,195,310,278,969,429,202,123,102,549,3267,3,0,19,26,47,33,68,19,6,3,0,26,250,3,3,46,66,28,17,20,3,3,3,0,10,202,0,3,3,6,0,5,0,0,0,0,0,9,26,0,3,30,24,0,5,0,0,0,0,0,0,62,3,9,131,108,51,30,27,4,0,0,4,50,417,0,0,0,3,5,3,0,0,0,0,0,23,34,9,18,229,233,131,93,115,26,9,6,4,118,991,107,112,354,1122,815,576,1854,734,354,197,190,1029,7444,27,18,4,29,44,52,141,181,153,65,155,35,904,5,0,3,12,17,32,26
LGA37340,0,10,18,17,23,3,4,4,7,15,104,0,0,0,3,7,4,15,10,3,0,0,11,53,0,0,0,0,0,3,13,6,0,0,0,9,31,3,0,6,25,29,15,35,13,0,0,0,24,150,0,0,3,0,0,0,8,0,0,0,0,258,269,16,7,24,86,177,187,823,496,244,122,118,553,2853,0,0,10,46,58,30,52,20,10,5,0,36,267,0,0,43,79,29,21,20,6,0,3,0,30,231,0,0,3,9,4,4,5,0,0,0,0,7,32,0,0,27,16,3,5,0,0,0,0,0,3,54,9,5,74,78,30,19,26,11,3,0,0,29,284,0,0,0,3,0,0,0,0,0,0,0,28,31,9,5,157,231,124,79,103,37,13,8,0,133,899,71,77,254,850,636,436,1849,946,445,228,204,1067,7063,10,0,5,8,13,47,166,197,207,66,147,17,883,0,0,3,13,15,27,29
LGA37400,0,6,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,20,0,4,3,6,11,7,37,17,7,6,8,40,146,3,0,3,3,3,0,3,0,0,0,0,3,18,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,10,10,8,5,3,0,0,0,0,10,49,6,4,19,30,40,15,80,32,19,6,13,70,334,0,3,0,6,3,6,13,5,10,6,5,3,60,0,0,0,0,0,0,0
LGA37550,3,3,3,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,8,11,0,3,6,12,10,6,12,3,0,0,0,11,63,0,0,0,3,4,3,0,0,0,0,0,0,10,0,9,7,3,3,0,3,3,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,8,8,0,15,31,9,7,3,3,3,0,0,0,8,79,0,18,37,24,20,12,15,9,3,0,0,25,163,0,0,0,0,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0
LGA37570,0,5,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,9,0,3,0,0,0,29,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,10,0,0,0,0,0,30,0,0,10,16,9,10,19,0,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LGA37600,5,10,12,14,6,0,0,0,0,0,47,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,0,0,3,15,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,46,43,44,59,18,3,4,0,6,228,0,0,4,0,5,0,4,0,0,0,0,0,13,0,0,36,19,16,13,5,0,0,0,0,6,95,0,0,3,5,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,30,19,11,0,6,0,3,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,43,32,13,15,0,3,0,0,9,195,0,0,85,126,86,61,88,23,9,4,0,15,497,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0
LGA39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,3,6,6,3,4,0,0,0,4,0,26,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,10,3,3,7,3,3,7,0,0,0,4,7,47,0,0,0,0,0,0,0,0,0,0,3,41,44,14,6,6,19,17,19,65,55,60,67,159,90,577,0,0,3,8,10,9,40,12,4,16,3,18,123,0,0,12,7,10,5,19,5,0,0,0,3,61,0,4,0,3,0,0,0,0,0,0,0,4,11,0,0,7,0,0,0,0,0,0,0,0,3,10,28,0,14,16,12,7,9,7,0,4,3,12,112,0,0,0,0,0,0,0,0,0,0,0,3,3,28,4,36,34,32,21,68,24,4,20,6,43,320,63,26,74,132,139,114,438,318,294,287,438,296,2619,0,0,0,0,0,12,44,73,131,81,244,6,591,0,7,4,7,12,24,26
LGA40120,9,33,37,20,52,16,5,8,15,19,219,0,0,0,3,13,13,22,13,3,7,0,8,82,0,0,0,0,3,3,7,12,12,13,11,15,76,6,0,4,36,30,26,53,25,7,3,7,30,227,0,0,0,3,0,3,6,11,3,3,0,355,384,6,15,22,146,209,246,1215,961,618,483,537,891,5349,0,0,5,24,31,53,102,46,8,19,6,78,372,0,4,57,107,47,36,50,10,3,3,0,41,358,0,0,5,8,5,3,8,3,0,0,3,7,42,0,0,24,9,3,0,3,0,0,3,0,3,45,6,7,70,55,31,21,38,9,3,6,3,30,279,0,0,0,3,0,0,3,0,0,0,0,6,12,6,11,161,206,117,113,204,68,14,31,12,165,1108,45,83,247,930,798,612,2390,1618,970,783,782,1410,10668,6,3,3,9,10,31,63,132,213,118,259,12,859,3,5,3,15,26,41,60
LGA40220,11,30,21,19,27,4,3,0,3,13,131,0,5,3,6,4,4,9,7,3,3,0,4,48,0,0,0,3,3,3,6,3,0,3,0,7,28,0,5,4,43,39,11,31,8,3,0,3,10,157,0,0,0,0,3,0,0,0,3,3,3,135,147,6,13,30,149,214,172,612,275,141,56,65,321,2054,3,3,6,24,30,27,37,6,4,3,3,20,166,0,3,44,66,38,13,23,0,0,0,0,17,204,0,0,3,7,0,0,4,3,0,0,0,6,23,0,0,16,12,0,0,0,0,0,0,0,9,37,0,4,74,70,32,20,21,3,0,0,0,24,248,0,0,0,3,3,0,0,0,0,0,0,6,12,3,10,143,182,103,60,85,12,4,3,3,82,690,39,78,247,1106,825,434,1351,471,261,113,120,658,5703,8,4,5,4,16,24,57,107,88,39,49,15,416,0,3,5,19,19,51,34
LGA40250,6,24,6,3,4,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,17,8,7,10,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,6,71,45,26,34,9,4,0,3,13,217,0,0,7,5,0,0,6,0,0,0,0,5,23,0,0,20,9,5,6,6,3,0,0,0,0,49,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,7,4,0,29,14,6,0,9,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,63,28,11,10,21,3,0,0,0,11,151,10,6,73,147,71,46,63,16,17,5,6,28,488,0,0,0,0,0,0,3,5,10,3,3,0,24,0,0,0,4,6,4,3
LGA40310,6,8,15,9,17,9,3,0,0,3,70,0,0,0,0,9,6,10,4,0,0,0,4,33,0,3,0,0,3,0,8,10,8,4,4,5,45,0,0,8,26,22,17,27,4,7,3,0,9,123,0,0,0,0,4,0,3,0,0,0,0,170,177,0,6,20,85,148,215,773,461,256,132,124,388,2608,0,0,9,26,42,27,63,14,9,7,3,17,217,0,0,23,48,21,12,16,4,3,0,0,16,143,0,0,5,4,0,3,3,3,0,0,0,4,22,0,0,14,7,0,0,0,0,0,0,0,6,27,5,3,36,59,33,12,26,3,0,0,0,20,197,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,87,144,96,54,108,24,12,7,3,67,610,27,51,147,723,578,442,1545,781,435,219,197,636,5781,3,3,3,3,12,21,76,142,166,60,84,8,581,0,6,3,3,20,32,39
LGA40430,0,3,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,5,0,0,0,0,0,20,0,0,0,0,3,0,3,0,0,0,0,20,26,3,0,3,24,17,25,67,28,14,6,10,52,249,0,0,0,3,0,3,0,0,0,3,0,0,9,0,0,3,3,3,3,0,0,0,0,0,3,15,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,10,0,0,12,4,5,0,4,3,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,8,6,4,3,0,3,0,9,68,13,19,35,161,82,44,144,54,23,21,14,95,705,0,0,0,3,0,9,5,4,10,7,15,3,56,0,0,0,0,3,0,5
LGA40520,3,15,10,13,11,0,0,0,0,3,55,0,0,0,3,3,3,4,4,0,0,0,3,20,0,0,0,0,0,0,7,4,0,0,0,4,15,3,4,14,26,31,10,23,13,0,0,0,7,131,0,0,0,0,3,0,3,0,0,0,0,53,59,6,10,22,78,127,108,351,186,85,32,35,174,1214,0,3,3,18,18,18,24,5,0,0,0,18,107,0,0,23,26,16,6,6,3,0,0,0,11,91,0,0,5,3,3,5,3,0,0,0,0,4,23,0,3,18,4,0,3,0,0,0,0,0,3,31,0,0,68,59,31,15,13,3,0,0,0,15,204,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,117,110,68,47,46,11,0,0,0,55,460,18,41,162,506,355,235,735,314,148,58,60,326,2958,3,3,3,5,4,8,45,58,51,17,20,3,220,0,0,3,7,10,18,20
LGA40700,9,10,20,13,44,19,7,16,22,20,180,0,0,0,5,3,4,9,8,0,5,11,6,51,0,0,0,0,0,0,11,7,7,5,15,9,54,14,5,17,21,22,25,40,37,17,11,16,51,276,0,0,0,3,0,3,3,3,4,3,3,360,382,14,15,38,66,108,121,587,646,565,717,1268,884,5029,0,0,5,13,42,50,136,73,26,46,13,83,487,0,3,39,79,58,34,61,23,4,4,3,33,341,0,0,4,3,3,3,11,3,3,0,3,8,41,0,3,18,6,3,0,3,0,0,3,0,3,39,35,8,71,61,53,37,70,24,11,10,10,49,439,0,0,0,0,3,0,0,0,0,0,0,11,14,35,14,137,162,162,124,281,123,44,63,29,187,1361,89,75,224,648,635,466,1854,1325,1021,1179,1909,1458,10883,7,0,0,0,3,12,45,76,177,100,348,7,775,0,4,0,9,18,26,52
LGA40910,14,36,48,37,60,32,14,6,6,25,282,0,0,3,9,9,9,26,8,12,3,3,17,99,0,0,0,3,0,0,17,23,10,5,0,10,68,18,9,23,83,87,57,142,80,30,8,10,84,631,0,0,4,3,4,8,7,5,3,0,0,257,291,28,23,58,217,334,368,1425,1055,635,429,356,795,5723,0,3,4,32,73,60,179,81,20,16,6,65,539,0,4,65,122,83,46,64,12,3,7,0,38,444,0,0,5,10,19,10,7,4,3,0,0,5,63,3,3,27,25,5,7,3,0,0,0,0,3,76,22,23,169,188,102,59,105,29,8,4,4,86,799,0,0,5,0,3,0,7,0,0,0,0,24,39,25,33,275,377,285,182,365,126,34,27,10,221,1960,94,153,423,1811,1305,839,2789,1686,980,597,472,1379,12528,3,0,0,3,5,21,93,144,243,102,219,14,847,3,5,0,9,25,50,54
LGA41010,0,5,9,4,7,0,0,0,0,3,28,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,3,9,0,0,0,3,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,25,25,3,3,15,26,32,26,104,49,24,7,7,60,356,0,0,3,5,3,7,12,3,0,0,0,7,40,0,0,5,8,6,5,3,0,0,0,0,0,27,0,0,0,3,0,3,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,20,11,4,4,0,0,0,3,0,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,16,19,18,3,0,3,0,20,134,9,15,43,117,94,80,237,89,39,20,11,115,869,0,0,0,3,0,7,14,22,23,7,7,11,94,0,0,3,0,0,3,3
LGA41060,22,110,90,68,124,72,16,20,11,75,619,0,5,7,19,19,25,48,12,3,10,0,30,178,0,0,4,0,3,10,26,35,17,11,9,20,135,20,33,54,250,248,155,289,143,41,26,19,189,1467,0,0,0,5,10,15,22,11,4,3,3,536,609,32,70,115,544,749,749,2729,1971,1199,764,624,1593,11139,4,3,18,104,160,129,374,112,51,28,12,145,1140,0,11,168,287,163,77,133,28,7,3,0,86,963,0,0,15,20,14,8,23,9,3,0,0,24,116,3,6,93,46,15,9,9,3,0,3,0,25,212,26,51,522,479,281,182,282,66,26,15,9,245,2184,0,0,5,7,4,4,12,3,3,0,0,75,113,33,71,821,943,637,409,833,221,90,49,21,600,4728,155,343,1081,4097,2778,1730,5779,3293,1993,1182,975,3142,26548,5,0,0,7,15,36,224,420,683,323,554,23,2290,3,3,11,30,43,86,116
LGA41140,0,7,3,5,4,5,3,0,0,3,30,0,0,0,4,0,5,0,0,0,0,0,4,13,0,0,0,0,0,0,6,3,0,0,0,0,9,0,5,6,10,9,7,5,0,0,0,0,4,46,0,0,0,0,0,0,6,0,0,0,0,50,56,4,8,9,44,75,89,266,135,73,28,35,136,902,0,3,3,8,8,9,17,3,0,0,0,7,58,0,0,16,18,16,3,10,0,0,0,0,7,70,0,0,3,3,0,0,0,0,0,0,0,3,9,0,0,8,3,3,3,3,0,0,0,0,0,20,3,6,27,19,11,7,5,0,0,0,0,13,91,0,0,0,3,0,0,0,0,0,0,0,0,3,3,9,57,54,38,22,35,3,0,0,0,30,251,17,34,97,324,275,168,610,242,122,58,60,272,2279,4,3,0,8,13,17,50,51,41,19,36,4,246,0,0,3,4,13,15,22
LGA41190,0,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,9,6,7,12,26,22,73,29,9,6,3,25,227,0,0,6,0,3,3,0,0,0,0,0,5,17,0,0,0,4,5,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,8,3,5,0,0,0,0,5,36,19,10,19,64,65,36,137,61,16,9,9,59,504,6,3,3,0,3,6,12,12,8,3,8,0,64,0,0,0,4,0,0,6
LGA41330,0,5,5,3,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,7,5,0,0,0,0,4,0,0,19,0,0,0,3,0,0,0,0,0,0,0,14,17,3,0,0,22,17,15,29,6,6,4,3,25,130,0,0,0,0,0,0,3,3,3,0,0,3,12,0,0,5,7,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,9,0,0,8,4,0,3,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,16,11,3,3,3,6,3,0,0,12,57,9,5,24,95,35,30,75,24,13,4,3,57,374,0,0,0,0,0,7,3,6,13,3,7,3,42,0,0,0,0,0,0,8
LGA41560,3,17,16,15,16,3,3,0,0,3,80,3,0,0,3,3,0,7,7,0,0,0,5,28,0,0,0,0,3,0,7,3,0,0,0,0,13,3,0,7,34,35,24,22,4,0,0,0,16,145,0,0,4,0,0,0,0,0,0,0,0,77,81,9,4,21,78,127,114,332,144,54,30,22,158,1093,0,0,4,9,12,4,29,3,0,0,0,3,64,0,0,19,49,15,4,11,0,0,0,0,8,106,0,0,0,5,5,0,0,3,0,0,0,0,13,0,3,21,10,5,0,0,0,0,0,0,3,42,0,4,48,71,27,13,6,3,0,0,0,19,191,0,0,0,3,0,3,0,0,0,0,0,8,14,0,7,92,147,64,24,46,9,0,0,0,41,430,23,41,159,805,453,229,713,229,102,53,42,346,3195,0,0,0,0,4,10,42,61,36,12,21,6,192,0,4,0,10,10,23,14
LGA41750,0,0,3,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,12,3,3,9,13,13,29,12,3,6,6,31,140,0,0,3,5,0,0,3,0,0,0,0,0,11,0,0,3,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,13,7,0,6,0,0,0,0,3,35,12,6,15,45,47,22,71,16,6,6,10,44,300,0,3,0,0,3,3,4,3,5,0,6,0,27,0,0,0,0,3,0,3
LGA41830,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,3,16,18,15,31,21,9,3,4,46,166,0,0,0,3,4,0,4,3,0,0,0,5,19,0,4,6,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,3,0,4,0,0,3,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18,7,0,8,3,0,3,0,8,65,0,7,23,77,57,29,82,38,21,12,4,90,440,3,0,0,0,3,3,9,12,9,3,8,0,50,0,0,0,4,0,0,0
