region_id,C06_Oth_rel_affi_0_14,C06_Oth_rel_aff_15_24,C06_Oth_rel_aff_25_34,C06_Oth_rel_aff_35_44,C06_Oth_rel_aff_45_54,C06_Oth_rel_aff_55_64,C06_Oth_rel_aff_65_74,C06_Oth_rel_aff_75_84,C06_Oth_rel_affil_85ov,C06_Oth_rel_affil_Tot,C06_Rel_NS_0_14,C06_Rel_NS_15_24,C06_Rel_NS_25_34,C06_Rel_NS_35_44,C06_Rel_NS_45_54,C06_Rel_NS_55_64,C06_Rel_NS_65_74,C06_Rel_NS_75_84,C06_Rel_NS_85ov,C06_Rel_NS_T,C06_OS_vis_0_14,C06_OS_vis_15_24,C06_OS_vis_25_34,C06_OS_vis_35_44,C06_OS_vis_45_54,C06_OS_vis_55_64,C06_OS_vis_65_74,C06_OS_vis_75_84,C06_OS_vis_85ov,C06_OS_vis_Tot,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85oe,C11_Buddhism_Tot,C11_Christ_Angli_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Anglic_85oe,C11_Christ_Anglic_Tot,C11_Chr_Ass_Apo_0_14,C11_Chr_Ass_Apo_15_24,C11_Chr_Ass_Apo_25_34,C11_Chr_Ass_Apo_35_44,C11_Chr_Ass_Apo_45_54,C11_Chr_Ass_Apo_55_64,C11_Chr_Ass_Apo_65_74,C11_Chr_Ass_Apo_75_84,C11_Chr_Ass_Apo_85ov,C11_Chr_Ass_Apo_Tot,C11_Christ_Bapt_0_14,C11_Christ_Bapt_15_24,C11_Christ_Bapt_25_34,C11_Christ_Bapt_35_44,C11_Christ_Bapt_45_54,C11_Christ_Bapt_55_64,C11_Christ_Bapt_65_74,C11_Christ_Bapt_75_84,C11_Christ_Bapt_85ov,C11_Christ_Bapt_Tot,C11_Christ_Breth_0_14,C11_Christ_Bret_15_24,C11_Christ_Bret_25_34,C11_Christ_Bret_35_44,C11_Christ_Bret_45_54,C11_Christ_Bret_55_64,C11_Christ_Bret_65_74,C11_Christ_Bret_75_84,C11_Christ_Breth_85ov,C11_Christ_Bret_To,C11_Christ_Cath_0_14,C11_Christ_Cath_15_24,C11_Christ_Cath_25_34,C11_Christ_Cath_35_44,C11_Christ_Cath_45_54,C11_Christ_Cath_55_64,C11_Christ_Cath_65_74,C11_Christ_Cath_75_84,C11_Christ_Catho_85ov,C11_Christ_Catho_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_Chr_Jeh_Wit_0_14,C11_Chr_Jeh_Wit_15_24,C11_Chr_Jeh_Wit_25_34,C11_Chr_Jeh_Wit_35_44,C11_Chr_Jeh_Wit_45_54,C11_Chr_Jeh_Wit_55_64,C11_Chr_Jeh_Wit_65_74,C11_Chr_Jeh_Wit_75_84,C11_Chr_Jeh_Wit_85ov,C11_Chr_Jeh_Wit_Tot,C11_Ch_La_Da_Sai_0_14,C11_Ch_La_Da_Sa_15_24,C11_Ch_La_Da_Sa_25_34,C11_Ch_La_Da_Sa_35_44,C11_Ch_La_Da_Sa_45_54,C11_Ch_La_Da_Sa_55_64,C11_Ch_La_Da_Sa_65_74,C11_Ch_La_Da_Sa_75_84,C11_Chr_Lat_Da_Sa_85ov,C11_Chr_Lat_Da_Sa_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_ch_Ori_Orth_0_14,C11_ch_Ori_Orth_15_24,C11_ch_Ori_Orth_25_34,C11_ch_Ori_Orth_35_44,C11_ch_Ori_Orth_45_54,C11_ch_Ori_Orth_55_64,C11_ch_Ori_Orth_65_74,C11_ch_Ori_Orth_75_84,C11_ch_Ori_Orth_85ov,C11_ch_Ori_Ort_To,C11_C_Oth_Pro_0_14,C11_C_Oth_Pro_15_24,C11_C_Oth_Pro_25_34,C11_C_Oth_Pro_35_44,C11_C_Oth_Pro_45_54,C11_C_Oth_Pro_55_64,C11_C_Oth_Pro_65_74,C11_C_Oth_Pro_75_84,C11_C_Oth_Pro_85ov,C11_C_Oth_Pro_Tot,C11_C_Pent_0_14,C11_C_Pent_15_24,C11_C_Pent_25_34,C11_C_Pent_35_44,C11_C_Pent_45_54,C11_C_Pent_55_64,C11_C_Pent_65_74,C11_C_Pent_75_84,C11_C_Pent_85ov,C11_C_Pent_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot
LGA33220,85,67,40,71,56,42,29,12,0,402,2108,1095,1075,1166,1202,1306,1032,593,231,9808,126,530,345,127,162,160,87,31,7,1575,16688,9457,8491,10967,12136,13498,10572,5792,1712,89313,107,60,75,136,120,100,42,9,0,649,3025,1654,1408,2509,3202,4044,3988,2022,648,22500,3,0,3,0,0,0,0,0,0,6,402,211,209,241,300,377,285,134,49,2208,76,64,39,22,36,29,34,22,8,330,3665,1911,1535,2208,2482,2864,2332,1110,276,18383,22,13,17,32,26,59,56,11,13,249,37,23,17,17,41,31,25,15,7,213,131,56,63,83,98,100,70,45,19,665,37,28,13,31,28,18,24,12,4,195,382,145,164,228,304,378,357,253,58,2269,8,0,5,3,3,0,0,0,0,19,88,52,32,55,62,60,41,19,10,419,270,143,93,146,172,157,114,48,7,1150,248,130,163,379,622,970,883,548,201,4144,73,49,38,43,61,91,75,51,8,489
LGA33360,68,52,60,43,34,20,7,3,0,287,1640,831,754,885,879,633,342,194,92,6250,60,124,97,69,94,31,35,20,0,530,12177,6683,6886,8166,7663,5818,3026,1427,391,52237,71,43,76,93,67,34,11,0,0,395,2028,1159,1300,1944,2148,1809,1136,500,139,12163,0,0,0,0,0,0,0,0,0,0,296,168,154,192,164,132,63,21,4,1194,3,0,0,0,0,4,5,0,0,12,2809,1614,1618,1970,1976,1428,802,320,83,12620,40,16,17,27,30,18,16,3,0,167,39,25,32,26,53,33,16,16,0,240,54,21,46,41,32,38,12,8,0,252,28,10,12,20,5,12,5,0,0,92,186,108,122,163,158,149,83,57,8,1034,0,0,3,0,0,0,0,0,0,3,3,16,11,13,16,15,8,0,0,82,146,61,51,71,83,69,24,10,3,518,275,185,194,379,589,625,353,196,58,2854,44,22,35,40,59,48,21,6,0,275
LGA33430,460,690,823,545,377,205,71,39,27,3237,11778,8903,8850,8445,7928,6799,4790,3656,1425,62574,1913,2562,1835,1812,1741,1701,1609,844,123,14140,84325,62470,63274,67322,62592,56625,38588,26661,7880,469737,989,1042,1624,1540,1353,980,357,136,35,8056,15134,10029,9853,15143,15578,16184,13153,7702,3213,105989,3,4,4,0,5,3,0,0,0,19,1365,934,944,978,1078,988,650,328,137,7402,18,3,9,8,20,15,12,19,10,114,22215,15721,15173,17071,16040,13880,10619,5946,1838,118503,112,75,55,90,141,150,136,99,56,914,994,700,682,956,880,662,647,365,99,5985,451,355,448,431,399,360,279,129,46,2898,823,420,381,324,265,175,86,38,14,2526,1118,801,745,791,870,852,762,482,165,6586,55,68,48,41,48,50,31,12,5,358,196,129,155,178,143,134,90,45,21,1091,1484,1032,964,983,980,770,377,157,41,6788,1550,1168,1360,2191,3046,3601,2852,1750,728,18246,142,96,105,130,162,170,153,118,30,1106
LGA33610,10,3,6,6,0,0,0,3,0,28,309,132,119,155,118,134,101,68,20,1156,0,8,3,4,11,8,7,0,0,41,2374,1055,1372,1469,1441,1184,876,480,143,10394,3,3,10,3,6,0,0,3,0,28,739,296,352,482,498,473,399,226,70,3535,0,0,0,0,0,0,0,0,0,0,32,11,16,22,15,14,12,0,0,122,0,0,0,0,0,3,0,5,0,8,798,319,349,451,402,310,237,116,32,3014,0,0,0,0,0,0,7,0,0,7,0,0,0,3,5,0,0,0,0,8,11,0,0,5,3,12,4,4,0,39,0,0,0,4,6,0,0,0,0,10,29,18,27,26,23,10,9,7,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,45,4,15,18,12,12,0,0,0,106,47,31,39,72,97,144,64,43,14,551,0,3,6,8,7,0,8,0,0,32
LGA33620,45,41,35,50,40,28,11,6,3,259,1330,544,505,696,689,662,437,174,76,5113,40,100,48,28,30,30,28,14,0,318,9094,4522,4032,5723,6233,6349,4000,2093,633,42679,69,32,47,62,64,65,31,3,0,373,1261,605,599,1029,1344,1596,1446,618,192,8690,0,0,0,0,0,0,0,0,0,0,160,80,66,89,102,128,108,49,13,795,33,25,14,12,9,7,6,4,0,110,1652,812,708,1029,1205,1158,935,411,93,8003,14,9,0,10,30,28,16,20,5,132,4,10,3,7,17,14,15,8,5,83,124,46,62,69,72,88,58,21,12,552,47,13,18,22,19,10,18,4,4,155,177,67,80,108,143,124,113,62,12,886,0,0,0,0,0,0,0,0,0,0,40,33,20,24,55,43,46,14,5,280,120,54,53,61,73,52,52,23,9,497,149,75,62,150,255,366,316,171,46,1590,37,23,20,23,35,36,42,35,3,254
LGA33800,4,3,8,3,6,0,0,4,0,28,181,95,63,85,91,113,80,42,11,761,12,13,10,4,7,3,4,3,0,56,2372,1137,1016,1568,1676,1748,1449,895,212,12073,14,3,13,9,15,6,0,0,0,60,301,205,167,218,295,427,349,199,66,2227,0,0,0,0,0,0,0,0,0,0,46,16,17,23,20,21,12,8,3,166,0,0,0,0,3,0,0,0,0,3,1020,551,405,607,814,745,673,491,179,5485,0,0,0,0,0,0,0,3,0,3,3,0,0,3,3,5,5,5,0,24,17,9,14,10,14,14,8,7,0,93,3,3,0,0,4,3,0,0,0,13,37,14,8,16,20,22,20,12,5,154,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,5,4,0,0,22,24,37,16,12,31,19,13,3,0,155,15,5,11,15,21,73,67,22,11,240,0,0,0,0,6,8,6,3,0,23
LGA33830,3,0,0,0,0,0,0,0,0,3,11,6,0,4,5,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,227,147,144,123,90,52,27,11,3,824,0,0,0,0,0,0,0,0,0,0,4,3,4,3,5,5,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,268,166,139,113,82,48,12,9,4,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA33960,213,162,228,133,84,45,22,7,3,897,4386,2361,2314,2169,1888,1304,678,491,202,15793,106,209,73,53,61,51,38,14,3,608,33422,20449,19216,20744,18001,13173,7567,4579,1546,138697,425,334,459,399,392,219,89,22,8,2347,5616,3480,3646,4511,4491,3596,2355,1264,447,29406,0,0,0,0,0,0,0,0,0,0,876,577,577,532,608,447,329,173,63,4182,62,27,27,26,22,19,7,11,3,204,8489,5573,5265,5267,4692,3528,2074,1042,335,36265,135,69,57,103,96,91,64,39,12,666,145,80,114,111,102,76,50,21,3,702,197,123,134,134,137,90,58,39,12,924,917,463,379,273,239,175,51,30,6,2533,741,557,510,603,592,520,375,250,94,4242,25,10,14,4,5,3,0,0,0,61,138,112,74,100,97,81,53,30,13,698,1015,585,513,466,489,346,149,60,15,3638,728,537,538,721,948,927,597,334,108,5438,161,102,142,127,146,133,100,61,40,1012
LGA33980,25,23,49,18,11,11,0,4,0,141,697,686,1014,1126,999,455,125,22,13,5137,8,38,23,10,23,16,9,3,0,130,4986,2997,4431,4626,3927,2206,712,257,61,24203,16,22,36,32,31,15,3,3,0,158,908,502,895,1090,1091,740,285,120,25,5656,0,0,0,0,0,0,0,0,0,0,48,22,49,57,50,23,15,0,0,264,0,0,0,0,0,0,0,0,0,0,1750,964,1596,1480,1098,661,192,55,12,7808,4,3,5,11,0,0,0,3,0,26,4,7,6,12,12,6,0,0,0,47,25,14,6,29,12,5,0,0,0,91,0,0,9,4,8,4,4,0,0,29,73,52,77,88,76,37,20,0,0,423,0,0,0,0,0,0,0,0,0,0,7,3,5,12,11,0,0,0,0,38,84,35,49,61,41,28,3,3,0,304,77,40,90,182,244,190,78,19,4,924,11,8,14,10,22,8,0,3,0,76
LGA34420,0,0,0,0,4,0,0,0,0,4,20,8,18,14,3,7,0,0,3,73,0,0,0,0,0,0,0,0,0,0,285,163,160,181,104,76,18,14,3,1004,0,0,0,0,0,3,0,0,0,3,274,160,116,162,97,75,20,3,6,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,10,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34570,8,3,0,0,0,0,0,0,0,11,12,3,4,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,162,93,84,72,65,34,9,5,0,524,0,0,0,0,0,3,3,0,0,6,104,75,48,51,38,17,19,3,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,12,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA34580,39,37,21,27,19,15,8,0,0,166,897,449,355,501,445,402,224,146,23,3442,27,105,79,11,17,14,12,5,0,270,6802,3863,3115,4407,4184,3800,2237,1143,331,29882,28,57,57,38,44,22,15,0,0,261,1118,699,568,849,1020,913,663,310,99,6239,0,0,0,0,0,0,0,0,0,0,231,131,104,141,138,133,110,42,24,1054,0,3,3,3,0,0,0,0,0,9,1618,1051,773,991,1036,913,595,253,83,7313,73,45,13,49,55,31,54,25,8,353,7,5,8,7,7,4,8,4,0,50,59,27,23,33,42,27,29,13,6,259,38,17,11,11,17,19,10,3,0,126,603,315,242,326,359,301,252,160,65,2623,0,0,0,0,0,0,0,0,0,0,10,4,4,8,11,19,4,4,0,64,79,71,29,50,71,36,25,13,3,377,81,63,59,130,188,224,126,66,21,958,47,20,11,28,24,30,18,9,4,191
LGA34590,380,323,335,282,200,95,26,11,0,1652,8599,4501,4062,4001,3518,2769,1201,656,244,29551,279,373,180,118,116,146,114,63,18,1407,60395,38100,34595,37055,34243,26229,11896,6070,1809,250392,838,649,800,761,666,450,155,61,14,4394,8394,5585,5297,7526,7902,7302,4677,2072,697,49452,3,3,3,3,4,3,0,0,0,19,1502,901,939,931,881,736,402,169,62,6523,35,16,23,7,20,31,12,7,0,151,12306,8289,7704,8326,7726,6686,3630,1531,481,56679,97,49,69,52,77,85,51,14,11,505,460,357,381,409,382,356,201,90,17,2653,397,308,267,278,352,289,146,104,24,2165,1114,652,505,425,346,187,92,35,18,3374,981,627,602,659,668,639,441,285,78,4980,48,20,24,20,14,13,12,5,0,156,321,246,172,174,199,134,80,44,8,1378,1632,1087,908,876,875,670,310,131,23,6512,1178,748,789,1233,1701,1846,1040,476,155,9166,127,92,85,123,138,150,80,39,10,844
LGA34710,6,0,0,5,0,0,0,0,0,11,137,49,53,57,57,55,48,40,27,523,3,6,5,0,3,3,10,3,0,33,990,585,570,625,610,627,498,240,60,4805,0,0,6,4,5,0,0,0,0,15,205,101,146,142,210,241,194,82,24,1345,0,0,0,0,0,0,0,0,0,0,32,16,17,10,19,19,9,5,0,127,0,0,0,0,3,0,0,0,0,3,329,164,182,196,189,195,140,66,14,1475,0,0,0,0,0,3,3,0,0,6,3,0,0,3,0,4,0,0,0,10,12,7,5,3,3,5,0,0,0,35,0,0,0,4,0,3,0,0,0,7,0,7,3,12,3,8,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,11,6,3,10,8,0,0,60,10,9,11,19,28,45,28,17,0,167,11,0,10,0,3,8,8,0,0,40
LGA34770,100,88,123,81,46,32,7,7,0,484,2940,1574,1514,1796,1704,1234,773,498,150,12183,95,142,98,93,114,77,42,24,3,688,22504,13215,12955,15423,14739,10969,6625,3842,1163,101435,85,90,130,126,133,62,23,3,0,652,3550,2203,2279,2947,3522,2947,1862,1072,381,20763,0,0,0,0,0,0,0,0,0,0,280,170,166,192,216,143,96,26,8,1297,3,0,3,0,4,3,3,0,0,16,7339,4526,4185,4563,4461,3207,1983,1122,295,31681,28,13,17,27,30,19,12,9,0,155,32,17,32,38,35,22,20,10,6,212,129,87,83,95,91,66,42,33,3,629,51,27,26,38,31,17,8,4,0,202,306,202,219,247,270,213,156,57,26,1696,7,0,6,9,0,0,0,0,0,22,38,13,35,29,35,19,15,4,0,188,385,237,204,225,240,134,53,24,8,1510,291,205,240,515,832,871,509,267,113,3843,35,39,23,35,51,52,35,11,3,284
LGA34800,0,4,3,6,3,0,0,0,0,16,26,11,18,31,27,22,6,4,4,149,0,10,6,3,3,0,0,0,0,22,167,171,268,243,255,162,57,34,11,1368,0,0,3,3,3,3,0,0,0,12,41,47,68,54,61,63,39,19,0,392,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,43,47,72,69,60,61,25,8,4,389,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,4,0,3,10,14,20,6,3,0,60,0,0,3,0,0,3,0,0,0,6
LGA34830,0,0,0,0,0,0,0,0,0,0,17,15,15,7,3,3,3,0,0,63,0,0,0,0,0,0,0,0,0,0,66,38,41,32,48,23,15,6,0,269,0,0,0,0,0,0,0,0,0,0,12,5,3,8,6,4,0,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,8,0,0,0,0,0,33,5,0,5,3,5,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0
LGA34860,16,6,15,7,9,3,0,0,0,56,277,154,147,135,123,131,62,46,27,1102,6,10,8,5,8,12,4,0,0,53,2843,1518,1679,1874,1760,1521,957,530,145,12827,4,3,18,5,11,4,0,0,0,45,706,341,456,536,626,592,408,236,73,3974,0,0,0,0,0,0,0,0,0,0,17,13,9,17,22,16,13,5,0,112,0,0,0,0,0,0,0,0,0,0,862,459,551,529,458,366,221,106,28,3580,21,4,12,19,14,14,7,7,3,101,0,0,0,3,0,7,0,0,0,10,12,7,17,10,7,7,3,3,0,66,3,4,3,3,0,3,3,0,0,19,30,30,34,32,26,11,17,0,0,180,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,35,13,25,22,16,10,10,6,0,137,40,40,45,84,107,110,103,35,13,577,15,14,13,16,9,11,8,0,0,86
LGA35010,338,329,378,312,218,118,48,21,8,1770,8922,4793,4423,4951,4352,3663,2103,1488,688,35383,226,360,262,175,155,223,199,83,17,1700,73198,41485,39558,48693,44138,37533,21596,13402,4295,323898,470,365,529,573,502,368,131,34,3,2975,12319,7219,6871,11506,11329,11195,8366,4454,1670,74929,3,3,0,3,0,0,0,3,0,12,2306,1346,1194,1497,1468,1201,761,351,156,10280,89,58,42,36,46,44,36,21,13,385,18718,11246,9837,12610,11806,9900,6354,3204,1043,84718,75,106,52,59,102,95,86,59,20,654,349,221,188,251,248,157,129,53,21,1617,521,332,366,372,366,353,228,119,42,2699,558,255,222,231,169,126,66,37,6,1670,1570,764,673,925,850,755,567,338,93,6535,34,7,13,16,8,4,0,0,0,82,241,131,145,141,162,128,74,42,13,1077,1428,912,681,782,764,612,321,128,29,5657,1392,902,919,1811,2366,2816,2021,1158,434,13819,224,161,139,188,197,228,196,137,36,1506
LGA35250,0,0,0,0,0,0,0,0,0,0,31,17,6,7,5,5,3,0,0,74,0,0,0,0,3,3,3,0,0,9,326,140,176,162,110,87,42,10,6,1059,0,0,0,0,0,0,0,0,0,0,3,4,3,7,7,9,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,8,10,18,11,9,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,3,0,5,9,3,0,0,28,0,0,0,0,0,0,0,3,0,3
LGA35300,10,28,34,19,6,8,3,0,0,108,1063,665,654,590,484,349,150,64,17,4036,8,35,12,23,11,19,22,3,0,133,5132,3125,3584,3197,2683,2066,973,360,83,21203,20,16,37,26,15,13,0,0,0,127,448,328,497,472,523,503,269,104,18,3162,0,0,0,0,0,0,0,0,0,0,171,66,111,83,57,63,13,9,0,573,12,6,3,3,7,0,3,0,0,34,1524,902,1030,908,817,547,342,108,22,6200,0,0,7,3,3,0,0,0,0,13,13,6,17,16,20,13,4,3,9,101,11,14,6,19,13,11,4,7,0,85,16,17,9,8,11,13,3,3,0,80,65,54,51,54,72,53,40,22,3,414,0,3,0,0,0,0,0,0,0,3,13,3,10,13,4,3,7,4,0,57,83,48,38,54,52,18,3,0,0,296,51,37,54,101,137,115,83,24,3,605,19,8,12,11,8,13,4,3,0,78
LGA35600,10,3,3,3,3,3,0,0,0,25,122,32,45,65,62,45,45,27,7,450,0,0,0,0,3,0,0,0,0,3,1046,494,583,716,653,511,381,226,83,4693,7,9,13,9,4,5,0,0,0,47,214,127,137,172,220,188,185,89,30,1362,0,0,0,0,0,0,0,0,0,0,8,5,12,4,8,8,10,0,0,55,0,0,0,0,0,0,0,0,0,0,381,218,185,224,201,192,101,77,22,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,0,0,3,0,3,3,0,0,12,9,0,4,3,3,0,0,0,0,19,18,9,14,5,7,4,7,3,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,10,4,0,3,0,28,9,6,14,24,49,62,43,20,5,232,0,3,0,0,3,3,3,3,0,15
LGA35670,3,0,0,0,3,3,0,0,0,9,24,13,15,4,5,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,280,137,126,113,80,54,23,6,3,822,0,0,0,0,0,0,0,0,0,0,47,30,31,23,16,15,5,6,0,173,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,10,9,3,3,0,0,0,66,4,8,0,0,13,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0
LGA35760,3,3,4,9,10,7,0,0,0,36,291,101,109,170,120,167,112,67,30,1167,8,23,41,9,5,12,5,0,0,103,2090,1036,1037,1401,1522,1648,1049,559,208,10550,5,8,8,5,3,4,5,0,0,38,476,200,220,318,404,503,458,222,71,2872,0,0,0,0,0,0,0,0,0,0,36,17,14,25,29,38,26,19,0,204,0,5,0,3,0,4,13,0,0,25,329,131,152,205,225,300,185,70,14,1611,10,4,3,8,7,7,4,0,0,43,0,0,0,3,0,3,0,0,0,6,18,3,8,8,10,3,12,5,0,67,0,0,3,3,4,3,3,0,0,16,41,26,17,16,38,40,43,20,5,246,0,0,0,0,0,0,0,0,0,0,9,6,7,3,8,7,0,3,0,43,19,13,16,16,25,34,14,9,0,146,56,45,40,58,86,122,112,53,26,598,4,4,0,0,4,3,0,4,0,19
LGA35780,8,3,11,3,3,4,3,3,0,38,67,23,19,18,14,5,3,0,3,152,0,0,4,3,0,0,0,0,0,7,716,318,283,234,191,115,36,31,6,1930,0,0,0,3,4,0,0,0,0,7,292,180,113,105,106,95,51,18,5,965,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,23,13,23,24,27,27,22,0,0,159,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,8,10,3,3,3,0,0,3,64,16,6,3,4,0,0,0,5,0,34,0,0,4,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,181,68,47,40,34,18,5,4,0,397,0,0,3,3,4,12,0,0,0,22,0,0,0,0,0,3,0,0,0,3
