region_id,C01_0_74_CF_NC,C01_0_74_CF_Cu15DS_,C01_0_74_CF_CU15_NDS,C01_0_74_CF_NCU15_DS,C01_0_74_CF_NDCO,C01_0_74_CF_T,C01_75_99_CF_NC,C01_75_99_CF_Cu15DS_,C01_75_99_CF_CU15_NDS,C01_75_99_CF_NCU15_DS,C01_75_99_CF_NDCO,C01_75_99_CF_T,C01_100_149_CF_NC,C01_100_149_CF_Cu15DS_,C01_100_149_CF_CU15_NDS,C01_100_149_CF_NCU15_DS,C01_100_149_CF_NDCO,C01_100_149_Co_fam_To,C01_150_199_CF_NC,C01_150_199_CF_Cu15DS_,C01_150_199_CF_CU15_NDS,C01_150_199_CF_NCU15_DS,C01_150_199_CF_NDCO,C01_150_199_CF_T,C01_200_224_CF_NC,C01_200_224_CF_Cu15DS_,C01_200_224_CF_CU15_NDS,C01_200_224_CF_NCU15_DS,C01_200_224_CF_NDCO,C01_200_224_CF_T,C01_225_274_CF_NC,C01_225_274_CF_Cu15DS_,C01_225_274_CF_CU15_NDS,C01_225_274_CF_NCU15_DS,C01_225_274_CF_NDCO,C01_225_274_CF_T,C01_275_349_CF_NC,C01_275_349_CF_Cu15DS_,C01_275_349_CF_CU15_NDS,C01_275_349_CF_NCU15_DS,C01_275_349_CF_NDCO,C01_275_349_CF_T,C01_350_449_CF_NC,C01_350_449_CF_Cu15DS_,C01_350_449_CF_CU15_NDS,C01_350_449_CF_NCU15_DS,C01_350_449_CF_NDCO,C01_350_449_CF_T,C01_450_549_CF_NC,C01_450_549_CF_Cu15DS_,C01_450_549_CF_CU15_NDS,C01_450_549_CF_NCU15_DS,C01_450_549_CF_NDCO,C01_450_549_CF_T,C01_550_649_CF_NC,C01_550_649_CF_Cu15DS_,C01_550_649_CF_CU15_NDS,C01_550_649_CF_NCU15_DS,C01_550_649_CF_NDCO,C01_550_649_CF_T,C01_650over_CF_NC,C01_650ov_CF_Cu15DS_,C01_650ov_CF_CU15_NDS,C01_650ov_CF_NCU15_DS,C01_650ov_CF_NDCO,C01_650ov_CF_T,C01_Rns_CF_NC,C01_Rns_CF_Cu15DS_,C01_Rns_CF_CU15_NDS,C01_Rns_CF_NCU15_DS,C01_Rns_CF_NDCO,C01_Rns_CF_T,C01_Tot_CF_NC,C01_Tot_CF_Cu15DS_,C01_Tot_CF_CU15_NDS,C01_Tot_CF_NCU15_DS,C01_Tot_CF_NDCO,C01_Tota_Coup_fam_Tota,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_Coup_fam_Tot,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650over_CF_NC,C06_650ov_CF_Cu15DS_,C06_650ov_CF_CU15_NDS,C06_650ov_CF_NCU15_DS,C06_650ov_CF_NDCO,C06_650ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tot_CF_T,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_CF_T,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_CF_T,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_
LGA56160,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,7,0,3,0,0,10,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,14,11,0,3,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,35,3,25,3,7,73,19,0,8,0,3,30,60,10,65,4,6,145,22,5,18,0,4,49,3,3,0,3,0,9,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,13,146,21,125,10,23,325,38,0,20,0,3,61,15,0,3,0,0,18,36,0,45,7,7,95,40,3,36,6,14,99,8,3,14,3,3,31,11,4,15,0,0,30,9,0,6,0,0,15,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,15,164,13,147,16,30,370,33,0,15,4,0,52,3,0,0,0,0,3,23,0,6,0,0,29,26,0,13,3,0,42,20,0,15,3,3,41,30,0,30,0,4,64,54,8,68,3,15,148,35,4
LGA56300,8,0,7,0,3,18,7,3,4,0,3,17,4,0,5,0,3,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,16,3,9,53,12,0,17,0,0,29,3,0,0,0,4,7,8,0,8,3,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,25,3,4,58,9,0,5,3,0,17,0,0,0,3,0,3,3,0,3,0,0,6,7,0,0,0,0,7,6,0,3,0,0,9,0,0,4,0,0,4,0,0,0,0,0,0,0,0
LGA56370,11,0,13,0,0,24,3,0,3,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,33,8,0,12,3,0,23,3,0,3,0,0,6,7,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,0,23,3,0,47,8,0,5,0,0,13,3,0,0,0,0,3,6,0,4,0,0,10,5,0,5,0,0,10,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0
LGA56450,5,3,5,0,3,16,0,0,0,0,3,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,8,0,6,28,3,3,8,0,4,18,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,0,4,27,0,0,7,0,0,7,0,0,0,0,0,0,4,0,5,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
LGA56520,19,3,13,3,3,41,35,0,20,0,3,58,19,6,39,3,3,70,3,0,7,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,3,0,9,79,9,91,9,9,197,9,0,7,0,0,16,19,0,3,0,4,26,19,6,30,0,5,60,14,0,22,0,4,40,6,0,4,0,0,10,0,4,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,69,0,13,162,0,0,11,0,0,11,3,3,3,0,0,9,12,0,23,0,0,35,24,3,20,0,4,51,7,0,6,0,0,13,15,3,14,3,0,35,8,4,12,0,0,24,5,0
LGA56580,22,3,13,0,0,38,11,0,14,3,3,31,26,7,84,6,3,126,43,0,16,3,3,65,28,0,15,5,0,48,32,3,28,7,3,73,27,8,33,8,5,81,12,8,40,8,5,73,3,4,27,4,0,38,3,4,10,0,0,17,6,10,34,3,0,53,12,3,9,4,0,28,225,50,323,51,22,671,19,0,22,0,0,41,4,0,0,3,0,7,32,4,53,3,4,96,21,7,41,7,3,79,17,3,6,3,3,32,40,4,20,3,3,70,33,12,30,6,4,85,20,11,41,11,4,87,15,7,27,4,3,56,6,5,20,9,4,44,11,11,72,10,0,104,9,0,7,4,0,20,227,64,339,63,28,721,22,3,15,0,0,40,3,0,0,0,0,3,13,0,3,0,3,19,12,0,21,0,0,33,15,3,29,3,0,50,14,5,24,0,3,46,24,0,25,0,0,49,50,0
LGA56620,80,3,132,3,20,238,3,0,8,0,3,14,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,87,3,147,3,23,263,59,6,84,0,15,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,3,22,63,9,99,0,18,189,56,3,104,0,13,176,0,0,5,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,48,0,32,0,6,86,29,7,25,3,5,69,47,8,59,3,5,122,9,5,15,3,3,35,0,3,0,0,3,6,3,3,6,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,16,147,26,145,9,22,349,16,0,17,0,4,37,17,0,10,0,3,30,50,6,61,3,5,125,35,7,40,5,0,87,4,0,6,3,0,13,3,0,3,0,0,6,0,0,8,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,0,10,134,13,152,11,12,322,17,3,10,3,0,33,3,0,3,0,0,6,41,3,20,0,3,67,29,3,28,0,4,64,19,4,20,0,0,43,26,3,37,0,3,69,12,3,23,5,8,51,6,8
LGA56790,23,3,29,0,3,58,10,0,7,0,0,17,23,3,30,3,0,59,4,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,66,6,81,3,3,159,24,0,16,0,0,40,5,5,4,0,0,14,25,0,17,0,0,42,16,0,16,0,3,35,4,0,13,0,0,17,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,74,8,75,0,6,163,17,0,10,0,0,27,4,0,0,0,0,4,18,3,9,0,0,30,14,0,9,0,5,28,6,0,14,0,0,20,10,0,5,0,0,15,13,3,13,0,0,29,0,0
LGA56860,5,0,5,3,3,16,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,3,22,0,0,7,0,0,7,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,14,4,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,3,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,6,0,0,3,0,0,3,0,0,0,3,0,3,0,0,4,3,0,7,0,0,4,3,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,3,6,0,0,12,0,0,0,0,0,0,12,3,26,9,0,50,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,12,0,0,0,7,0,7,0,0,3,0,0,3,6,6,4,3,0,19,0,3,0,0,0,3,19,9,16,13,0,57,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0
LGA57000,7,3,11,3,0,24,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,10,3,17,3,3,36,11,0,5,0,0,16,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,14,0,0,28,6,0,8,0,0,14,0,0,0,0,0,0,4,0,3,0,0,7,6,0,3,0,0,9,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,35,0,6,0,3,44,40,3,6,3,3,55,46,0,7,3,0,56,63,0,13,0,0,76,49,0,3,0,0,52,57,0,8,3,0,68,34,0,5,5,0,44,28,0,5,3,5,41,14,0,5,0,0,19,3,0,3,0,0,6,6,0,4,0,0,10,5,0,3,0,0,8,380,3,68,17,11,479,24,0,6,0,3,33,15,0,0,0,0,15,39,0,11,0,0,50,50,0,12,0,0,62,39,0,4,0,3,46,83,0,9,0,0,92,154,0,18,3,0,175,106,3,21,3,6,139,34,0,13,5,0,52,23,0,4,4,4,35,41,0,12,3,0,56,16,0,7,0,0,23,624,3,117,18,16,778,31,4,4,0,4,43,0,0,0,0,0,0,30,0,3,3,0,36,9,0,6,0,0,15,10,0,10,0,0,20,74,0,15,3,3,95,141,0,21,3,0,165,328,0
LGA57140,7,0,11,0,0,18,6,0,5,0,3,14,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,3,41,7,4,5,0,0,16,3,0,0,0,0,3,8,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,21,4,21,0,0,46,5,0,6,0,0,11,0,0,0,0,0,0,4,3,3,0,3,13,4,0,8,0,0,12,4,0,5,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0
LGA57210,30,0,37,4,3,74,13,0,7,3,3,26,22,9,39,0,6,76,3,3,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,9,74,15,89,7,15,200,26,5,22,0,0,53,8,0,3,3,3,17,19,0,29,0,4,52,16,6,14,0,0,36,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,75,11,68,3,7,164,18,3,17,0,3,41,0,4,0,0,0,4,7,0,10,3,0,20,18,3,27,0,0,48,12,4,9,5,0,30,15,0,19,0,0,34,4,0,5,0,0,9,0,0
LGA57280,166,17,200,13,25,421,68,6,88,4,5,171,51,8,65,6,9,139,79,9,80,3,12,183,32,0,36,3,0,71,36,0,26,0,3,65,24,3,38,3,3,71,12,3,8,3,3,29,0,0,5,0,3,8,3,0,7,0,0,10,3,0,4,0,0,7,20,3,30,3,4,60,494,49,587,38,67,1235,124,7,70,3,15,219,56,3,36,3,4,102,74,11,109,3,15,212,30,8,37,0,5,80,15,0,17,3,3,38,10,0,19,0,4,33,40,3,35,3,5,86,34,4,41,0,0,79,21,3,13,0,0,37,11,0,8,0,0,19,18,3,19,3,3,46,19,3,27,0,3,52,452,45,431,18,57,1003,171,17,214,7,30,439,27,5,20,4,3,59,160,12,200,10,27,409,37,6,36,4,6,89,8,0,22,0,4,34,17,0,19,0,0,36,26,0,9,0,0,35,4,0
LGA57350,9,3,16,0,3,31,3,0,5,0,3,11,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,25,0,6,46,11,0,8,0,0,19,3,3,6,0,0,12,6,0,5,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,19,0,0,45,5,3,6,0,3,17,3,0,0,0,0,3,3,0,3,0,3,9,3,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,14,0,25,3,0,42,6,0,8,0,0,14,4,0,8,0,0,12,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,27,0,50,3,0,80,19,0,17,0,6,42,5,0,9,0,0,14,4,3,0,0,3,10,4,0,0,0,0,4,4,0,0,0,0,4,3,0,3,0,0,6,5,0,3,0,0,8,6,3,6,0,0,15,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,3,6,6,0,10,0,0,16,59,6,52,0,12,129,10,0,14,0,3,27,0,0,3,0,0,3,7,0,4,0,0,11,10,3,0,0,0,13,4,0,4,0,0,8,25,0,40,0,0,65,3,0,20,0,0,23,8,0
LGA57490,88,9,36,5,8,146,96,11,43,3,6,159,524,30,471,15,41,1081,170,66,394,30,45,705,17,11,33,4,3,68,5,3,8,3,4,23,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,3,6,25,3,13,0,0,41,937,133,1001,60,110,2241,71,0,31,0,5,107,57,0,12,3,0,72,282,21,160,5,22,490,575,52,615,34,66,1342,205,32,296,17,28,578,175,52,374,28,45,674,37,15,88,4,5,149,5,3,12,0,3,23,5,0,3,0,0,8,0,0,3,0,0,3,7,0,5,4,0,16,22,4,26,0,0,52,1441,179,1625,95,174,3514,62,10,43,0,10,125,16,0,5,0,0,21,106,7,33,0,5,151,137,10,57,3,6,213,131,14,142,3,10,300,268,17,244,17,27,573,603,116,825,57,85,1686,453,140
LGA57560,253,56,399,32,48,788,104,8,96,6,9,223,78,13,114,9,6,220,75,20,91,5,10,201,38,6,37,3,8,92,37,7,44,0,3,91,22,0,24,0,0,46,6,3,16,3,0,28,3,3,11,0,3,20,0,0,0,0,0,0,0,3,3,0,0,6,34,9,37,3,3,86,650,128,872,61,90,1801,271,47,404,32,54,808,67,10,52,6,9,144,101,16,131,11,12,271,29,5,57,3,5,99,15,0,15,3,3,36,31,7,26,0,3,67,36,6,54,3,3,102,52,0,38,0,9,99,48,5,36,3,3,95,29,0,33,0,5,67,31,8,50,3,3,95,39,3,85,3,4,134,749,107,981,67,113,2017,351,64,528,38,69,1050,26,3,28,3,3,63,109,11,80,3,20,223,100,15,97,10,15,237,37,3,22,3,7,72,22,3,39,0,3,67,21,5,42,4,10,82,28,3
LGA57630,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,6,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,12,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,30,5,23,3,3,64,4,0,5,0,0,9,31,4,31,4,4,74,15,5,26,3,3,52,3,0,4,0,0,7,5,0,7,3,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,99,14,96,13,10,232,31,3,12,3,0,49,6,0,6,0,0,12,22,0,12,0,3,37,30,5,28,3,4,70,15,3,19,0,0,37,9,3,10,0,3,25,11,0,10,3,3,27,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,7,128,17,107,9,13,274,29,0,16,0,3,48,6,0,3,0,0,9,10,0,6,0,3,19,10,0,11,0,3,24,9,3,3,0,3,18,23,3,10,0,3,39,16,3,39,4,6,68,47,13
LGA57770,16,0,20,0,0,36,4,0,5,0,0,9,18,0,9,4,0,31,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,44,0,40,4,0,88,14,0,14,0,0,28,0,0,6,0,0,6,18,0,3,0,0,21,6,3,5,0,0,14,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,45,3,28,3,3,82,15,0,10,0,0,25,0,0,3,0,0,3,7,0,3,0,0,10,9,0,4,0,0,13,4,0,4,0,0,8,3,0,3,0,0,6,0,0,3,0,0,3,0,0
LGA57840,96,0,21,3,3,123,51,4,26,3,4,88,230,7,65,5,13,320,400,14,124,16,26,580,111,5,47,6,7,176,88,7,52,16,9,172,54,7,40,11,6,118,24,6,27,5,3,65,13,3,15,0,0,31,9,0,3,0,3,15,10,0,9,0,0,19,28,5,9,0,0,42,1114,58,438,65,74,1749,50,3,22,5,0,80,38,0,9,0,0,47,86,6,38,3,3,136,307,3,75,5,12,402,186,3,50,3,5,247,212,13,82,8,8,323,142,8,68,18,10,246,80,12,59,11,14,176,25,3,38,12,0,78,13,6,5,0,0,24,17,3,21,4,4,49,14,3,13,4,3,37,1170,63,480,73,59,1845,47,0,24,3,9,83,5,0,4,0,0,9,65,0,14,3,5,87,44,7,15,3,4,73,50,5,18,0,4,77,77,3,25,3,0,108,401,10,137,11,8,567,455,17
LGA57910,341,17,125,14,23,520,293,19,106,13,30,461,1191,68,756,78,104,2197,1158,78,742,77,82,2137,212,26,176,26,23,463,154,14,150,26,18,362,61,19,67,16,8,171,17,10,42,17,4,90,10,3,17,0,0,30,4,3,8,0,0,15,24,0,16,0,3,43,66,12,51,7,6,142,3531,269,2256,274,301,6631,199,6,88,9,12,314,173,5,22,0,4,204,583,29,243,28,48,931,1221,75,761,55,95,2207,647,48,387,26,38,1146,635,49,423,23,44,1174,300,41,279,39,25,684,119,29,162,26,22,358,27,11,64,9,3,114,5,3,23,3,6,40,18,8,23,9,3,61,64,7,45,8,12,136,3991,311,2520,235,312,7369,137,8,110,10,11,276,29,0,5,0,0,34,295,8,63,14,15,395,209,16,88,13,20,346,199,18,95,10,9,331,492,26,334,22,39,913,1613,122,1066,75,62,2938,1701,133
