region_id,C01_CFNC_BF_N,C01_CFNC_BF_1_199,C01_CFNC_BF_200_399,C01_CFNC_BF_400_599,C01_CFNC_BF_600_799,C01_CFNC_BF_800_999,C01_CFNC_BF_1000_1499,C01_CFNC_BF_1500_1999,C01_CFNC_BF_2000_2499,C01_CFNC_BF_2500_2999,C01_CFNC_BF_3000m,C01_CFNC_BF_Ns,C01_CFNC_BF_T,C01_CFNC_BPT_N,C01_CFNC_BPT_1_199,C01_CFNC_BPT_200_399,C01_CFNC_BPT_400_599,C01_CFNC_BPT_600_799,C01_CFNC_BPT_800_999,C01_CFNC_BPT_1000_1499,C01_CFNC_BPT_1500_1999,C01_CFNC_BPT_2000_2499,C01_CFNC_BPT_2500_2999,C01_CFNC_BPT_3000M,C01_CFNC_BPT_Ns,C01_CFNC_BPT_T,C01_CFNC_1F1P_Ne_Ni,C01_CFNC_1F1P_1_199,C01_CFNC_1F1P_200_399,C01_CFNC_1F1P_400_599,C01_CFNC_1F1P_600_799,C01_CFNC_1F1P_800_999,C01_CFNC_1F1P_1000_1499,C01_CFNC_1F1P_1500_1999,C01_CFNC_1F1P_2000_2499,C01_CFNC_1F1P_2500_2999,C01_CFNC_1F1P_3000m,C01_CFNC_1F1P_Ns,C01_CFNC_1F1P_T,C01_CFNC_1E1A_Ni,C01_CFNC_1E1A_1_199,C01_CFNC_1E1A_200_399,C01_CFNC_1E1A_400_599,C01_CFNC_1E1A_600_799,C01_CFNC_1E1A_800_999,C01_CFNC_1E1A_1000_1499,C01_CFNC_1E1A_1500_1999,C01_CFNC_1E1A_2000_2499,C01_CFNC_1E1A_2500_2999,C01_CFNC_1E1A_3000m,C01_CFNC_1E1A_Ns,C01_CFNC_1E1A_T,C01_CFNC_1F1NW_N,C01_CFNC_1F1NW_1_199,C01_CFNC_1F1NW_200_399,C01_CFNC_1F1NW_400_599,C01_CFNC_1F1NW_600_799,C01_CFNC_1F1NW_800_999,C01_CFNC_1F1NW_1000_1499,C01_CFNC_1F1NW_1500_1999,C01_CFNC_1F1NW_2000_2499,C01_CFNC_1F1NW_2500_2999,C01_CFNC_1F1NW_3000m,C01_CFNC_1F1NW_Ns,C01_CFNC_1F1NW_T,C01_CFNC_1P1NW_N,C01_CFNC_1P1NW_1_199,C01_CFNC_1P1NW_200_399,C01_CFNC_1P1NW_400_599,C01_CFNC_1P1NW_600_799,C01_CFNC_1P1NW_800_999,C01_CFNC_1P1NW_1000_1499,C01_CFNC_1P1NW_1500_1999,C01_CFNC_1P1NW_2000_2499,C01_CFNC_1P1NW_2500_2999,C01_CFNC_1P1NW_3000M,C01_CFNC_1P1NW_Ns,C01_CFNC_1P1NW_T,C01_CFNC_1A1NW_N,C01_CFNC_1A1NW_1_199,C01_CFNC_1A1NW_200_399,C01_CFNC_1A1NW_400_599,C01_CFNC_1A1NW_600_799,C01_CFNC_1A1NW_800_999,C01_CFNC_1A1NW_1000_1499,C01_CFNC_1A1NW_1500_1999,C01_CFNC_1A1NW_2000_2499,C01_CFNC_1A1NW_2500_2999,C01_CFNC_1A1NW_3000_mr,C01_CFNC_1A1NW_Ns,C01_CFNC_1A1NW_T,C01_CFNC_BA_N,C01_CFNC_BA_1_199,C01_CFNC_BA_200_399,C01_CFNC_BA_400_599,C01_CFNC_BA_600_799,C01_CFNC_BA_800_999,C01_CFNC_BA_1000_1499,C01_CFNC_BA_1500_1999,C01_CFNC_BA_2000_2499,C01_CFNC_BA_2500_2999,C01_CFNC_BA_3000_mr,C01_CFNC_BA_Ns,C01_CFNC_BA_T,C01_CFNC_BNW_N,C01_CFNC_BNW_1_199,C01_CFNC_BNW_200_399,C01_CFNC_BNW_400_599,C01_CFNC_BNW_600_799,C01_CFNC_BNW_800_999,C01_CFNC_BNW_1000_1499,C01_CFNC_BNW_1500_1999,C01_CFNC_BNW_2000_2499,C01_CFNC_BNW_2500_2999,C01_CFNC_BNW_3000m,C01_CFNC_BNW_Ns,C01_CFNC_BNW_T,C01_CFNC_LFns_N,C01_CFNC_LFns_1_199,C01_CFNC_LFns_200_399,C01_CFNC_LFns_400_599,C01_CFNC_LFns_600_799,C01_CFNC_LFns_800_999,C01_CFNC_LFns_1000_1499,C01_CFNC_LFns_1500_1999,C01_CFNC_LFns_2000_2499,C01_CFNC_LFns_2500_2999,C01_CFNC_LFns_3000m,C01_CFNC_LFns_Ns,C01_CFNC_LFns_T,C01_CFNC_T_N,C01_CFNC_T_1_199,C01_CFNC_T_200_399,C01_CFNC_T_400_599,C01_CFNC_T_600_799,C01_CFNC_T_800_999,C01_CFNC_T_1000_1499,C01_CFNC_T_1500_1999,C01_CFNC_T_2000_2499,C01_CFNC_T_2500_2999,C01_CFNC_T_3000_m,C01_CFNC_T_Ns,C01_CFNC_T_T,C01_CF_BFT_N,C01_CF_BFT_1_199,C01_CF_BFT_200_399,C01_CF_BFT_400_599,C01_CF_BFT_600_799,C01_CF_BFT_800_999,C01_CF_BFT_1000_1499,C01_CF_BFT_1500_1999,C01_CF_BFT_2000_2499,C01_CF_BFT_2500_2999,C01_CF_BFT_3000m,C01_CF_BFT_Ns,C01_CF_BFT_Tot,C01_CF_BPT_N,C01_CF_BPT_1_199,C01_CF_BPT_200_399,C01_CF_BPT_400_599,C01_CF_BPT_600_799,C01_CF_BPT_800_999,C01_CF_BPT_1000_1499,C01_CF_BPT_1500_1999,C01_CF_BPT_2000_2499,C01_CF_BPT_2500_2999,C01_CF_BPT_3000m,C01_CF_BPT_Ns,C01_CF_BPT_T,C01_CF_1F1P_N,C01_CF_1F1P_1_199,C01_CF_1F1P_200_399,C01_CF_1F1P_400_599,C01_CF_1F1P_600_799,C01_CF_1F1P_800_999,C01_CF_1F1P_1000_1499,C01_CF_1F1P_1500_1999,C01_CF_1F1P_2000_2499,C01_CF_1F1P_2500_2999,C01_CF_1F1P_3000m,C01_CF_1F1P_Ns,C01_CF_1F1P_T,C01_CF_1E1A_N,C01_CF_1E1A_1_199,C01_CF_1E1A_200_399,C01_CF_1E1A_400_599,C01_CF_1E1A_600_799,C01_CF_1E1A_800_999,C01_CF_1E1A_1000_1499,C01_CF_1E1A_1500_1999,C01_CF_1E1A_2000_2499,C01_CF_1E1A_2500_2999,C01_CF_1E1A_3000_mr,C01_CF_1E1A_Ns,C01_CF_1E1A_T,C01_CF_1F1NW_N,C01_CF_1F1NW_1_199,C01_CF_1F1NW_200_399,C01_CF_1F1NW_400_599,C01_CF_1F1NW_600_799
LGA20910,0,0,5,10,34,64,321,485,456,377,174,38,1964,3,3,11,31,38,42,55,30,23,17,9,9,271,3,0,4,17,62,89,244,223,242,76,35,19,1014,0,0,3,3,12,12,35,50,32,24,10,6,187,4,0,6,56,75,82,164,233,74,30,21,57,802,3,3,42,89,69,45,73,57,30,16,3,16,446,0,3,10,9,17,10,12,23,6,5,5,15,115,0,0,3,0,7,4,10,15,20,17,8,12,96,33,24,675,704,442,271,299,156,89,32,35,145,2905,0,0,25,23,19,5,9,3,0,0,3,452,539,46,33,784,942,775,624,1222,1275,972,594,303,769,8339,3,0,0,10,28,65,239,395,405,371,363,317,2196,0,3,7,15,23,18,64,58,47,27,17,38,317,4,0,14,39,88,144,642,726,920,399,234,381,3591,0,0,3,6,15,21,66,96,76,63,22,65,433,5,3,12,66,129
LGA21010,3,0,16,16,30,46,107,58,17,6,4,11,314,0,0,3,10,13,10,8,0,3,0,0,0,47,0,3,3,15,31,29,71,20,6,3,3,8,192,0,0,0,0,3,7,21,4,3,0,3,0,41,0,3,3,39,33,18,25,9,0,0,0,15,145,0,0,12,22,6,5,4,3,3,0,0,3,58,0,0,6,8,3,3,3,0,0,0,0,3,26,0,0,3,0,3,3,7,3,0,0,0,3,22,4,9,261,160,90,33,20,7,3,3,0,40,630,0,0,11,8,5,3,0,0,0,0,0,82,109,7,15,318,278,217,157,266,104,35,12,10,165,1584,4,0,8,8,17,25,100,57,40,11,5,34,309,0,0,0,4,8,9,15,0,3,0,0,8,47,0,3,5,22,56,97,163,49,15,7,0,44,461,0,0,3,3,8,4,15,10,3,0,0,10,56,0,3,7,35,84
LGA21110,5,0,4,20,53,87,536,897,791,721,368,49,3531,0,3,20,63,60,46,96,72,56,24,14,8,462,0,0,11,28,81,127,372,309,325,163,78,34,1528,0,0,3,8,14,17,53,46,51,55,14,14,275,4,3,19,91,126,137,237,299,133,68,46,59,1222,0,10,50,120,92,66,132,103,64,28,33,23,721,0,0,10,15,10,19,28,16,16,6,4,9,133,0,0,0,4,14,3,14,19,30,17,6,6,113,75,42,878,766,535,363,455,275,142,65,59,167,3822,3,0,40,22,10,7,7,8,6,0,0,703,806,87,58,1035,1137,995,872,1930,2044,1614,1147,622,1072,12613,7,3,12,33,74,103,418,587,800,758,816,538,4149,3,3,8,25,47,37,97,100,73,38,28,71,530,4,3,10,53,119,185,860,1125,1664,764,453,619,5859,3,0,4,11,23,23,105,158,158,118,90,107,800,4,4,28,108,191
LGA21180,0,0,6,21,102,264,890,645,181,66,21,39,2235,0,0,13,33,43,27,35,10,5,0,0,8,174,0,0,3,36,160,174,334,139,46,6,3,29,930,0,0,7,14,30,26,84,43,14,3,3,13,237,3,6,44,274,318,200,194,74,13,7,5,137,1275,3,6,108,131,53,24,20,5,0,3,0,33,386,0,3,18,49,27,19,11,9,3,0,0,22,161,3,3,4,5,14,8,29,17,7,3,3,16,112,88,88,2675,867,466,109,56,16,4,0,4,288,4661,3,3,84,32,22,11,3,3,0,0,3,435,599,100,109,2962,1462,1235,862,1656,961,273,88,42,1020,10770,3,0,13,73,156,382,1380,1204,580,226,151,566,4734,0,4,17,67,76,97,154,72,26,10,9,65,597,3,3,15,78,359,575,1560,788,410,125,66,479,4461,0,0,9,30,59,84,280,168,63,25,17,120,855,7,9,93,633,1076
LGA21270,9,0,10,26,31,34,52,21,14,3,7,3,210,0,0,4,14,4,4,4,3,0,0,0,3,36,0,0,5,17,27,18,25,15,3,0,0,5,115,0,0,3,4,3,0,6,0,0,0,0,0,16,0,0,6,21,17,5,8,0,0,0,0,8,65,0,3,12,20,8,3,3,3,0,0,0,3,55,0,0,3,3,3,0,0,0,0,0,0,3,12,3,0,0,5,4,0,3,0,0,0,0,0,15,3,3,148,69,39,4,6,3,0,0,0,12,287,0,0,6,5,7,3,0,0,0,0,0,44,65,15,6,197,184,143,71,107,45,17,3,7,81,876,7,6,10,11,19,32,50,31,21,5,11,28,231,0,3,3,4,5,3,11,0,3,0,0,4,36,0,0,6,21,37,43,56,23,8,0,3,21,218,0,0,0,9,3,7,4,4,3,3,0,3,36,0,3,6,36,42
LGA21370,8,7,18,45,95,109,274,142,65,8,22,35,828,0,0,9,21,35,14,17,7,6,0,0,5,114,0,0,15,33,100,83,129,62,17,4,7,12,462,0,3,10,10,8,22,50,16,6,0,3,5,133,0,3,18,70,81,50,40,16,3,0,3,29,313,0,3,52,48,33,13,13,6,3,0,0,11,182,0,0,3,15,14,15,9,0,0,0,0,7,63,3,3,5,4,14,11,17,7,4,0,0,8,76,7,12,659,355,202,57,33,10,5,0,3,84,1427,0,0,27,18,9,5,4,0,0,0,3,172,238,18,31,816,619,591,379,586,266,109,12,41,368,3836,0,6,16,46,71,86,278,200,84,28,46,124,985,0,0,5,15,15,17,24,16,3,3,5,17,120,0,3,12,50,148,177,422,185,54,18,23,108,1200,0,0,3,10,25,30,67,43,10,3,3,28,222,0,3,19,91,183
LGA21450,3,3,19,31,61,110,327,271,90,39,15,34,1003,0,0,14,28,35,20,27,11,8,0,0,3,146,3,3,9,33,92,85,185,75,35,12,3,21,556,0,0,3,8,13,20,33,21,11,3,3,6,121,3,0,12,66,98,59,82,50,11,0,3,46,430,3,5,32,45,43,16,18,7,0,0,3,3,175,0,0,3,8,13,6,5,3,0,0,0,9,47,3,0,7,0,3,6,9,6,4,3,0,8,49,21,11,452,299,157,48,36,11,6,3,3,61,1108,3,3,19,8,6,0,0,0,0,0,0,140,179,39,25,570,526,521,370,722,455,165,60,30,331,3814,4,0,10,38,54,69,274,290,151,83,53,184,1210,3,0,7,25,25,30,57,25,9,11,0,22,214,3,4,12,67,168,286,705,382,192,47,30,211,2107,0,3,3,14,16,33,79,51,21,8,4,38,270,3,4,16,113,293
LGA21610,8,0,21,49,153,367,1538,1117,325,113,27,119,3837,3,3,20,68,55,37,72,20,8,3,3,9,301,0,3,9,77,231,283,643,245,74,22,8,51,1646,0,3,4,18,32,53,147,68,20,7,4,26,382,0,8,28,270,369,263,253,95,21,6,3,151,1467,3,9,119,168,77,54,37,8,5,3,3,35,521,0,0,13,39,37,23,28,7,0,0,0,19,166,4,0,3,6,12,17,44,32,9,5,3,22,157,53,46,1679,876,431,114,80,29,13,4,5,186,3516,3,0,58,38,21,7,6,3,3,0,0,464,603,74,72,1954,1609,1418,1218,2848,1624,478,163,56,1082,12596,5,0,19,63,152,388,1707,1555,691,281,146,722,5729,0,3,13,59,102,109,189,72,22,13,6,79,667,6,7,25,151,507,1036,2653,1304,619,189,104,636,7237,0,0,8,31,85,138,387,191,90,38,18,169,1155,6,15,60,503,1286
LGA21670,0,0,10,11,32,33,67,29,6,3,4,3,198,0,0,6,11,7,7,6,0,0,0,0,0,37,0,0,0,14,29,29,46,8,3,0,0,3,132,0,0,3,8,4,0,6,0,0,0,0,3,24,0,0,11,38,37,12,13,4,0,0,0,13,128,0,0,20,27,12,7,3,3,0,0,0,3,75,0,3,7,10,3,4,0,0,0,0,0,3,30,0,3,3,3,0,0,0,0,0,0,0,0,9,3,3,415,161,90,18,10,4,0,0,0,53,757,0,0,16,8,4,0,0,0,0,0,0,75,103,3,9,491,291,218,110,151,48,9,3,4,156,1493,0,0,6,9,14,21,56,37,19,6,6,30,204,0,0,3,9,8,6,6,0,0,0,0,4,36,0,0,3,13,42,58,84,32,9,3,0,26,270,0,0,0,6,7,14,17,3,3,0,0,7,57,0,0,3,38,89
LGA21750,6,3,14,25,55,60,151,82,17,9,14,21,457,0,0,7,17,17,10,7,6,0,3,0,0,67,0,0,9,30,53,60,70,23,13,0,4,7,269,0,0,4,6,13,9,13,3,0,0,0,5,53,3,0,8,53,51,34,23,5,3,0,3,15,198,0,3,23,31,16,12,8,3,0,0,0,5,101,0,0,3,7,8,3,5,0,0,0,0,3,29,3,0,3,6,3,4,7,4,0,3,0,3,36,4,10,338,217,135,33,22,6,3,0,0,40,808,0,0,14,9,5,0,0,0,0,0,0,97,125,16,16,423,401,356,225,306,132,36,15,21,196,2143,3,3,6,31,25,38,157,94,42,13,16,91,519,0,0,4,16,8,6,16,8,3,0,3,7,71,0,0,9,33,79,112,225,91,27,4,7,69,656,0,0,3,10,12,16,25,15,8,0,0,18,107,0,3,5,56,132
LGA21830,7,3,17,38,53,67,135,67,30,6,29,20,472,3,0,7,18,14,5,9,6,5,0,4,4,75,0,0,5,27,63,35,60,25,11,0,5,7,238,0,0,0,3,9,7,13,5,0,0,0,3,40,0,0,10,38,37,18,20,4,4,0,3,12,146,0,0,23,20,10,0,9,0,0,0,0,8,70,0,0,3,0,3,0,3,0,0,0,0,3,12,0,0,3,3,6,0,5,0,0,0,0,10,27,4,3,277,162,76,13,20,3,5,0,0,37,600,0,0,12,11,3,4,0,0,0,0,0,81,111,14,6,357,320,274,149,274,110,55,6,41,185,1791,14,0,22,42,49,59,132,84,42,14,61,90,609,3,0,0,15,12,6,15,5,3,3,4,6,72,0,0,8,49,69,109,143,75,34,9,16,69,581,0,0,4,7,11,7,29,15,0,3,3,16,95,0,3,8,61,84
LGA21890,3,0,9,23,77,197,776,819,459,239,69,49,2720,0,3,17,62,43,25,50,25,8,4,4,4,245,0,0,5,48,132,171,371,199,98,25,5,25,1079,0,0,6,18,22,18,82,57,27,12,5,15,262,0,0,38,202,196,132,179,79,20,3,3,88,940,0,8,85,113,60,38,29,10,0,0,0,22,365,3,4,11,26,21,14,11,3,3,3,0,12,111,0,0,0,5,10,10,23,20,17,5,0,10,100,94,65,2567,936,476,114,86,24,5,0,6,244,4617,3,3,61,26,13,5,12,0,0,0,3,520,646,103,83,2799,1459,1050,724,1619,1236,637,291,95,989,11085,3,3,15,26,73,169,536,530,311,161,78,219,2124,0,0,9,45,50,59,107,50,25,3,0,40,388,3,5,6,64,217,339,875,546,302,79,33,197,2666,0,3,3,19,33,51,144,87,60,22,9,60,491,4,10,63,308,536
LGA22110,11,4,27,63,80,91,215,113,47,10,13,21,695,3,5,21,51,35,24,25,9,6,0,3,4,186,3,0,12,54,105,112,120,49,23,5,4,24,511,0,3,5,16,22,16,32,15,7,3,0,9,128,0,3,14,86,59,45,44,20,4,0,0,24,299,0,7,63,100,45,14,22,5,3,0,0,13,272,0,0,14,24,7,4,4,3,0,0,0,14,70,0,0,7,6,8,10,8,6,3,0,0,11,59,34,30,978,589,341,101,76,16,9,0,6,124,2304,0,0,45,17,8,3,3,0,0,0,0,283,359,51,52,1186,1006,710,420,549,236,102,18,26,527,4883,5,5,25,39,52,78,162,121,56,12,12,80,647,0,0,8,37,42,43,31,13,0,0,0,30,204,3,3,21,53,180,177,318,122,44,12,14,101,1048,0,3,7,13,25,27,48,16,3,3,0,16,161,0,3,16,111,194
LGA22170,0,0,8,31,92,252,870,676,224,70,17,58,2298,0,0,23,50,53,32,49,22,8,3,3,8,251,3,0,6,49,148,218,506,183,56,16,5,36,1226,3,0,7,13,26,40,84,53,18,3,3,25,275,4,3,21,182,256,227,206,82,12,3,4,90,1090,4,4,73,143,74,46,49,7,5,3,0,33,441,3,0,15,25,22,15,18,7,3,0,0,16,124,0,0,3,6,13,9,38,21,9,0,0,13,112,38,21,1353,1019,493,178,112,30,12,3,5,204,3468,0,0,57,39,15,6,8,0,0,0,0,416,541,55,28,1566,1557,1192,1023,1940,1081,347,101,37,899,9826,3,3,7,34,59,130,652,655,357,148,88,328,2464,0,3,14,39,51,52,98,42,20,4,0,50,373,3,0,11,74,288,536,1459,781,359,91,50,385,4037,0,0,7,15,49,89,187,104,60,27,5,90,633,0,4,30,223,610
LGA22250,5,6,11,21,47,51,78,35,16,4,7,17,298,0,0,3,10,8,10,3,0,0,0,0,0,34,4,0,6,12,40,32,49,21,8,0,5,5,182,0,0,3,5,6,5,11,5,3,0,0,4,42,0,0,7,25,32,17,10,4,3,0,3,8,109,0,0,14,19,6,3,4,0,0,0,0,0,46,3,0,3,8,3,3,0,0,0,0,0,7,27,0,0,5,5,4,4,5,0,0,0,3,4,30,7,5,253,146,49,15,15,0,0,3,0,30,523,0,0,13,7,3,0,0,3,0,0,0,84,110,19,11,318,258,198,140,175,68,30,7,18,159,1401,3,0,9,23,35,35,111,67,26,7,12,55,383,0,0,0,9,9,4,6,5,0,0,0,3,36,0,0,10,35,52,85,111,34,10,3,3,33,376,0,3,3,5,10,9,15,12,3,0,0,3,63,0,0,7,55,74
LGA22310,0,0,6,22,68,156,673,954,673,419,161,65,3197,0,5,24,51,55,49,81,39,33,7,5,12,361,0,3,9,46,121,146,383,237,190,48,20,30,1233,0,0,5,13,20,29,80,63,50,21,10,18,309,0,0,25,115,160,151,243,161,48,14,8,73,998,3,13,87,121,77,61,57,34,23,5,4,24,509,0,3,11,20,18,11,17,18,5,0,0,15,118,0,0,3,6,9,12,25,40,16,10,5,9,135,70,44,1374,985,509,237,218,95,47,9,20,202,3810,0,4,59,41,24,13,8,6,3,3,0,569,730,73,72,1603,1420,1061,865,1785,1647,1088,536,233,1017,11400,3,3,8,44,77,152,476,647,542,354,263,412,2981,0,3,10,32,57,63,113,84,36,13,15,58,484,0,4,10,65,180,313,1049,925,837,277,145,454,4259,0,0,6,16,13,34,136,119,97,59,20,88,588,6,3,27,177,277
LGA22410,4,3,12,22,30,57,122,72,32,11,7,12,384,3,0,12,18,8,13,8,4,3,0,0,0,69,0,3,6,24,56,54,94,38,10,3,5,5,298,0,0,0,6,10,4,11,17,0,4,0,5,57,0,0,12,40,64,31,42,12,3,0,3,14,221,0,0,30,27,12,5,3,3,0,0,0,5,85,0,0,0,6,7,3,8,3,0,0,0,3,30,0,0,3,5,9,3,11,6,0,0,3,0,40,5,9,316,204,101,16,12,3,0,0,0,41,707,0,0,14,6,4,3,0,0,0,0,0,81,108,12,15,405,358,301,189,311,158,48,18,18,166,1999,3,3,8,20,26,39,109,104,57,9,18,65,461,0,0,6,9,12,10,16,11,3,0,3,11,81,0,3,8,43,75,104,238,96,47,6,6,62,688,0,0,0,5,10,19,37,13,6,3,3,14,110,0,0,7,46,106
LGA22490,4,0,7,19,28,30,104,81,21,12,9,7,322,0,3,5,9,18,8,7,3,0,0,0,3,56,0,3,3,16,39,36,70,22,10,0,3,8,210,0,0,3,3,7,6,12,9,0,3,0,3,46,0,0,3,28,34,29,38,15,4,0,0,15,166,0,3,25,16,10,4,3,0,0,0,3,0,64,0,0,4,7,5,0,0,0,0,0,0,3,19,3,0,4,3,3,0,4,3,0,0,3,0,23,5,9,258,112,47,16,10,0,3,0,0,24,484,0,0,3,3,3,0,0,0,0,0,0,66,75,12,18,315,216,194,129,248,133,38,15,18,129,1465,0,0,5,9,14,23,83,71,40,14,11,64,334,0,0,3,10,9,12,12,5,5,0,3,8,67,3,0,3,22,49,88,227,86,39,12,3,55,587,0,3,0,4,6,9,25,15,3,5,3,13,86,0,3,6,56,126
LGA22620,12,3,26,46,89,206,583,342,133,44,12,36,1532,3,3,26,55,68,46,41,19,5,0,0,7,273,3,4,16,59,165,178,304,119,43,9,4,19,923,0,0,3,11,18,37,78,30,19,3,0,8,207,3,6,30,161,174,133,117,42,11,3,3,58,741,0,8,93,167,81,41,24,8,3,0,0,16,441,0,0,17,38,21,12,16,4,3,0,0,16,127,0,0,6,9,6,7,18,12,6,0,0,8,72,20,27,1435,906,469,149,104,37,8,0,9,186,3350,0,0,55,24,18,5,4,4,0,0,0,424,534,41,51,1707,1476,1109,814,1289,617,231,59,28,778,8200,3,0,14,44,72,136,468,387,193,65,42,235,1659,0,0,11,48,68,49,93,30,9,3,3,34,348,3,3,20,94,301,490,1079,501,153,36,21,279,2980,0,0,0,24,39,66,127,78,30,6,0,49,419,3,3,39,228,524
LGA22670,0,0,4,20,110,224,621,347,96,19,9,47,1497,3,0,17,55,34,28,35,18,4,0,0,6,200,0,0,11,44,151,139,300,91,23,3,3,21,786,0,0,6,9,33,31,59,30,6,3,0,17,194,0,6,38,287,294,187,139,41,6,0,3,100,1101,0,13,79,126,64,41,23,0,3,0,3,27,379,4,0,19,29,29,14,9,3,0,0,3,19,129,0,0,3,5,15,9,22,7,5,0,3,8,77,95,71,2223,849,458,104,62,12,4,0,5,237,4120,3,0,84,33,23,8,6,0,0,0,0,406,563,105,90,2484,1457,1211,785,1276,549,147,25,29,888,9046,0,3,19,53,154,340,1044,744,334,112,87,385,3275,0,0,26,54,39,62,99,42,15,3,5,48,393,0,0,13,78,201,310,734,395,182,56,26,271,2266,0,0,4,17,31,45,140,82,42,10,7,89,467,3,6,90,565,838
LGA22750,11,0,23,66,162,305,1224,953,387,143,40,83,3397,3,0,34,112,104,73,97,34,11,3,6,14,491,0,0,19,114,319,372,767,321,153,29,11,62,2167,3,3,10,22,42,48,135,92,24,16,3,28,426,7,5,41,274,361,310,381,150,32,8,4,174,1747,4,10,178,288,141,83,75,23,8,3,3,37,853,0,3,31,44,32,26,34,7,3,0,3,22,205,0,0,14,13,14,13,39,33,17,9,3,22,177,64,56,3573,2218,1193,338,213,78,26,10,15,436,8220,0,4,125,65,41,20,7,0,3,0,0,822,1087,92,81,4048,3216,2409,1588,2972,1691,664,221,88,1700,18770,0,4,20,62,100,209,807,832,599,225,139,531,3528,0,3,17,71,103,89,166,71,35,11,8,65,639,6,4,13,142,440,819,2415,1232,635,165,82,711,6664,0,3,5,34,67,112,289,142,82,30,8,125,897,5,11,38,345,847
LGA22830,5,4,19,32,88,170,481,291,109,30,22,31,1282,3,3,8,32,36,24,24,19,7,3,3,5,167,0,0,12,37,120,136,229,99,43,10,14,14,714,0,0,5,12,28,26,47,24,3,3,3,7,158,3,3,20,83,102,65,98,30,8,0,3,47,462,0,5,57,60,51,14,17,5,0,0,3,10,222,0,0,10,24,13,13,9,3,0,0,3,12,87,3,0,3,7,9,9,22,7,6,0,3,6,75,12,17,748,466,241,79,45,10,6,0,0,107,1731,0,0,38,22,10,3,3,0,3,0,0,231,310,26,32,920,775,698,539,975,488,185,46,54,470,5208,7,8,18,47,80,132,428,347,171,48,56,206,1548,0,3,5,24,26,35,43,19,9,5,6,23,198,3,5,8,72,225,331,682,306,131,27,29,161,1980,0,0,8,15,37,33,83,51,22,3,7,29,288,5,5,29,159,297
LGA22910,0,3,8,21,22,21,74,35,30,6,6,9,235,0,0,11,12,9,7,13,3,0,0,0,3,58,0,0,10,13,42,31,63,20,7,3,0,0,189,0,0,3,0,8,5,7,3,0,3,0,3,32,0,0,9,33,29,13,27,7,3,0,0,8,129,0,3,29,23,28,7,8,3,0,0,0,7,108,0,0,0,5,3,6,0,0,0,0,0,3,17,0,3,3,3,4,0,3,0,0,0,0,0,16,9,5,311,145,81,24,13,6,3,0,0,42,639,0,0,14,8,0,3,0,0,0,0,0,90,115,9,14,398,263,226,117,208,77,43,12,6,165,1538,0,0,7,17,20,24,51,37,24,4,4,35,223,0,0,6,8,9,9,9,5,4,0,0,6,56,3,0,7,17,38,66,134,49,20,6,4,46,390,0,0,3,6,10,7,16,4,0,0,0,9,55,0,0,12,46,77
LGA22980,4,0,5,16,15,22,49,19,7,0,6,5,148,0,3,0,6,6,3,5,0,0,0,0,3,26,3,3,3,10,23,17,26,8,3,0,0,0,96,0,0,0,0,6,4,7,4,0,0,0,0,21,0,0,3,9,14,9,13,0,3,0,0,8,59,0,0,8,10,10,3,0,3,0,0,0,0,34,0,0,3,0,3,0,0,3,0,0,3,0,12,0,0,3,0,0,3,4,0,0,0,0,3,13,0,5,129,69,36,14,5,6,0,0,0,13,277,0,0,10,7,3,0,0,0,0,0,0,41,61,7,11,164,127,116,75,109,43,13,0,9,73,747,3,3,3,13,18,18,44,31,16,3,8,17,177,0,0,0,3,3,3,3,0,3,0,0,3,18,0,3,6,14,42,36,66,26,8,0,3,14,218,0,0,0,3,8,5,7,3,3,0,0,3,32,0,0,3,24,32
LGA23110,3,0,4,11,31,116,573,607,357,152,57,33,1944,0,0,9,21,23,24,25,10,8,3,0,4,127,3,0,5,25,80,113,233,126,70,17,8,15,695,0,0,0,4,15,26,54,39,23,11,3,13,188,0,3,18,103,157,116,134,82,15,3,3,69,703,0,7,44,78,43,25,21,13,0,0,3,16,250,3,3,7,20,17,7,14,8,4,0,0,16,99,0,0,4,6,3,5,21,18,12,4,3,12,88,32,42,1351,658,320,87,76,13,5,3,4,165,2756,3,0,44,16,15,6,3,3,0,0,0,350,440,44,55,1486,942,704,525,1154,919,494,193,81,693,7290,3,3,4,16,44,112,482,470,300,168,92,220,1914,0,0,9,26,36,32,80,27,18,6,3,32,269,3,3,7,46,159,253,773,504,321,89,42,193,2393,0,0,3,12,24,37,136,83,48,19,8,44,414,6,9,25,168,399
LGA23190,5,4,13,12,56,65,167,88,40,15,8,11,484,0,3,4,16,15,16,6,8,3,0,0,3,74,3,0,8,29,53,38,72,20,13,5,4,3,248,0,0,0,4,6,11,15,3,3,3,0,3,48,0,0,8,53,40,25,31,10,5,0,3,7,182,0,0,23,36,18,8,8,0,0,0,0,4,97,0,0,3,6,3,4,0,3,0,0,0,3,22,3,0,0,5,6,0,10,3,0,0,0,3,30,6,5,288,219,89,28,23,7,3,0,0,44,712,0,0,14,7,3,0,0,0,0,0,0,88,112,17,12,361,387,289,195,332,142,67,23,15,169,2009,3,0,5,15,25,47,121,75,38,15,16,51,411,0,0,3,7,17,10,15,5,3,0,0,8,68,0,3,7,37,83,144,256,79,30,7,13,61,720,0,0,3,6,13,11,25,18,6,3,0,10,95,0,3,6,56,136
