region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
LGA55950,9,0,0,3,0,12,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,43,0,0,3,0,46
LGA56020,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,9,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,3,0,41
LGA56090,269,3,0,0,0,272,150,5,0,0,0,155,127,3,0,0,0,130,220,0,3,0,0,223,301,0,0,0,0,301,791,12,3,0,0,806,725,13,0,3,0,741,1055,13,0,0,4,1072,693,4,0,0,0,697,655,6,0,0,0,661,362,5,0,0,0,367,299,8,0,0,0,307,5647,72,6,3,4,5732
LGA56160,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6
LGA56230,95,3,0,0,0,98,59,0,3,0,0,62,35,0,0,0,0,35,57,0,0,0,0,57,90,0,3,0,0,93,228,0,3,5,0,236,246,3,3,0,0,252,364,0,0,6,0,370,252,3,0,0,0,255,186,0,0,0,0,186,131,3,0,3,0,137,123,0,3,0,0,126,1866,12,15,14,0,1907
LGA56300,7,0,0,0,0,7,5,0,0,0,0,5,3,0,0,0,0,3,13,0,0,0,0,13,10,0,0,0,0,10,24,0,0,0,0,24,25,0,0,0,0,25,18,0,0,0,0,18,5,0,0,0,0,5,6,0,0,0,0,6,5,0,0,0,0,5,6,0,0,0,0,6,127,0,0,0,0,127
LGA56370,15,0,0,0,0,15,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,3,9,0,0,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,60,0,0,0,0,60
LGA56450,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,21,0,0,0,0,21,8,0,0,0,0,8,14,0,0,0,0,14,6,0,0,0,0,6,10,0,0,0,0,10,4,0,0,0,0,4,5,0,0,0,0,5,90,0,0,0,0,90
LGA56520,24,0,0,0,0,24,32,0,0,0,0,32,19,0,0,0,0,19,50,0,0,0,0,50,48,0,0,0,0,48,104,0,0,0,0,104,77,0,0,0,0,77,69,0,0,0,0,69,19,0,0,0,0,19,6,0,0,0,0,6,4,0,0,0,0,4,23,0,0,0,0,23,475,0,0,0,0,475
LGA56580,145,5,5,0,0,155,20,5,0,0,0,25,15,3,0,0,0,18,50,3,3,0,0,56,44,0,3,0,0,47,126,8,3,0,0,137,99,5,8,0,0,112,202,9,5,0,0,216,121,5,3,0,0,129,231,19,3,0,0,253,673,22,4,0,0,699,139,12,3,0,0,154,1865,96,40,0,0,2001
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56730,71,3,0,0,0,74,51,3,0,3,3,60,62,0,0,4,0,66,113,0,3,0,0,116,114,3,3,3,0,123,267,3,0,0,0,270,203,0,0,0,0,203,222,0,0,0,0,222,106,0,0,0,0,106,68,0,0,0,0,68,34,0,0,0,0,34,71,0,0,0,0,71,1382,12,6,10,3,1413
LGA56790,30,4,0,3,0,37,6,0,0,0,0,6,11,0,0,0,0,11,25,0,0,0,0,25,15,0,0,0,0,15,37,3,0,0,0,40,40,0,0,3,0,43,37,0,0,0,0,37,18,0,0,0,0,18,25,0,0,0,0,25,12,0,0,0,0,12,30,0,0,0,0,30,286,7,0,6,0,299
LGA56860,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19
LGA56930,8,0,3,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,6,4,0,0,0,0,4,3,0,3,0,0,6,10,0,0,0,0,10,6,0,3,0,0,9,9,0,0,0,0,9,45,4,3,0,0,52,13,0,0,0,0,13,104,4,15,0,0,123
LGA57000,10,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,37,0,0,0,0,37
LGA57080,3,3,41,0,0,47,0,0,14,0,0,14,0,0,11,0,0,11,0,3,26,0,0,29,3,3,34,0,0,40,3,8,100,0,0,111,3,8,136,3,0,150,4,24,276,5,0,309,5,21,242,3,0,271,9,22,240,5,0,276,15,32,195,3,0,245,3,4,37,5,0,49,48,128,1352,24,0,1552
LGA57140,7,0,0,0,0,7,14,0,0,0,0,14,5,0,0,0,0,5,9,0,0,0,0,9,11,0,0,0,0,11,20,0,3,0,0,23,9,0,0,0,0,9,14,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,4,5,0,0,0,0,5,100,0,3,4,0,107
LGA57210,54,0,0,0,0,54,27,3,0,0,0,30,16,0,0,0,0,16,42,6,0,0,0,48,57,0,0,0,0,57,100,8,0,5,0,113,63,6,0,0,0,69,83,3,0,0,0,86,24,0,3,0,0,27,16,3,0,0,0,19,20,0,0,0,0,20,24,3,0,0,0,27,526,32,3,5,0,566
LGA57280,18,3,5,3,0,29,16,0,0,3,0,19,8,0,0,0,0,8,10,0,0,3,0,13,18,3,3,0,0,24,51,3,0,3,0,57,30,7,0,0,3,40,73,9,0,7,0,89,45,7,3,0,0,55,79,13,0,3,0,95,137,9,8,7,0,161,36,0,3,5,0,44,521,54,22,34,3,634
LGA57350,11,0,0,0,0,11,9,0,0,0,0,9,4,0,0,0,0,4,14,0,0,0,0,14,5,0,0,0,0,5,12,0,0,0,0,12,11,0,0,0,0,11,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,3,7,3,0,0,0,0,3,3,0,0,0,0,3,88,0,0,0,3,91
LGA57420,25,0,0,0,0,25,4,0,0,0,0,4,8,0,0,0,0,8,5,0,0,0,0,5,9,0,0,0,0,9,18,0,0,0,0,18,16,0,0,0,0,16,22,0,0,0,0,22,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,11,0,0,4,0,15,132,0,0,4,0,136
LGA57490,484,21,12,0,0,517,277,13,3,0,0,293,240,7,3,0,0,250,529,17,12,3,0,561,642,24,8,0,0,674,1864,48,34,3,0,1949,2220,50,36,0,3,2309,3724,71,39,3,0,3837,2648,28,17,0,3,2696,1601,20,12,3,0,1636,615,9,5,3,0,632,686,15,13,0,0,714,15530,323,194,15,6,16068
LGA57560,38,4,0,0,0,42,9,0,0,0,0,9,3,0,0,0,0,3,9,0,0,4,0,13,13,0,0,5,0,18,42,3,0,3,0,48,41,3,0,3,0,47,75,9,0,6,0,90,68,3,0,5,0,76,116,14,4,7,0,141,213,10,7,3,5,238,46,3,0,0,0,49,673,49,11,36,5,774
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6
LGA57700,95,3,0,0,0,98,44,0,0,0,0,44,30,3,0,0,0,33,76,3,0,0,0,79,108,0,0,3,0,111,306,0,0,0,0,306,386,0,0,0,0,386,712,0,0,3,0,715,533,0,0,0,0,533,404,0,0,3,0,407,237,0,0,3,3,243,161,3,0,0,0,164,3092,12,0,12,3,3119
LGA57770,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,46,0,0,0,0,46
LGA57840,161,48,27,0,0,236,50,16,4,0,0,70,46,18,9,0,0,73,70,27,14,0,0,111,100,38,12,0,0,150,239,124,70,0,0,433,273,133,79,0,0,485,428,197,116,0,0,741,271,129,61,0,0,461,426,147,58,0,0,631,654,118,68,0,0,840,161,48,21,0,0,230,2879,1043,539,0,0,4461
LGA57910,873,242,68,0,0,1183,358,108,50,0,0,516,302,119,56,4,0,481,588,184,88,3,0,863,714,282,114,0,0,1110,1828,706,323,0,0,2857,1779,848,406,0,0,3033,2727,1440,481,0,0,4648,1843,1010,241,0,3,3097,2298,810,149,3,5,3265,2234,456,89,0,0,2779,793,248,72,0,3,1116,16337,6453,2137,10,11,24948
LGA57980,64,24,15,0,0,103,20,9,4,0,0,33,21,7,3,0,0,31,32,7,15,0,0,54,30,8,12,0,0,50,81,25,36,0,3,145,73,23,31,0,0,127,122,64,52,5,0,243,85,28,32,0,0,145,138,55,37,0,0,230,266,63,40,0,0,369,51,13,14,0,0,78,983,326,291,5,3,1608
LGA58050,510,20,3,0,0,533,336,15,9,0,0,360,305,11,3,0,0,319,658,18,14,0,0,690,846,15,15,0,0,876,2273,73,34,3,0,2383,2550,101,44,3,0,2698,3708,138,76,3,5,3930,2721,71,25,0,0,2817,1947,36,10,5,0,1998,810,19,7,0,0,836,837,25,8,0,0,870,17501,542,248,14,5,18310
LGA58190,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,32
LGA58260,12,0,0,0,0,12,10,0,0,0,0,10,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,47,0,0,0,0,47
LGA58330,38,0,0,0,0,38,28,0,0,0,0,28,18,0,0,0,0,18,42,0,0,0,0,42,39,0,0,3,0,42,99,0,0,0,0,99,99,0,0,0,0,99,121,0,0,0,0,121,60,0,0,0,0,60,67,0,0,0,0,67,27,0,0,0,0,27,42,0,0,0,3,45,680,0,0,3,3,686
LGA58400,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,9,26,0,0,4,0,30
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,105,24,14,0,0,143,44,13,6,0,0,63,45,3,7,0,0,55,79,18,11,0,0,108,77,28,22,0,0,127,282,93,81,0,0,456,298,90,79,0,0,467,464,162,71,0,0,697,398,116,56,0,0,570,458,109,48,0,0,615,234,50,47,4,0,335,86,28,14,0,0,128,2570,734,456,4,0,3764
LGA58540,26,0,0,0,0,26,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,63,0,0,0,0,63
LGA58570,117,32,19,0,0,168,47,6,5,0,0,58,33,9,13,0,0,55,74,17,14,0,0,105,96,15,38,0,0,149,212,59,90,0,0,361,255,70,103,0,0,428,373,104,168,3,0,648,282,89,110,3,0,484,432,118,81,3,0,634,538,104,35,0,0,677,104,24,24,0,0,152,2563,647,700,9,0,3919
LGA58610,26,0,0,0,0,26,18,0,0,0,0,18,17,0,0,0,0,17,24,0,0,0,0,24,26,0,0,0,0,26,41,0,0,0,0,41,23,0,0,0,0,23,13,0,0,0,0,13,14,0,0,0,0,14,7,0,0,0,0,7,5,0,0,0,0,5,10,0,0,0,0,10,224,0,0,0,0,224
LGA58680,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,3,3,0,0,0,6,6,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,3,37,3,0,3,0,43
LGA58760,683,45,7,0,0,735,398,20,3,3,0,424,354,18,4,0,0,376,785,34,7,3,0,829,966,46,17,3,0,1032,2696,140,47,0,0,2883,3397,168,48,0,0,3613,5420,292,44,0,0,5756,4752,188,22,3,0,4965,3451,108,13,0,0,3572,1322,61,4,0,0,1387,1116,46,9,0,0,1171,25340,1166,225,12,0,26743
LGA58820,33,0,0,0,0,33,16,0,0,0,0,16,15,0,0,0,0,15,28,0,0,0,0,28,30,0,0,0,0,30,79,3,0,0,0,82,69,0,0,0,0,69,94,3,0,0,0,97,42,0,0,0,0,42,40,0,0,0,0,40,18,0,0,0,0,18,18,3,0,0,0,21,482,9,0,0,0,491
LGA58890,21,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,11,0,0,0,0,11,4,0,0,3,0,7,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,3,0,6,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,66,0,0,6,0,72
LGA59030,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15
LGA59100,12,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,55,0,0,0,0,55
LGA59170,21,0,0,0,0,21,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,6,0,0,0,0,6,13,0,0,0,0,13,19,0,0,0,0,19,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,97,0,0,0,0,97
LGA59250,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
LGA59310,16,0,3,0,0,19,11,0,0,0,0,11,15,0,0,0,0,15,13,0,0,3,0,16,19,0,0,0,0,19,32,0,0,0,0,32,14,0,0,0,0,14,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,141,0,3,3,0,147
LGA59320,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,43,0,0,0,0,43
LGA59330,7,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,12,0,0,0,0,12,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
LGA59340,12,0,0,3,0,15,5,0,0,0,0,5,4,0,0,0,0,4,3,3,0,4,0,10,8,0,0,5,0,13,43,0,0,3,0,46,29,0,0,3,0,32,50,6,3,0,0,59,36,10,3,0,0,49,57,0,3,0,0,60,32,0,0,6,4,42,20,0,0,12,0,32,299,19,9,36,4,367
LGA59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
LGA59360,7,0,0,0,0,7,5,0,0,0,0,5,11,0,0,0,0,11,10,0,0,0,0,10,16,3,0,0,0,19,23,0,0,0,0,23,12,0,0,0,0,12,5,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,98,3,0,3,0,104
LGA59370,26,0,0,0,3,29,23,0,0,0,0,23,10,0,0,0,0,10,27,0,0,0,0,27,39,0,0,0,0,39,72,0,0,0,0,72,63,0,3,3,0,69,62,0,0,0,0,62,42,0,0,0,0,42,26,0,0,0,0,26,17,0,0,0,0,17,24,0,0,0,0,24,431,0,3,3,3,440
LGA59399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA60210,45,0,0,0,0,45,59,0,0,5,0,64,35,6,0,0,0,41,66,0,0,0,0,66,76,0,0,3,0,79,126,0,0,0,0,126,67,0,0,0,0,67,58,0,0,4,0,62,18,0,0,0,0,18,9,0,0,0,0,9,3,0,0,3,0,6,37,0,0,0,0,37,599,6,0,15,0,620
LGA60410,80,0,4,3,0,87,80,0,3,3,0,86,82,0,9,0,0,91,175,0,0,0,0,175,227,0,5,3,0,235,471,6,34,0,0,511,401,0,25,0,0,426,394,7,6,0,0,407,97,0,0,0,0,97,57,0,0,0,0,57,26,0,0,0,0,26,91,0,3,0,0,94,2181,13,89,9,0,2292
LGA60610,118,3,3,0,0,124,126,0,0,0,0,126,124,0,3,0,0,127,226,3,3,0,0,232,268,5,3,0,0,276,638,4,4,3,0,649,419,0,0,0,0,419,235,0,3,3,0,241,85,0,0,0,0,85,49,0,0,0,0,49,18,0,3,0,0,21,94,4,3,0,0,101,2400,19,25,6,0,2450
LGA60810,138,0,3,0,0,141,144,0,3,0,0,147,135,3,0,0,0,138,235,3,5,0,0,243,280,5,6,0,0,291,640,8,12,0,0,660,494,3,0,0,0,497,347,3,5,0,0,355,90,0,0,0,0,90,59,3,0,7,0,69,57,0,0,0,0,57,117,0,6,0,0,123,2736,28,40,7,0,2811
LGA61010,25,0,0,0,0,25,21,3,0,0,0,24,24,3,0,0,0,27,27,0,0,0,0,27,19,0,0,0,0,19,55,4,0,0,0,59,17,4,0,0,0,21,11,0,0,0,0,11,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,12,3,0,0,0,15,222,17,0,0,0,239
LGA61210,59,0,0,0,0,59,39,0,0,0,0,39,66,0,0,0,0,66,113,0,0,0,0,113,120,0,0,0,0,120,260,0,3,0,0,263,174,0,0,3,0,177,113,0,0,0,0,113,24,0,0,0,0,24,23,0,0,0,0,23,17,0,0,3,0,20,58,0,0,0,0,58,1066,0,3,6,0,1075
LGA61410,351,19,3,3,0,376,256,5,6,0,0,267,246,9,3,0,0,258,471,11,6,0,0,488,588,11,11,5,0,615,1385,49,21,0,3,1458,1271,47,33,0,0,1351,1364,35,25,0,0,1424,541,7,7,3,0,558,340,5,3,0,0,348,177,3,0,0,0,180,267,5,3,3,0,278,7257,206,121,14,3,7601
LGA61510,60,3,0,0,0,63,76,0,0,0,0,76,78,0,0,0,0,78,119,0,0,0,0,119,136,0,0,0,0,136,377,0,3,4,0,384,236,0,3,0,0,239,148,3,0,0,0,151,43,3,0,0,0,46,24,3,0,0,0,27,16,0,0,0,0,16,77,0,0,0,0,77,1390,12,6,4,0,1412
LGA61610,130,0,5,3,0,138,114,0,4,0,0,118,124,0,0,0,0,124,253,4,3,0,0,260,314,14,4,0,0,332,763,10,12,0,0,785,580,0,0,4,3,587,326,0,3,4,3,336,84,0,0,0,0,84,62,0,0,0,0,62,27,0,0,0,0,27,106,3,3,0,0,112,2883,31,34,11,6,2965
LGA61810,76,0,0,0,0,76,66,0,0,0,0,66,42,0,0,3,0,45,97,0,0,0,0,97,97,0,4,0,0,101,157,0,0,0,0,157,94,0,4,0,0,98,55,0,0,0,0,55,23,0,0,0,0,23,17,0,0,0,0,17,12,0,0,0,0,12,51,0,3,0,0,54,787,0,11,3,0,801
LGA62010,10,0,0,0,0,10,3,0,0,0,0,3,8,0,0,0,0,8,12,0,0,0,0,12,4,0,0,0,0,4,22,0,0,0,0,22,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,73,0,0,0,0,73
LGA62210,54,0,0,0,0,54,50,0,0,0,0,50,47,0,0,0,0,47,65,0,0,0,0,65,79,0,0,3,0,82,180,0,3,0,0,183,120,0,0,0,0,120,82,0,0,0,0,82,32,0,0,0,0,32,13,0,0,0,0,13,7,0,0,0,0,7,44,0,0,0,0,44,773,0,3,3,0,779
LGA62410,30,0,3,0,0,33,27,0,0,5,3,35,29,0,0,0,0,29,31,0,0,4,0,35,40,3,0,4,0,47,74,4,0,0,0,78,57,0,0,0,0,57,23,3,0,0,0,26,13,0,0,0,0,13,6,0,0,0,0,6,15,0,0,0,0,15,15,3,0,0,0,18,360,13,3,13,3,392
